datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,sigma,poc,bbp,cphyto,chla_adj,o2_c
2017-10-09 08:00:29,48.2929,-40.0383,0.5,14.805,34.691,-0.00366103867291,0.790194,1.9608,-0.00180349498511,10.0,nan,25.7811021011,34.899591021,0.00139177886683,23.6202985581,0.332411206897,12.6287665141
2017-10-09 08:00:29,48.2929,-40.0383,1.8,14.81,34.69,-0.00366103867296,0.800564,1.9608,-0.00229092606217,8.5,nan,25.7792884844,32.1983871074,0.00131552106339,22.358431445,0.336881034483,12.6320341134
2017-10-09 08:00:29,48.2929,-40.0383,4.0,14.812,34.69,-0.00366103867337,0.792268,1.9479,-0.00180349498511,7.1,nan,25.7789277791,31.8897181305,0.00130680701627,22.2142367662,0.333305172414,12.6300970028
2017-10-09 08:00:29,48.2929,-40.0383,6.0,14.813,34.69,-0.00366103867314,0.823378,1.9608,-0.00180349498511,5.4,nan,25.7787776277,31.8125684822,0.00130462900125,22.1781963164,0.346714655172,12.627924526
2017-10-09 08:00:29,48.2929,-40.0383,8.0,14.813,34.69,-0.0036610386732,0.823378,1.9479,-0.00180349498511,5.0,2.16,25.7788447493,32.1213078618,0.0013133450359,22.3224238839,0.346714655172,12.6235810185
2017-10-09 08:00:29,48.2929,-40.0383,10.0,14.814,34.69,-0.00366103867308,0.844118,1.9737,-0.000828632831,3.7,2.12,25.7786946206,32.8931915044,0.0013351361161,22.6830092431,0.355654310345,12.6269479106
2017-10-09 08:00:29,48.2929,-40.0383,12.0,14.814,34.69,-0.00366103867303,0.827526,1.9608,-0.000828632831,3.2,1.59,25.77875184,32.2757127451,0.00131770404678,22.3945541082,0.348502586207,12.6225206874
2017-10-09 08:00:29,48.2929,-40.0383,14.0,14.816,34.69,-0.0036610386729,0.831674,1.9866,-0.000828632831,3.5,1.79,25.7783745467,32.0442285876,0.00131116900761,22.2864163093,0.350290517241,12.6198282992
2017-10-09 08:00:29,48.2929,-40.0383,16.0,14.815,34.69,-0.00366103867294,0.835822,1.9479,-0.00131606390806,3.3,1.19,25.7786490511,31.8898237107,0.00130680999692,22.214286088,0.352078448276,12.6205518057
2017-10-09 08:00:29,48.2929,-40.0383,18.0,14.815,34.69,-0.00366103867299,0.842044,1.9479,-0.00131606390806,3.2,1.49,25.7787062983,31.5038994862,0.00129591495359,22.0340016286,0.354760344828,12.6188188446
2017-10-09 08:00:29,48.2929,-40.0383,20.0,14.816,34.69,-0.00366103867293,0.827526,1.935,-0.000828632831,2.7,1.16,25.7785463056,31.1951952936,0.0012871999123,21.8897904988,0.348502586207,12.6155892897
2017-10-09 08:00:29,48.2929,-40.0383,22.0,14.817,34.69,-0.00366103867296,0.821304,1.9479,-0.000828632831,2.6,0.62,25.7784139908,32.2758183062,0.00131770702688,22.3946034211,0.345820689655,12.6162620257
2017-10-09 08:00:29,48.2929,-40.0383,24.0,14.815,34.69,-0.0036610386733,0.83997,1.9608,-0.00180349498511,2.6,0.65,25.7789334209,31.5038994862,0.00129591495359,22.0340016286,0.35386637931,12.6117892003
2017-10-09 08:00:29,48.2929,-40.0383,26.0,14.813,34.69,-0.00366103867357,0.8296,1.9608,-0.00180349498511,2.5,0.67,25.7794527981,32.1213078618,0.0013133450359,22.3224238839,0.349396551724,12.6107469559
2017-10-09 08:00:29,48.2929,-40.0383,28.0,14.814,34.69,-0.00366103867352,0.81923,1.9608,-0.00180349498511,2.5,1.04,25.7793205336,31.426679451,0.00129373495147,21.9979282976,0.344926724138,12.6070999752
2017-10-09 08:00:29,48.2929,-40.0383,29.9,14.815,34.69,-0.0036610386736,0.81923,1.935,-0.00229092606217,2.5,0.38,25.7791840304,31.4267146412,0.00129373594493,21.9979447368,0.344926724138,12.607587281
2017-10-09 08:00:29,48.2929,-40.0383,32.0,14.817,34.69,-0.00366103867332,0.833748,1.935,-0.00180349498511,2.5,0.39,25.7788393588,31.6583395469,0.00130027495757,22.1061482861,0.351184482759,12.6034711514
2017-10-09 08:00:29,48.2929,-40.0383,34.0,14.819,34.69,-0.0036610386731,0.842044,1.9479,-0.00131606390806,2.4,0.34,25.7784904321,31.7355947501,0.00130245595252,22.1422380458,0.354760344828,12.6062094446
2017-10-09 08:00:29,48.2929,-40.0383,36.0,14.819,34.69,-0.00366103867315,0.833748,1.9479,-0.00131606390806,2.4,0.25,25.7785759851,31.8899644399,0.00130681396985,22.2143518296,0.351184482759,12.5994910746
2017-10-09 08:00:29,48.2929,-40.0383,38.0,14.82,34.69,-0.00366103867316,0.823378,1.9608,-0.00131606390806,2.4,0.38,25.7784443126,30.8865966303,0.00127848785022,21.745628667,0.346714655172,12.5970400196
2017-10-09 08:00:29,48.2929,-40.0383,40.0,14.82,34.69,-0.00366103867321,0.827526,1.9608,-0.00180349498511,2.4,0.22,25.778529886,31.6584450795,0.00130027793686,22.1061975857,0.348502586207,12.5936666275
2017-10-09 08:00:29,48.2929,-40.0383,42.0,14.823,34.69,-0.00366103867289,0.833748,1.9608,-0.00180349498511,2.4,0.13,25.777968928,31.1182566691,0.0012850278547,21.8538486288,0.351184482759,12.5917203242
2017-10-09 08:00:29,48.2929,-40.0383,44.0,14.824,34.69,-0.00366103867282,0.837896,1.935,-0.00180349498511,2.5,0.12,25.7778424617,30.809552451,0.00127631281269,21.709637487,0.352972413793,12.5914351227
