datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,sigma,poc,bbp,cphyto,chla_adj,o2_c
2018-09-22 07:15:52,45.2526,-40.7554,2.9,21.003,35.866,-0.00366103769349,0.32147,1.6383,-0.000341201753945,8.7,nan,25.1566317761,4.39280925027,0.000530540603305,9.36905878761,0.130375,13.7878234078
2018-09-22 07:15:52,45.2526,-40.7554,3.5,21.007,35.866,-0.00366103769282,0.315248,1.6254,-0.000341201753945,7.8,nan,25.1555697606,4.85598676249,0.000543616587502,9.58543211183,0.127693103448,13.788635587
2018-09-22 07:15:52,45.2526,-40.7554,6.1,21.013,35.865,-0.00366103769197,0.32147,1.6383,-0.000341201753945,5.6,nan,25.1533066861,4.54743563971,0.000534905867532,9.44129248854,0.130375,13.7858026784
2018-09-22 07:15:52,45.2526,-40.7554,7.9,21.013,35.865,-0.00366103769189,0.325618,1.5996,-0.000828632831,5.3,nan,25.1534033944,4.4702507948,0.000532726858867,9.40523559667,0.132162931034,13.7848585465
2018-09-22 07:15:52,45.2526,-40.7554,10.0,21.013,35.865,-0.00366103769178,0.327692,1.6254,-0.000828632831,4.0,2.09,25.1535162268,4.93335986429,0.000545800910854,9.62157694788,0.133056896552,13.7855383128
2018-09-22 07:15:52,45.2526,-40.7554,12.1,21.015,35.865,-0.00366103769168,0.33184,1.6512,-0.000828632831,4.0,nan,25.1530850631,4.77902434408,0.000541443858169,9.54947912647,0.134844827586,13.787842295
2018-09-22 07:15:52,45.2526,-40.7554,14.5,21.013,35.865,-0.00366103769201,0.323544,1.6254,0.000146229323111,3.7,1.83,25.1537648888,4.62462048463,0.000537084876196,9.47734938041,0.131268965517,13.7847830197
2018-09-22 07:15:52,45.2526,-40.7554,15.3,21.014,35.865,-0.00366103769181,0.32147,1.6383,0.000146229323111,3.5,1.6,25.1535355123,4.70182241577,0.000539264367223,9.5134142541,0.130375,13.7845375612
2018-09-22 07:15:52,45.2526,-40.7554,18.1,21.018,35.864,-0.00366103769129,0.333914,1.6254,0.000146229323111,3.9,1.74,25.151834707,4.624791565,0.000537089705974,9.47742930058,0.135738793103,13.7837823405
2018-09-22 07:15:52,45.2526,-40.7554,20.1,21.017,35.865,-0.00366103769155,0.327692,1.6383,0.000633660400167,3.3,1.33,25.1529804044,15.8936761701,0.000855222070185,14.7416875124,0.133056896552,13.779440883
2018-09-22 07:15:52,45.2526,-40.7554,22.2,21.017,35.865,-0.00366103769165,0.33184,1.6254,0.000633660400167,2.9,1.27,25.1531040171,4.6246888125,0.000537086805163,9.47738129976,0.134844827586,13.7760444815
2018-09-22 07:15:52,45.2526,-40.7554,23.8,21.017,35.865,-0.00366103769169,0.32147,1.6383,0.000633660400167,2.8,0.95,25.1531982026,4.70187365741,0.000539265813828,9.51343819163,0.130375,13.7736865204
2018-09-22 07:15:52,45.2526,-40.7554,26.0,21.027,35.864,-0.00366103769032,0.333914,1.6254,0.000633660400167,2.8,1.49,25.1498303497,4.00746634891,0.000519661971343,9.18904589335,0.135738793103,13.7740071718
