datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,sigma,poc,bbp,cphyto,chla_adj,o2_c
2018-09-26 06:58:39,45.2489,-40.5796,2.8,20.33,35.932,-0.0036610377986,0.273768,1.548,-0.000341201753945,8.8,nan,25.3891427916,6.5361530155,0.000591049432994,10.3703215933,0.109813793103,13.6494736543
2018-09-26 06:58:39,45.2489,-40.5796,3.5,20.332,35.932,-0.00366103779832,0.271694,1.5351,-0.000341201753945,9.7,nan,25.3886427625,6.99930020332,0.000604124561101,10.5866807515,0.108919827586,13.65027509
2018-09-26 06:58:39,45.2489,-40.5796,5.9,20.339,35.931,-0.00366103779753,0.277916,1.5222,-0.000341201753945,7.6,nan,25.3861277158,6.61359511733,0.000593235704289,10.4064986627,0.111601724138,13.6426546427
2018-09-26 06:58:39,45.2489,-40.5796,7.9,20.34,35.93,-0.00366103779757,0.275842,1.5222,-0.000341201753945,5.3,nan,25.3852005171,7.38554841676,0.000615028750967,10.7671165622,0.110707758621,13.64140684
2018-09-26 06:58:39,45.2489,-40.5796,10.1,20.34,35.93,-0.00366103779763,0.275842,1.5351,-0.000828632831,6.2,nan,25.3853140648,6.45933027778,0.000588880646993,10.3344338598,0.110707758621,13.6382228317
2018-09-26 06:58:39,45.2489,-40.5796,12.0,20.34,35.93,-0.00366103779783,0.271694,1.548,-0.00131606390806,5.2,2.43,25.3854147815,6.15059089812,0.000580164612335,10.1902062923,0.108919827586,13.6379435795
2018-09-26 06:58:39,45.2489,-40.5796,13.9,20.34,35.931,-0.00366103779804,0.275842,1.5609,-0.000828632831,4.6,1.88,25.3862776905,6.30487477204,0.000584520206991,10.2622799872,0.110707758621,13.6376829508
2018-09-26 06:58:39,45.2489,-40.5796,15.9,20.341,35.93,-0.00366103779807,0.275842,1.5222,-0.000828632831,4.0,1.92,25.3853534563,6.07342508437,0.00057798614094,10.1541582909,0.110707758621,13.6289184841
2018-09-26 06:58:39,45.2489,-40.5796,18.0,20.343,35.93,-0.00366103779816,0.275842,1.5093,-0.000828632831,3.4,1.47,25.3849286362,5.91909344824,0.000573629197906,10.0820622839,0.110707758621,13.620403042
2018-09-26 06:58:39,45.2489,-40.5796,20.0,20.341,35.93,-0.00366103779859,0.282064,1.5351,-0.000828632831,3.3,1.22,25.385570849,5.61031601488,0.000564912088953,9.93781693965,0.113389655172,13.6206260645
2018-09-26 06:58:39,45.2489,-40.5796,22.0,20.341,35.93,-0.00366103779895,0.284138,1.5222,-0.000828632831,3.2,1.39,25.3856841543,4.91565241065,0.000545301010972,9.61330491284,0.11428362069,13.6196968356
2018-09-26 06:58:39,45.2489,-40.5796,23.9,20.341,35.93,-0.00366103779917,0.288286,1.5351,-0.00131606390806,2.9,1.18,25.3857917999,5.14720694539,0.000551838036966,9.72147558844,0.116071551724,13.6135103014
2018-09-26 06:58:39,45.2489,-40.5796,25.9,20.341,35.93,-0.0036610377995,0.29036,1.5351,-0.000828632831,2.9,1.29,25.3859051171,4.99283725556,0.000547480019636,9.64936180471,0.116965517241,13.6102606039
2018-09-26 06:58:39,45.2489,-40.5796,28.0,20.339,35.931,-0.00366103779993,0.29036,1.5093,-0.00131606390806,2.7,1.09,25.3873223691,7.07670418682,0.000606309756276,10.6228400139,0.116965517241,13.6086825482
2018-09-26 06:58:39,45.2489,-40.5796,30.0,20.342,35.93,-0.00366103779976,0.298656,1.5222,-0.00131606390806,2.6,0.76,25.3858693981,6.84529256181,0.000599776764774,10.5147360986,0.12054137931,13.6019089306
2018-09-26 06:58:39,45.2489,-40.5796,32.0,20.343,35.93,-0.00366103780005,0.284138,1.5093,-0.000828632831,2.5,1.02,25.3857193853,6.15064798299,0.0005801662239,10.1902329595,0.11428362069,13.6023727353
2018-09-26 06:58:39,45.2489,-40.5796,34.0,20.343,35.93,-0.00366103780043,0.30073,1.548,-0.000828632831,2.5,0.61,25.3858374252,5.07006015418,0.000549660102597,9.68543647336,0.121435344828,13.5982919687
2018-09-26 06:58:39,45.2489,-40.5796,36.0,20.343,35.93,-0.00366103780083,0.306952,1.5351,-0.000828632831,2.6,0.48,25.3859554712,6.07346313807,0.000577987215236,10.1541760676,0.124117241379,13.6000539201
2018-09-26 06:58:39,45.2489,-40.5796,38.0,20.341,35.93,-0.00366103780155,0.304878,1.5222,-0.000341201753945,2.5,0.46,25.3866095551,5.53313116997,0.000562733080288,9.90176004778,0.123223275862,13.5953251513
2018-09-26 06:58:39,45.2489,-40.5796,40.0,20.324,35.935,-0.00366103780442,0.3111,1.5222,-0.000341201753945,2.6,0.67,25.3950935576,5.60956299924,0.000564890830536,9.93746516847,0.125905172414,13.5974203777
2018-09-26 06:58:39,45.2489,-40.5796,42.0,20.322,35.936,-0.00366103780535,0.313174,1.5351,-0.000341201753945,2.5,0.52,25.396513763,6.8443965354,0.000599751469014,10.51431752,0.126799137931,13.5830404829
2018-09-26 06:58:39,45.2489,-40.5796,44.0,20.326,35.935,-0.00366103780575,0.30073,1.5222,-0.00131606390806,2.6,0.66,25.3948023756,6.30426475831,0.000584502985667,10.2619950193,0.121435344828,13.5711403509
2018-09-26 06:58:39,45.2489,-40.5796,46.0,20.329,35.935,-0.00366103780605,0.309026,1.548,-0.000828632831,2.5,0.35,25.3941210416,6.38150681389,0.000586683609449,10.2980786371,0.125011206897,13.559531072
2018-09-26 06:58:39,45.2489,-40.5796,48.1,20.34,35.935,-0.00366103780606,0.306952,1.5093,-0.000828632831,2.5,0.31,25.391302277,6.22734667481,0.000582331507956,10.226062745,0.124117241379,13.5489683873
2018-09-26 06:58:39,45.2489,-40.5796,50.1,20.339,35.935,-0.00366103780855,0.329766,1.5222,-0.000828632831,2.5,0.32,25.3916922947,6.38169732897,0.000586688987888,10.2981676362,0.133950862069,13.5300122983
2018-09-26 06:58:39,45.2489,-40.5796,52.2,20.321,35.938,-0.00366103781798,0.327692,1.548,-0.00180349498511,2.5,0.26,25.3989221261,6.14954221384,0.000580135006884,10.1897163996,0.133056896552,13.5180444444
2018-09-26 06:58:39,45.2489,-40.5796,53.8,19.858,36.007,-0.00366103789785,0.537166,1.6899,-0.00326578821628,2.6,0.21,25.5747503671,8.06408604516,0.000634184575833,11.0840953411,0.223347413793,13.5096568425
2018-09-26 06:58:39,45.2489,-40.5796,55.9,19.084,36.148,-0.00366103800961,0.85034,1.8447,-0.00277835713922,2.7,0.16,25.8844240054,10.2736032181,0.000696561549831,12.116271047,0.358336206897,13.2045037884
