datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,sigma,poc,bbp,cphyto,chla_adj,o2_c
2018-04-29 06:59:43,44.6336,-41.5229,0.5,16.325,36.168,-0.00366103843089,1.414468,1.6512,0.000146229323111,9.3,nan,26.575246448,32.1952609205,0.00131543280787,22.3569710471,0.601494827586,12.8840001669
2018-04-29 06:59:43,44.6336,-41.5229,2.0,16.327,36.168,-0.00366103843048,1.511946,1.6512,-0.00131606390806,6.3,nan,26.5748371103,33.3530959128,0.00134811969716,22.8978535373,0.643511206897,12.882755931
2018-04-29 06:59:43,44.6336,-41.5229,4.1,16.327,36.168,-0.00366103843036,1.474614,1.6383,-0.00180349498511,5.4,nan,26.5749185507,32.4268777739,0.00132197159319,22.4651708349,0.627419827586,12.8845186445
2018-04-29 06:59:43,44.6336,-41.5229,5.8,16.327,36.168,-0.00366103843063,1.484984,1.6512,-0.00229092606217,4.8,nan,26.5749844843,31.5778444798,0.00129800249788,22.0685450243,0.631889655172,12.8745168045
2018-04-29 06:59:43,44.6336,-41.5229,7.9,16.324,36.167,-0.00366103843134,1.470466,1.6512,-0.00277835713922,4.4,2.1,26.5749983757,31.809392666,0.00130453934465,22.1767127342,0.625631896552,12.8628348485
2018-04-29 06:59:43,44.6336,-41.5229,10.0,16.324,36.167,-0.0036610384316,1.49328,1.6512,-0.00326578821628,4.2,1.76,26.5750798177,31.6550229762,0.00130018132732,22.1045989505,0.635465517241,12.8575591845
2018-04-29 06:59:43,44.6336,-41.5229,12.0,16.322,36.167,-0.00366103843222,1.52439,1.6641,-0.00375321929333,3.3,1.5,26.5756287027,31.9637000194,0.00130889560215,22.2487973975,0.648875,12.8500470714
2018-04-29 06:59:43,44.6336,-41.5229,14.0,16.326,36.167,-0.00366103843205,1.53476,1.6383,-0.00375321929333,2.5,1.14,26.5747754375,33.8162609578,0.00136119532939,23.1142210374,0.653344827586,12.831618291
2018-04-29 06:59:43,44.6336,-41.5229,16.0,16.324,36.166,-0.00366103843277,1.522316,1.6512,-0.00326578821628,2.4,0.62,26.5745556162,30.3429677479,0.00126314063994,21.491672494,0.647981034483,12.8019908837
2018-04-29 06:59:43,44.6336,-41.5229,18.0,16.314,36.165,-0.00366103843566,1.453874,1.6512,-0.00326578821628,2.5,0.92,26.576204713,29.4937097922,0.0012391652022,21.0949417328,0.618480172414,12.7377551366
2018-04-29 06:59:43,44.6336,-41.5229,20.0,16.249,36.152,-0.00366103844484,1.346026,1.6512,-0.00375321929333,2.4,0.86,26.5814546136,25.9423059464,0.00113890536803,19.4359038143,0.571993965517,12.6861751556
2018-04-29 06:59:43,44.6336,-41.5229,22.0,16.254,36.153,-0.00366103844438,1.360544,1.677,-0.00375321929333,2.4,0.52,26.5811420862,27.1773332057,0.00117377147551,20.0128466635,0.578251724138,12.6402078857
2018-04-29 06:59:43,44.6336,-41.5229,24.0,16.237,36.15,-0.00366103844764,1.333582,1.6641,-0.00375321929333,2.3,0.45,26.5828788683,25.5561791707,0.00112800460648,19.2555247332,0.566630172414,12.579145819
2018-04-29 06:59:43,44.6336,-41.5229,26.0,16.222,36.147,-0.00366103845021,1.165588,1.677,-0.00375321929333,2.3,0.65,26.5841472816,20.7705086034,0.000992900135604,17.0198992507,0.494218965517,12.520944698
2018-04-29 06:59:43,44.6336,-41.5229,28.0,16.201,36.145,-0.0036610384543,1.055666,1.677,-0.00277835713922,2.3,0.41,26.5875775002,18.3001063335,0.000923158103256,15.8658511003,0.446838793103,12.4389637481
2018-04-29 06:59:43,44.6336,-41.5229,30.0,16.168,36.137,-0.00366103845924,0.939522,1.7157,-0.00375321929333,2.3,0.19,26.5891763243,15.4439224509,0.000842525053664,14.5315851116,0.396776724138,12.347898926
2018-04-29 06:59:43,44.6336,-41.5229,32.0,16.062,36.117,-0.00366103847574,0.752862,1.7286,-0.00424065037039,2.2,0.25,26.5984439552,12.6636426896,0.000764034856575,13.232777725,0.316319827586,12.2227425978
2018-04-29 06:59:43,44.6336,-41.5229,34.0,15.931,36.086,-0.00366103849585,0.568276,1.7544,-0.00424065037039,2.2,0.15,26.6048902836,7.87667745138,0.000628893835791,10.996547437,0.236756896552,12.1330569729
2018-04-29 06:59:43,44.6336,-41.5229,36.0,15.794,36.056,-0.00366103851672,0.447984,1.7673,-0.00375321929333,2.3,0.17,26.6133077363,4.63307593025,0.000537323582244,9.4812993409,0.184906896552,12.0880513027
2018-04-29 06:59:43,44.6336,-41.5229,38.0,15.592,36.014,-0.00366103854646,0.452132,1.806,-0.00326578821628,2.3,0.13,26.6270581612,5.01599523948,0.000548133793673,9.66018005437,0.186694827586,12.126660204
2018-04-29 06:59:43,44.6336,-41.5229,40.0,15.492,35.993,-0.00366103856008,0.657458,1.7673,-0.00424065037039,2.3,0.1,26.6335996424,11.0348997865,0.000718053745877,12.4719106558,0.275197413793,12.2794295824
2018-04-29 06:59:43,44.6336,-41.5229,42.0,15.663,36.059,-0.00366103853364,1.024556,1.677,-0.00424065037039,2.3,0.1,26.6457613778,19.9110914761,0.000968637893855,16.6184226336,0.433429310345,12.4535081819
2018-04-29 06:59:43,44.6336,-41.5229,44.0,15.685,36.069,-0.00366103853242,1.070184,1.7157,-0.00375321929333,2.2,0.07,26.6485464614,22.3808604305,0.00103836204705,17.7721749308,0.453096551724,12.5422369754
2018-04-29 06:59:43,44.6336,-41.5229,46.0,15.803,36.114,-0.00366103851389,1.290028,1.6641,-0.00472808144744,2.2,0.08,26.6563465119,28.0924900431,0.00119960730741,20.4403620801,0.547856896552,12.6432937835
2018-04-29 06:59:43,44.6336,-41.5229,48.0,15.826,36.121,-0.00366103850989,1.37921,1.6512,-0.00424065037039,2.2,0.09,26.6565625124,30.4853612881,0.00126716055807,21.5581916207,0.586297413793,12.6966831893
2018-04-29 06:59:43,44.6336,-41.5229,50.0,15.853,36.13,-0.00366103850616,1.484984,1.6254,-0.00472808144744,2.3,0.07,26.6573956083,31.3344899034,0.0012911323444,21.9548619606,0.631889655172,12.7109378277
2018-04-29 06:59:43,44.6336,-41.5229,52.0,15.861,36.136,-0.00366103850529,1.51402,1.6512,-0.00570294360156,2.3,0.08,26.6602672643,32.6463688264,0.0013281680545,22.5677060561,0.644405172414,12.7184127983
2018-04-29 06:59:43,44.6336,-41.5229,54.0,15.841,36.135,-0.00366103850821,1.460096,1.6512,-0.00472808144744,2.2,0.12,26.6641716677,31.7195853573,0.00130200399067,22.1347592598,0.621162068966,12.7313375016
2018-04-29 06:59:43,44.6336,-41.5229,56.0,15.857,36.14,-0.00366103850586,1.58661,1.6383,-0.00424065037039,2.2,0.07,26.6644404648,36.2735765358,0.00143056791078,24.2621557412,0.675693965517,12.7695303142
2018-04-29 06:59:43,44.6336,-41.5229,58.0,15.864,36.145,-0.00366103850511,1.619794,1.6383,-0.00424065037039,2.3,0.07,26.6667717073,34.9612255281,0.00139351887325,23.6490911113,0.689997413793,12.7702136751
2018-04-29 06:59:43,44.6336,-41.5229,60.0,15.861,36.146,-0.00366103850561,1.609424,1.6254,-0.00472808144744,2.3,0.09,26.6683182046,35.5013342503,0.00140876670573,23.9014028419,0.685527586207,12.7694619808
2018-04-29 06:59:43,44.6336,-41.5229,62.0,15.858,36.147,-0.00366103850637,1.632238,1.6512,-0.00424065037039,2.3,0.07,26.6698646062,35.501149028,0.00140876147671,23.9013163153,0.695361206897,12.7664557762
2018-04-29 06:59:43,44.6336,-41.5229,64.0,15.852,36.149,-0.00366103850735,1.572092,1.6254,-0.00375321929333,2.2,0.05,26.6728683465,41.9071206207,0.00158960873527,26.8938652448,0.669436206897,12.7732893845
2018-04-29 06:59:43,44.6336,-41.5229,66.0,15.85,36.149,-0.00366103850787,1.61772,1.6383,-0.00424065037039,2.3,0.05,26.6734156221,34.7288647581,0.00138695908639,23.540543803,0.689103448276,12.778417698
2018-04-29 06:59:43,44.6336,-41.5229,68.0,15.845,36.15,-0.00366103850876,1.684088,1.6254,-0.00424065037039,2.3,0.07,26.6754200752,35.886386781,0.00141963714022,24.0812800895,0.717710344828,12.783548677
2018-04-29 06:59:43,44.6336,-41.5229,70.0,15.843,36.151,-0.00366103850933,1.675792,1.5996,-0.00424065037039,2.3,0.06,26.6767368041,37.6614855018,0.00146975002828,24.910517263,0.714134482759,12.7873130901
2018-04-29 06:59:43,44.6336,-41.5229,72.0,15.839,36.151,-0.0036610385101,1.704828,1.6383,-0.00424065037039,2.2,0.04,26.6777421325,36.426397282,0.00143488219982,24.333545936,0.72665,12.7869708115
2018-04-29 06:59:43,44.6336,-41.5229,74.0,15.833,36.152,-0.0036610385113,1.760826,1.6125,-0.00424065037039,2.2,0.04,26.6799750751,37.1207773544,0.0014544852734,24.657925511,0.750787068966,12.7767079641
2018-04-29 06:59:43,44.6336,-41.5229,76.0,15.827,36.153,-0.00366103851267,1.75253,1.6383,-0.00375321929333,2.2,0.04,26.6822076531,37.8923421533,0.0014762673523,25.0183619225,0.747211206897,12.7739730057
2018-04-29 06:59:43,44.6336,-41.5229,78.0,15.816,36.153,-0.0036610385146,1.767048,1.6254,-0.00375321929333,2.2,0.03,26.6848063666,37.1201335875,0.00145446709919,24.6576247753,0.753468965517,12.7609922956
2018-04-29 06:59:43,44.6336,-41.5229,80.0,15.798,36.154,-0.00366103851771,1.754604,1.6254,-0.00326578821628,2.2,0.05,26.6897749538,35.1126501132,0.0013977937472,23.7198290897,0.748105172414,12.7393389101
2018-04-29 06:59:43,44.6336,-41.5229,82.0,15.761,36.154,-0.00366103852356,1.684088,1.6125,-0.00424065037039,2.2,0.05,26.6983119161,33.3361824477,0.0013476422124,22.8899524139,0.717710344828,12.7143858015
2018-04-29 06:59:43,44.6336,-41.5229,84.0,15.741,36.154,-0.003661038527,1.634312,1.5996,-0.00375321929333,2.2,0.04,26.7029577843,32.872414152,0.00133454954977,22.6733031052,0.696255172414,12.7021110907
2018-04-29 06:59:43,44.6336,-41.5229,86.0,15.728,36.153,-0.00366103852998,1.557574,1.6125,-0.00326578821628,2.2,0.03,26.7052335716,31.791484581,0.00130403378073,22.1683469742,0.663178448276,12.692275226
2018-04-29 06:59:43,44.6336,-41.5229,88.0,15.723,36.152,-0.00366103853209,1.561722,1.6254,-0.00326578821628,2.2,0.05,26.7056836624,32.0229613454,0.00131056861118,22.2764813194,0.66496637931,12.6932922728
2018-04-29 06:59:43,44.6336,-41.5229,90.0,15.722,36.152,-0.00366103853289,1.53476,1.6254,-0.00326578821628,2.2,0.04,26.7059913183,32.2544828296,0.00131710470413,22.3846365555,0.653344827586,12.6909193274
2018-04-29 06:59:43,44.6336,-41.5229,92.0,15.72,36.15,-0.00366103853513,1.609424,1.6383,-0.00375321929333,2.2,0.05,26.7049872401,31.7914825307,0.00130403372285,22.1683460164,0.685527586207,12.6878692397
2018-04-29 06:59:43,44.6336,-41.5229,94.0,15.699,36.146,-0.00366103853998,1.580388,1.6125,-0.00375321929333,2.1,0.05,26.7067729492,32.3314313561,0.00131927704128,22.4205830513,0.673012068966,12.6861751557
2018-04-29 06:59:43,44.6336,-41.5229,96.0,15.663,36.144,-0.00366103854525,1.738012,1.6383,-0.00326578821628,2.2,0.05,26.7135067744,33.1794451525,0.0013432173551,22.8167326035,0.740953448276,12.676016785
2018-04-29 06:59:43,44.6336,-41.5229,98.0,15.627,36.139,-0.00366103855102,1.738012,1.6254,-0.00424065037039,2.2,0.04,26.7179180971,33.10149927,0.00134101686155,22.7803201931,0.740953448276,12.660798917
2018-04-29 06:59:43,44.6336,-41.5229,100.0,15.608,36.135,-0.00366103855502,1.713124,1.6125,-0.00375321929333,2.2,0.04,26.7192302814,33.1012151512,0.00134100884058,22.780187467,0.730225862069,12.6385220135
2018-04-29 06:59:43,44.6336,-41.5229,102.0,15.571,36.129,-0.00366103856005,1.650904,1.6512,-0.00326578821628,2.2,0.06,26.7230763297,32.6373931257,0.00132791466111,22.5635130585,0.703406896552,12.6055373997
2018-04-29 06:59:43,44.6336,-41.5229,104.0,15.553,36.125,-0.00366103856393,1.655052,1.6512,-0.00424065037039,2.2,0.05,26.724147274,31.4021819358,0.00129304336107,21.9864842861,0.705194827586,12.5746732016
2018-04-29 06:59:43,44.6336,-41.5229,106.0,15.542,36.12,-0.00366103856686,1.665422,1.6254,-0.00375321929333,2.2,0.05,26.7228608722,33.0231319644,0.00133880447079,22.7437109148,0.709664655172,12.5345617198
