datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,bbp,cphyto,o2_c,sigma,chla_adj,poc
2018-05-17 07:14:41,53.0131,-31.3632,0.4,6.94,34.786,-0.00366103997104,1.43824,1.69905,0.0109041978395,11.7,nan,0.00214328956877,36.0558342941,12.5031343507,27.2603921742,0.61174137931,61.5196031051
2018-05-17 07:14:41,53.0131,-31.3632,2.0,6.945,34.786,-0.00366103997079,1.51656,1.687,0.0104409778803,5.8,nan,0.00208322753592,35.061964807,12.5018036094,27.2597296867,0.6455,59.3920857774
2018-05-17 07:14:41,53.0131,-31.3632,4.0,6.945,34.786,-0.00366103997088,1.47206,1.687,0.0104409778803,7.8,nan,0.00212577776445,35.7660597534,12.5023553585,27.2597636321,0.626318965517,60.8992999723
2018-05-17 07:14:41,53.0131,-31.3632,6.0,6.945,34.786,-0.00366103997084,1.46672,1.69905,0.0109041978395,6.3,nan,0.00209574230902,35.2690515559,12.5012681174,27.2597975848,0.624017241379,59.83538407
2018-05-17 07:14:41,53.0131,-31.3632,7.9,6.945,34.786,-0.00366103997091,1.47028,1.69905,0.0109041978395,5.0,2.49,0.00214079549216,36.0145638522,12.5014628384,27.2598298465,0.625551724138,61.4312579235
2018-05-17 07:14:41,53.0131,-31.3632,10.0,6.947,34.786,-0.0036610399708,1.50054,1.69905,0.0104409778803,3.5,2.03,0.00205569858554,34.6064327097,12.4966770529,27.2595896186,0.638594827586,58.4169552971
2018-05-17 07:14:41,53.0131,-31.3632,12.0,6.947,34.785,-0.00366103997089,1.5486,1.687,0.0104409778803,3.6,1.38,0.00206571307905,34.7721463736,12.4958661312,27.2588183454,0.659310344828,58.7716886862
2018-05-17 07:14:41,53.0131,-31.3632,14.0,6.946,34.785,-0.00366103997117,1.52368,1.687,0.0104409778803,2.9,1.25,0.00208823789549,35.1448731478,12.4985099797,27.2589729043,0.648568965517,59.5695627339
2018-05-17 07:14:41,53.0131,-31.3632,16.0,6.945,34.785,-0.00366103997135,1.4863,1.67495,0.0109041978395,2.7,0.99,0.00238859067456,40.1149257471,12.4933202675,27.2591274511,0.632456896552,70.2086588741
2018-05-17 07:14:41,53.0131,-31.3632,18.0,6.945,34.785,-0.00366103997154,1.53258,1.687,0.0109041978395,2.7,1.11,0.00204067998247,34.3579141261,12.489429762,27.2591440748,0.652405172414,57.8849663391
