datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,sigma,poc,chla_adj,cphyto,bbp,o2_c
2019-11-18 07:10:29,55.9856,-34.9199,20.0,7.544,34.849,-0.0036610398682,0.623,1.84365,0.00488233836992,2.3,1.17,27.2251836583,10.5716510089,0.260344827586,12.2555040399,0.000704975749785,12.0101177263
2019-11-18 07:10:29,55.9856,-34.9199,22.0,7.544,34.849,-0.00366103986809,0.6586,1.84365,0.00441911841073,2.4,1.08,27.2252738153,9.50773510659,0.275689655172,11.7584958424,0.000674940294354,12.010997466
2019-11-18 07:10:29,55.9856,-34.9199,24.0,7.542,34.849,-0.00366103986824,0.60342,1.84365,0.00488233836992,2.0,0.99,27.2256531838,12.4333825843,0.251905172414,13.1252117419,0.000757534373675,12.0081424623
2019-11-18 07:10:29,55.9856,-34.9199,26.0,7.545,34.849,-0.00366103986782,0.61944,1.8316,0.00441911841073,2.0,0.89,27.2253095373,11.4583082152,0.258810344828,12.669705857,0.000730007007375,12.0078492934
2019-11-18 07:10:29,55.9856,-34.9199,28.1,7.545,34.849,-0.00366103986789,0.62834,1.81955,0.00488233836992,1.9,0.79,27.2254042301,10.0397536788,0.262646551724,12.0070282603,0.000689959733466,12.0085436551
2019-11-18 07:10:29,55.9856,-34.9199,30.0,7.543,34.849,-0.00366103986812,0.59808,1.81955,0.00441911841073,1.7,0.62,27.2257791129,10.7489097011,0.249603448276,12.3383104186,0.00070997994752,12.0063064462
2019-11-18 07:10:29,55.9856,-34.9199,32.0,7.544,34.849,-0.00366103986792,0.58028,1.8316,0.00488233836992,1.7,0.44,27.2256893682,11.2809282771,0.241931034483,12.5868428383,0.00072499938674,12.0081578924
2019-11-18 07:10:29,55.9856,-34.9199,34.0,7.551,34.849,-0.00366103986663,0.6408,1.84365,0.00488233836992,1.6,0.5,27.2247318147,10.2174366418,0.268017241379,12.0900328371,0.000694975908809,12.0078492934
2019-11-18 07:10:29,55.9856,-34.9199,36.0,7.56,34.849,-0.0036610398654,0.64436,1.8557,0.00395589845153,1.8,0.43,27.223484294,11.5478767302,0.269551724138,12.7115477789,0.000732535619958,12.0119544668
2019-11-18 07:10:29,55.9856,-34.9199,38.0,7.563,34.85,-0.00366103986508,0.6141,1.81955,0.00441911841073,1.7,0.37,27.2238913565,11.6366238752,0.25650862069,12.7530059981,0.000735041044414,12.0140231473
2019-11-18 07:10:29,55.9856,-34.9199,40.0,7.56,34.849,-0.00366103986545,0.6408,1.8316,0.00395589845153,1.7,0.47,27.2235941815,10.0406625352,0.268017241379,12.0074528325,0.00068998539143,12.0099016621
2019-11-18 07:10:29,55.9856,-34.9199,42.0,7.56,34.849,-0.00366103986558,0.6319,1.81955,0.00441911841073,1.7,0.39,27.2236503086,11.2818977546,0.264181034483,12.5872957296,0.0007250267561,12.007586992
2019-11-18 07:10:29,55.9856,-34.9199,44.0,7.555,34.849,-0.00366103986627,0.58918,1.8316,0.00488233836992,1.7,0.38,27.2244300314,10.4836579715,0.245767241379,12.2143981021,0.000702491614575,12.0080498817
2019-11-18 07:10:29,55.9856,-34.9199,46.0,7.556,34.849,-0.00366103986622,0.65148,1.8316,0.00395589845153,1.7,0.26,27.2243414605,9.59712196514,0.272620689655,11.8002529036,0.000677463778588,12.0061984561
2019-11-18 07:10:29,55.9856,-34.9199,48.0,7.555,34.849,-0.00366103986633,0.6141,1.81955,0.00395589845153,1.7,0.34,27.2245422804,10.0403596788,0.25650862069,12.0073113532,0.000689976841478,12.0006463075
2019-11-18 07:10:29,55.9856,-34.9199,50.0,7.553,34.849,-0.00366103986652,0.66928,1.8316,0.00395589845153,1.6,0.5,27.2248877501,9.86291919242,0.280293103448,11.9244200493,0.000684967511502,11.9997212597
2019-11-18 07:10:29,55.9856,-34.9199,52.0,7.553,34.849,-0.00366103986665,0.6052,1.84365,0.00441911841073,1.6,0.24,27.2249353353,9.86291919242,0.252672413793,11.9244200493,0.000684967511502,11.9991046103
2019-11-18 07:10:29,55.9856,-34.9199,54.0,7.548,34.848,-0.00366103986748,0.57494,1.8316,0.00395589845153,1.6,0.15,27.2249195384,12.2565211766,0.239629310345,13.0425909547,0.000752541391696,11.9991046103
2019-11-18 07:10:29,55.9856,-34.9199,56.0,7.555,34.848,-0.00366103986625,0.65682,1.84365,0.00395589845153,1.6,0.26,27.223954742,10.5724118189,0.274922413793,12.2558594522,0.000704997228245,11.9956366913
2019-11-18 07:10:29,55.9856,-34.9199,58.0,7.561,34.849,-0.00366103986548,0.62656,1.81955,0.00441911841073,1.6,0.21,27.2239206741,10.040723095,0.261879310345,12.007481123,0.000689987101096,11.9997212597
2019-11-18 07:10:29,55.9856,-34.9199,60.0,7.562,34.849,-0.00366103986551,0.6586,1.81955,0.00395589845153,1.7,0.2,27.2238235955,9.95212399245,0.275689655172,11.9660920619,0.000687485856034,11.9966384067
2019-11-18 07:10:29,55.9856,-34.9199,62.0,7.555,34.849,-0.00366103986622,0.67284,1.8316,0.00441911841073,1.7,0.24,27.2248840889,10.3063386544,0.281827586207,12.1315634025,0.000697485705336,12.0010317703
2019-11-18 07:10:29,55.9856,-34.9199,64.0,7.561,34.849,-0.00366103986546,0.58384,1.8316,0.00441911841073,1.6,0.12,27.2240636421,10.040723095,0.243465517241,12.007481123,0.000689987101096,11.9967925259
2019-11-18 07:10:29,55.9856,-34.9199,66.0,7.56,34.849,-0.00366103986562,0.65326,1.8557,0.00534555832912,1.7,0.17,27.2242560165,10.2179818523,0.273387931034,12.0902875321,0.000694991300668,11.9971778349
2019-11-18 07:10:29,55.9856,-34.9199,68.0,7.56,34.849,-0.00366103986555,0.5963,1.8316,0.00441911841073,1.6,0.13,27.2243036903,10.5726204864,0.248836206897,12.2559569312,0.000705003119146,11.9956366913
2019-11-18 07:10:29,55.9856,-34.9199,70.0,7.561,34.849,-0.00366103986549,0.61944,1.8316,0.00441911841073,1.7,0.07,27.2242066763,11.9025759241,0.258810344828,12.8772454686,0.000742549148102,11.995405541
2019-11-18 07:10:29,55.9856,-34.9199,72.0,7.561,34.849,-0.0036610398655,0.6586,1.7834,0.00441911841073,1.6,0.16,27.2242543691,11.6365969485,0.275689655172,12.7529934192,0.000735040284244,11.9944809951
2019-11-18 07:10:29,55.9856,-34.9199,74.0,7.561,34.849,-0.00366103986558,0.5963,1.81955,0.00441911841073,1.6,0.16,27.2243020692,9.59742480239,0.248836206897,11.800394374,0.000677472327999,11.9967925259
2019-11-18 07:10:29,55.9856,-34.9199,76.0,7.561,34.849,-0.00366103986554,0.61232,1.81955,0.00395589845153,1.6,0.1,27.2243497766,11.8139162655,0.25574137931,12.8358281188,0.000740046193482,11.9933254372
2019-11-18 07:10:29,55.9856,-34.9199,78.0,7.562,34.849,-0.00366103986539,0.6586,1.8316,0.00441911841073,1.6,0.12,27.224243446,10.1294433095,0.275689655172,12.0489267615,0.000692491765273,11.9917849085
2019-11-18 07:10:29,55.9856,-34.9199,80.0,7.563,34.849,-0.00366103986513,0.57494,1.8316,0.00441911841073,1.7,0.15,27.2241371204,9.86352488606,0.239629310345,11.924702999,0.000684984610865,11.9906296733
2019-11-18 07:10:29,55.9856,-34.9199,81.9,7.564,34.849,-0.00366103986507,0.61232,1.81955,0.00488233836992,1.7,0.09,27.2240288804,8.79966953205,0.25574137931,11.4277230867,0.000654950864775,11.9888277824
2019-11-18 07:10:29,55.9856,-34.9199,83.9,7.565,34.849,-0.00366103986506,0.61944,1.8075,0.00441911841073,1.7,0.1,27.2239225642,11.3708601738,0.258810344828,12.628854514,0.000727538257969,11.9860101148
2019-11-18 07:10:29,55.9856,-34.9199,86.0,7.566,34.85,-0.00366103986492,0.60698,1.79545,0.00395589845153,1.6,0.16,27.2246046459,10.1295913161,0.253439655172,12.0489959027,0.000692495943653,11.9890895747
2019-11-18 07:10:29,55.9856,-34.9199,88.0,7.566,34.85,-0.00366103986503,0.58028,1.81955,0.00395589845153,1.6,0.14,27.2246430635,15.8924691203,0.241931034483,14.7411236392,0.000855187993909,11.9829316373
2019-11-18 07:10:29,55.9856,-34.9199,90.0,7.565,34.849,-0.00366103986505,0.59274,1.8075,0.00395589845153,1.6,0.12,27.2240397206,12.8780743687,0.247301724138,13.3329494604,0.000770088486497,11.9837011646
2019-11-18 07:10:29,55.9856,-34.9199,92.0,7.565,34.849,-0.00366103986513,0.60698,1.8316,0.00349267849233,1.6,0.16,27.2240781473,9.77498632031,0.253439655172,11.8833422177,0.000682485074821,11.9844707533
2019-11-18 07:10:29,55.9856,-34.9199,94.0,7.565,34.849,-0.00366103986529,0.55714,1.7834,0.00349267849233,1.7,0.14,27.2241165814,10.6615829056,0.231956896552,12.2975157156,0.000707514621014,11.9771621387
2019-11-18 07:10:29,55.9856,-34.9199,96.0,7.565,34.849,-0.00366103986529,0.60698,1.79545,0.00395589845153,1.7,0.13,27.2241550228,9.24302836916,0.253439655172,11.634838119,0.000667467347105,11.982670012
2019-11-18 07:10:29,55.9856,-34.9199,98.0,7.564,34.849,-0.0036610398654,0.6141,1.8557,0.00349267849233,1.7,0.16,27.2243381503,9.06564850763,0.25650862069,11.551975136,0.000662459728633,11.9785772696
2019-11-18 07:10:29,55.9856,-34.9199,100.1,7.566,34.849,-0.00366103986522,0.62478,1.8316,0.00395589845153,1.6,0.14,27.2240891653,8.8884502757,0.261112068966,11.4691970014,0.000657457237753,11.9756241884
2019-11-18 07:10:29,55.9856,-34.9199,102.0,7.566,34.849,-0.0036610398653,0.66216,1.7834,0.00395589845153,1.7,0.14,27.2241232877,11.9915383241,0.277224137931,12.9188042441,0.00074506064943,11.9729333655
2019-11-18 07:10:29,55.9856,-34.9199,104.0,7.565,34.849,-0.00366103986545,0.67284,1.8316,0.00441911841073,1.5,0.15,27.2243015954,12.3461164176,0.281827586207,13.0844453617,0.000755070758781,11.9733177228
2019-11-18 07:10:29,55.9856,-34.9199,106.0,7.566,34.849,-0.00366103986535,0.5518,1.8316,0.00395589845153,1.6,0.08,27.2241905568,8.71113095865,0.229655172414,11.3863623018,0.000652451328515,11.9748553052
2019-11-18 07:10:29,55.9856,-34.9199,108.0,7.566,34.849,-0.00366103986541,0.59096,1.84365,0.00349267849233,1.6,0.09,27.2242242023,10.0410258365,0.246534482759,12.0076225487,0.000689995647805,11.9710118088
2019-11-18 07:10:29,55.9856,-34.9199,110.0,7.566,34.849,-0.00366103986561,0.62478,1.81955,0.00395589845153,1.6,0.08,27.2242578551,9.95236617801,0.261112068966,11.9662051989,0.000687492693185,11.967707627
2019-11-18 07:10:29,55.9856,-34.9199,112.0,7.566,34.849,-0.00366103986561,0.58918,1.81955,0.00349267849233,1.6,0.09,27.2242915152,11.0162820803,0.245767241379,12.4632133964,0.000717528148617,11.9671698441
2019-11-18 07:10:29,55.9856,-34.9199,114.0,7.567,34.849,-0.00366103986563,0.68708,1.8075,0.00349267849233,1.7,0.08,27.2241805164,9.77510739778,0.287965517241,11.883398779,0.000682488492964,11.9671698441
2019-11-18 07:10:29,55.9856,-34.9199,116.0,7.567,34.849,-0.00366103986571,0.83482,1.8316,0.00349267849233,1.7,0.1,27.2242141954,12.0802585194,0.351646551724,12.9602498736,0.000747565313067,11.9618704466
2019-11-18 07:10:29,55.9856,-34.9199,118.0,7.566,34.849,-0.00366103986606,0.64258,1.8316,0.00349267849233,1.7,0.09,27.2243925393,10.1296854951,0.268784482759,12.0490398984,0.000692498602424,11.9579553729
2019-11-18 07:10:29,55.9856,-34.9199,119.9,7.565,34.849,-0.00366103986642,0.6408,1.79545,0.00349267849233,1.8,0.07,27.2245691867,13.4986919784,0.268017241379,13.622870909,0.000787609168833,11.9529678784
2019-11-18 07:10:29,55.9856,-34.9199,122.0,7.566,34.849,-0.00366103986633,0.5785,1.81955,0.00395589845153,1.6,0.1,27.2244599251,9.50906788538,0.241163793103,11.7591184499,0.000674977920089,11.9525843319
2019-11-18 07:10:29,55.9856,-34.9199,124.0,7.569,34.85,-0.00366103986604,0.62478,1.84365,0.00349267849233,1.6,0.07,27.2248461486,11.0163695027,0.261112068966,12.4632542357,0.000717530616642,11.9447939752
2019-11-18 07:10:29,55.9856,-34.9199,126.0,7.569,34.85,-0.00366103986623,0.65326,1.86775,0.00349267849233,1.6,0.1,27.2248798736,10.4844115515,0.273387931034,12.214750137,0.000702512888926,11.9410850368
2019-11-18 07:10:29,55.9856,-34.9199,128.0,7.57,34.85,-0.00366103986616,0.6052,1.84365,0.00349267849233,1.6,0.1,27.2247682166,9.77519480946,0.252672413793,11.8834396134,0.000682490960687,11.9432611827
2019-11-18 07:10:29,55.9856,-34.9199,130.0,7.57,34.85,-0.00366103986645,0.63012,1.8316,0.00302945853314,1.6,0.08,27.2248012423,11.0164300288,0.263413793103,12.4632825105,0.000717532325358,11.931895483
2019-11-18 07:10:29,55.9856,-34.9199,132.0,7.567,34.85,-0.00366103986697,0.59274,1.8316,0.00395589845153,1.5,0.1,27.2252682302,11.9915046827,0.247301724138,12.9187885285,0.000745059699699,11.9233570699
2019-11-18 07:10:29,55.9856,-34.9199,134.0,7.56,34.85,-0.00366103986828,0.57138,1.84365,0.00349267849233,1.6,0.14,27.2263134097,10.3065473271,0.238094827586,12.1316608839,0.000697491596383,11.9162169463
2019-11-18 07:10:29,55.9856,-34.9199,136.0,7.562,34.85,-0.00366103986859,0.57316,1.8075,0.00395589845153,1.7,0.1,27.2260572907,11.1932650297,0.238862068966,12.5458909618,0.000722524561845,11.9066694003
2019-11-18 07:10:29,55.9856,-34.9199,138.0,7.56,34.85,-0.00366103986909,0.61232,1.81955,0.00395589845153,1.7,0.08,27.2263794261,20.1477694234,0.25574137931,16.7289867108,0.000975319559128,11.8978940323
2019-11-18 07:10:29,55.9856,-34.9199,140.0,7.56,34.85,-0.00366103986933,0.63546,1.8316,0.00349267849233,1.8,0.11,27.2264124452,8.88799279065,0.265715517241,11.4689832873,0.000657444322473,11.8830323717
2019-11-18 07:10:29,55.9856,-34.9199,142.0,7.558,34.851,-0.00366103987013,0.58918,1.81955,0.00349267849233,1.6,0.09,27.2275210484,10.5723109859,0.245767241379,12.2558123481,0.000704994381624,11.8628726007
2019-11-18 07:10:29,55.9856,-34.9199,144.0,7.555,34.852,-0.0036610398715,0.56248,1.8316,0.00395589845153,1.6,0.05,27.2287740998,10.7493543876,0.23425862069,12.3385181539,0.000709992501484,11.8264644888
2019-11-18 07:10:29,55.9856,-34.9199,146.0,7.547,34.852,-0.00366103987322,0.6052,1.8316,0.00395589845153,1.7,0.08,27.2299626147,11.8127855015,0.252672413793,12.8352998825,0.000740014270834,11.780545753
2019-11-18 07:10:29,55.9856,-34.9199,148.0,7.528,34.853,-0.00366103987712,0.56248,1.86775,0.00395589845153,1.6,0.08,27.2335236404,8.88577020954,0.23425862069,11.4679450087,0.000657381576691,11.7013592325
2019-11-18 07:10:29,55.9856,-34.9199,150.0,7.485,34.852,-0.00366103988485,0.50908,1.84365,0.00395589845153,1.6,0.07,27.2389596139,8.70593202642,0.21124137931,11.3839336212,0.000652304557236,11.5773951453
2019-11-18 07:10:29,55.9856,-34.9199,152.0,7.392,34.851,-0.0036610399012,0.43076,1.8798,0.00441911841073,1.7,0.07,27.251522399,6.48385907354,0.177482758621,10.345892484,0.000589573120477,11.3601705586
2019-11-18 07:10:29,55.9856,-34.9199,154.0,7.101,34.853,-0.00366103994875,0.267,1.86775,0.00441911841073,1.6,0.06,27.2941892424,3.18528771347,0.106896551724,8.80496523365,0.000496451011052,11.1434561746
2019-11-18 07:10:29,55.9856,-34.9199,156.0,6.97,34.85,-0.00366103996903,0.19046,1.9039,0.00488233836992,1.6,0.08,27.3100368498,1.5814987642,0.0739051724138,8.05575540126,0.000451174376495,11.0612401847
2019-11-18 07:10:29,55.9856,-34.9199,158.0,6.947,34.849,-0.00366103997302,0.19758,1.91595,0.00395589845153,1.6,0.05,27.3124502689,2.7327226397,0.076974137931,8.59354950889,0.000483674627059,11.0112949793
2019-11-18 07:10:29,55.9856,-34.9199,160.0,6.921,34.849,-0.00366103997753,0.1869,1.91595,0.00488233836992,1.7,0.08,27.3160582314,2.28778686836,0.0723706896552,8.38569781193,0.000471113626231,10.9551393701
2019-11-18 07:10:29,55.9856,-34.9199,162.0,6.879,34.849,-0.00366103998476,0.16198,1.89185,0.00534555832912,1.7,0.09,27.3218527695,6.45214009281,0.0616293103448,10.3310749657,0.000588677660573,10.865721263
2019-11-18 07:10:29,55.9856,-34.9199,164.0,6.776,34.851,-0.0036610400017,0.11214,1.928,0.00534555832912,1.5,0.08,27.3375154511,0.7712025578,0.0401465517241,7.67722561699,0.000428298869567,10.771693953
2019-11-18 07:10:29,55.9856,-34.9199,166.0,6.668,34.857,-0.00366104001857,0.0534,1.91595,0.00534555832912,1.6,0.08,27.3568896096,-0.38883392865,0.0148275862069,7.13531469911,0.000395549829805,10.712978808
2019-11-18 07:10:29,55.9856,-34.9199,168.0,6.615,34.855,-0.00366104002736,0.0445,1.928,0.00488233836992,1.7,0.07,27.3624646286,0.139914945908,0.0109913793103,7.38231967808,0.000410476961942,10.6829625791
2019-11-18 07:10:29,55.9856,-34.9199,170.0,6.578,34.857,-0.00366104003292,0.03738,1.9039,0.00488233836992,1.7,0.08,27.3690251628,-1.2812088816,0.0079224137931,6.71844183735,0.000370357154266,10.6484484881
2019-11-18 07:10:29,55.9856,-34.9199,172.0,6.564,34.86,-0.00366104003505,0.03382,1.91595,0.00441911841073,1.6,0.06,27.3732903327,-1.45971486383,0.00638793103448,6.63505278726,0.000365317744232,10.6123423127
2019-11-18 07:10:29,55.9856,-34.9199,174.0,6.561,34.865,-0.00366104003466,0.03204,1.91595,0.00488233836992,1.5,0.06,27.3776630421,-1.37172343316,0.00562068965517,6.67615797449,0.000367801834082,10.5777704577
2019-11-18 07:10:29,55.9856,-34.9199,176.0,6.596,34.877,-0.00366104002951,0.0267,1.928,0.00534555832912,1.6,0.07,27.3824759385,-1.19328988524,0.00331896551724,6.7595131869,0.00037283919922,10.5639002113
2019-11-18 07:10:29,55.9856,-34.9199,178.0,6.604,34.885,-0.00366104002765,0.02848,1.928,0.00534555832912,1.7,0.08,27.3877406663,-1.2821944188,0.00408620689655,6.71798144376,0.000370329331523,10.5615246364
2019-11-18 07:10:29,55.9856,-34.9199,180.0,6.658,34.898,-0.00366104001847,0.0267,1.91595,0.00395589845153,1.7,0.09,27.3907645274,-1.36862072349,0.00331896551724,6.67760740497,0.000367889426811,10.5711628673
2019-11-18 07:10:29,55.9856,-34.9199,182.0,6.703,34.908,-0.00366104001228,0.03026,1.94005,0.00488233836992,1.7,0.09,27.3926047144,-1.10070932603,0.00485344827586,6.80276218501,0.000375452844954,10.5814067355
2019-11-18 07:10:29,55.9856,-34.9199,184.0,6.716,34.912,-0.00366104001084,0.02848,1.94005,0.00534555832912,1.7,0.05,27.3940268369,-1.10025771312,0.00408620689655,6.80297315593,0.000375465594458,10.5906694574
2019-11-18 07:10:29,55.9856,-34.9199,186.0,6.673,34.913,-0.00366104001807,0.03026,1.9521,0.00488233836992,1.6,0.06,27.4006520857,-0.305166259498,0.00485344827586,7.17440004161,0.000397911855358,10.5859310268
2019-11-18 07:10:29,55.9856,-34.9199,188.0,6.654,34.91,-0.00366104002047,0.03204,1.94005,0.00395589845153,1.6,0.07,27.4008728454,-0.57207844158,0.00562068965517,7.04971204492,0.000390376646107,10.5830600828
2019-11-18 07:10:29,55.9856,-34.9199,190.0,6.652,34.912,-0.0036610400209,0.03204,1.9039,0.00488233836992,1.6,0.07,27.4027458481,-0.66105604818,0.00562068965517,7.00814616572,0.000387864715482,10.5747964316
2019-11-18 07:10:29,55.9856,-34.9199,192.0,6.655,34.912,-0.00366104002052,0.03026,1.9039,0.00441911841073,1.6,0.05,27.4023681028,-0.217565366648,0.00485344827586,7.21532278913,0.000400384919918,10.5705023795
2019-11-18 07:10:29,55.9856,-34.9199,194.0,6.657,34.913,-0.00366104002027,0.03204,1.91595,0.00441911841073,1.6,0.06,27.4029137214,-0.483510940736,0.00562068965517,7.09108634326,0.000392876999019,10.5665404875
2019-11-18 07:10:29,55.9856,-34.9199,196.0,6.657,34.913,-0.00366104002038,0.03204,1.91595,0.00488233836992,1.7,0.08,27.4029399694,-1.19278820894,0.00562068965517,6.75974754492,0.000372853362065,10.5586220222
2019-11-18 07:10:29,55.9856,-34.9199,198.0,6.662,34.915,-0.00366104001945,0.02848,1.9039,0.00441911841073,1.5,0.09,27.4038701363,-1.01533802183,0.00408620689655,6.84264338044,0.000377862965902,10.542147962
2019-11-18 07:10:29,55.9856,-34.9199,200.0,6.666,34.916,-0.00366104001903,0.03026,1.928,0.00395589845153,1.6,0.05,27.4041461018,-0.0399202416989,0.00485344827586,7.29830968984,0.000405400027054,10.5353432599
2019-11-18 07:10:29,55.9856,-34.9199,202.0,6.67,34.919,-0.00366104001873,0.0267,1.91595,0.00534555832912,1.6,0.07,27.4059993364,-1.36984327961,0.00331896551724,6.67703628801,0.000367854912777,10.5227480065
2019-11-18 07:10:29,55.9856,-34.9199,204.0,6.643,34.922,-0.00366104002316,0.03026,1.94005,0.00534555832912,1.7,0.1,27.4120281026,-1.28319947888,0.00485344827586,6.71751193005,0.000370300957629,10.4965109427
2019-11-18 07:10:29,55.9856,-34.9199,206.0,6.597,34.923,-0.00366104003397,0.02492,1.928,0.00441911841073,1.7,0.07,27.4190197711,-0.399654174349,0.00255172413793,7.13026002251,0.000395244362985,10.4732908271
2019-11-18 07:10:29,55.9856,-34.9199,208.0,6.565,34.92,-0.0036610400355,0.03382,1.96415,0.00488233836992,1.7,0.1,27.4209616771,-0.667410009979,0.00638793103448,7.00517791316,0.000387685336515,10.4645811146
2019-11-18 07:10:29,55.9856,-34.9199,210.0,6.564,34.921,-0.00366104003548,0.03026,1.91595,0.00488233836992,1.6,0.03,27.4219100055,0.0417078662697,0.00485344827586,7.33644225156,0.000407704473668,10.4654556136
2019-11-18 07:10:29,55.9856,-34.9199,212.0,6.566,34.921,-0.00366104003511,0.03026,1.9521,0.00441911841073,1.6,0.07,27.4216684059,-1.5540370163,0.00485344827586,6.59099020405,0.000362654931503,10.460236015
2019-11-18 07:10:29,55.9856,-34.9199,213.9,6.571,34.924,-0.00366104003449,0.0267,1.928,0.00488233836992,1.6,0.05,27.4233912851,-1.02204139822,0.00331896551724,6.83951189889,0.000377673722596,10.4524124264
2019-11-18 07:10:29,55.9856,-34.9199,216.0,6.58,34.929,-0.00366104003231,0.0267,1.94005,0.00534555832912,1.7,0.08,27.42615911,-0.489977851857,0.00331896551724,7.08806532643,0.000392694431374,10.4511091721
2019-11-18 07:10:29,55.9856,-34.9199,218.0,6.602,34.936,-0.0036610400289,0.0356,1.9521,0.00488233836992,1.8,0.09,27.428760258,1.28396787641,0.00715517241379,7.91676387954,0.000442774769251,10.4458980886
2019-11-18 07:10:29,55.9856,-34.9199,220.0,6.63,34.943,-0.00366104002474,0.03204,1.94005,0.00534555832912,1.7,0.07,27.4305492274,-0.754067745834,0.00562068965517,6.96469576132,0.00038523889826,10.4506791407
2019-11-18 07:10:29,55.9856,-34.9199,222.0,6.651,34.948,-0.00366104002194,0.02848,1.928,0.00488233836992,1.7,0.12,27.4316941335,-0.930512742636,0.00408620689655,6.88226950035,0.000380257671994,10.4550195151
2019-11-18 07:10:29,55.9856,-34.9199,224.0,6.676,34.955,-0.00366104001795,0.02314,1.9039,0.00534555832912,1.7,0.07,27.4338716091,-0.840913505916,0.00178448275862,6.92412577399,0.000382787151885,10.4589315996
2019-11-18 07:10:29,55.9856,-34.9199,226.0,6.683,34.958,-0.00366104001703,0.03026,1.928,0.00488233836992,1.6,0.1,27.4353191176,-0.663430036897,0.00485344827586,7.00703715715,0.000387797695305,10.4576273779
2019-11-18 07:10:29,55.9856,-34.9199,228.0,6.681,34.959,-0.00366104001749,0.03026,1.94005,0.00488233836992,1.6,0.05,27.4364041196,-1.01829154434,0.00485344827586,6.84126364273,0.000377779584881,10.4545892922
2019-11-18 07:10:29,55.9856,-34.9199,230.0,6.674,34.96,-0.00366104001882,0.03204,1.928,0.00441911841073,1.7,0.06,27.4381638146,-0.220897903115,0.00562068965517,7.21376599508,0.000400290838939,10.4454683122
2019-11-18 07:10:29,55.9856,-34.9199,232.0,6.671,34.96,-0.00366104001932,0.03204,1.928,0.00441911841073,1.6,0.08,27.4385947725,-0.753048138058,0.00562068965517,6.96517207098,0.000385267682851,10.4424214109
2019-11-18 07:10:29,55.9856,-34.9199,234.0,6.67,34.96,-0.00366104001958,0.0267,1.94005,0.00441911841073,1.6,0.07,27.4387559016,-0.221154289362,0.00331896551724,7.21364622428,0.000400283600888,10.4372154809
2019-11-18 07:10:29,55.9856,-34.9199,236.0,6.668,34.96,-0.00366104002008,0.02492,1.89185,0.00441911841073,1.6,0.09,27.4390518647,1.10861237181,0.00255172413793,7.83484657473,0.000437824300486,10.4307124092
2019-11-18 07:10:29,55.9856,-34.9199,238.0,6.654,34.96,-0.00366104002225,0.02848,1.94005,0.00580877828832,1.6,0.13,27.4409647513,-0.222180463391,0.00408620689655,7.21316684719,0.000400254630925,10.4311544654
2019-11-18 07:10:29,55.9856,-34.9199,240.0,6.638,34.959,-0.00366104002524,0.0267,1.928,0.00534555832912,1.6,0.1,27.4423555693,-0.666411140442,0.00331896551724,7.00564453495,0.000387713535643,10.4205382782
