datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,chla_adj,poc,o2_c,cphyto,bbp,sigma
2019-11-08 07:11:18,55.9273,-34.2383,238.0,6.679,34.965,-0.00366104001735,0.03026,1.98825,0.00395589845153,1.7,0.04,0.00485344827586,-0.398370620227,10.1629691044,7.13085963468,0.000395280599056,27.441528912
2019-11-08 07:11:18,55.9273,-34.2383,240.0,6.677,34.965,-0.00366104001792,0.0267,1.9762,0.00441911841073,1.8,0.05,0.00331896551724,-0.398498774437,10.1463439051,7.13079976745,0.000395276981129,27.4418252354
2019-11-08 07:11:18,55.9273,-34.2383,242.0,6.672,34.965,-0.00366104001915,0.03026,1.96415,0.00395589845153,1.7,0.03,0.00485344827586,-0.753457862849,10.1267372544,6.96498066809,0.000385256115893,27.4425262094
2019-11-08 07:11:18,55.9273,-34.2383,244.0,6.66,34.965,-0.00366104002114,0.02848,1.9762,0.00395589845153,1.8,0.05,0.00408620689655,-0.0449500859786,10.10961804,7.29595999863,0.000405258029304,27.4441703801
2019-11-08 07:11:18,55.9273,-34.2383,246.0,6.65,34.964,-0.00366104002321,0.0267,1.9762,nan,nan,nan,0.00331896551724,0.043162677607,10.0886574805,7.33712186651,0.000407745544509,27.4447548323
2019-11-08 07:11:18,55.9273,-34.2383,248.0,6.635,34.963,-0.00366104002549,0.03204,2.0003,nan,nan,nan,0.00562068965517,-0.578323376225,10.0706785224,7.04679472438,0.00039020034509,27.4460104828
2019-11-08 07:11:18,55.9273,-34.2383,250.0,6.63,34.963,-0.00366104002646,0.03026,1.98825,nan,nan,nan,0.00485344827586,-0.844623623793,10.0556003289,6.92239259283,0.000382682411389,27.4467088818
2019-11-08 07:11:18,55.9273,-34.2383,252.0,6.619,34.963,-0.00366104002841,0.02848,1.98825,nan,nan,nan,0.00408620689655,-0.668011451482,10.0256475223,7.00489694982,0.000387668357194,27.4482128081
2019-11-08 07:11:18,55.9273,-34.2383,254.0,6.606,34.962,-0.00366104003097,0.0267,1.9762,nan,nan,nan,0.00331896551724,-0.491433645885,9.99122617282,7.08738525241,0.000392653332791,27.4491956186
2019-11-08 07:11:18,55.9273,-34.2383,256.0,6.582,34.961,-0.0036610400352,0.03026,1.98825,nan,nan,nan,0.00485344827586,-0.492884529602,9.95319050301,7.08670747224,0.00039261237283,27.4516494165
2019-11-08 07:11:18,55.9273,-34.2383,258.0,6.55,34.959,-0.00366104004015,0.02848,2.01235,nan,nan,nan,0.00408620689655,0.125858347181,9.9250049368,7.37575313952,0.000410080129501,27.4543757513
2019-11-08 07:11:18,55.9273,-34.2383,259.9,6.535,34.958,-0.00366104004342,0.02848,2.01235,nan,nan,nan,0.00408620689655,0.0363244858439,9.89636283812,7.33392740598,0.000407552495225,27.4556132085
2019-11-08 07:11:18,55.9273,-34.2383,262.0,6.503,34.955,-0.00366104004836,0.02848,2.01235,nan,nan,nan,0.00408620689655,0.477837190069,9.86720843882,7.54018001751,0.000420016859298,27.4575341377
2019-11-08 07:11:18,55.9273,-34.2383,264.0,6.488,34.954,-0.00366104005073,0.03204,2.01235,nan,nan,nan,0.00562068965517,-0.0549976533891,9.83233122307,7.29126627861,0.000404974375998,27.4587645463
2019-11-08 07:11:18,55.9273,-34.2383,266.0,6.48,34.954,-0.00366104005238,0.0267,2.01235,nan,nan,nan,0.00331896551724,-0.410154947954,9.79294927526,7.12535458727,0.000394947915195,27.459853002
2019-11-08 07:11:18,55.9273,-34.2383,268.0,6.415,34.951,-0.00366104006293,0.03204,2.03645,nan,nan,nan,0.00562068965517,-0.414093475362,9.73466985872,7.12351470462,0.000394836726459,27.4661120397
2019-11-08 07:11:18,55.9273,-34.2383,270.0,6.337,34.945,-0.00366104007527,0.03204,2.01235,nan,nan,nan,0.00562068965517,-0.684592172887,9.69043494966,6.99715126763,0.000387200266137,27.4716586985
2019-11-08 07:11:18,55.9273,-34.2383,272.0,6.344,34.947,-0.00366104007431,0.03026,2.0485,nan,nan,nan,0.00485344827586,-0.507005218153,9.66477869317,7.08011099413,0.000392213731067,27.4723461936
2019-11-08 07:11:18,55.9273,-34.2383,274.0,6.344,34.949,-0.0036610400743,0.02848,2.0485,nan,nan,nan,0.00408620689655,-0.773174304126,9.64074193791,6.9557701347,0.000384699500194,27.4739513919
2019-11-08 07:11:18,55.9273,-34.2383,276.0,6.343,34.951,-0.00366104007471,0.02848,2.0485,nan,nan,nan,0.00408620689655,3.1275951791,9.61423381025,8.77801417252,0.000494822290641,27.4756877367
2019-11-08 07:11:18,55.9273,-34.2383,278.0,6.345,34.953,-0.00366104007431,0.03026,2.08465,nan,nan,nan,0.00485344827586,1.88630062965,9.59287594739,8.1981435594,0.000459779251021,27.4770306758
2019-11-08 07:11:18,55.9273,-34.2383,280.0,6.345,34.955,-0.00366104007457,0.03026,2.0726,nan,nan,nan,0.00485344827586,0.29023668216,9.58109957544,7.45254246074,0.00041472070132,27.4786359075
2019-11-08 07:11:18,55.9273,-34.2383,282.0,6.343,34.955,-0.00366104007513,0.02848,2.08465,nan,nan,nan,0.00408620689655,-0.419171361594,9.56311407588,7.12114257062,0.000394693372435,27.4789243141
2019-11-08 07:11:18,55.9273,-34.2383,284.0,6.333,34.955,-0.00366104007688,0.02848,2.0485,nan,nan,nan,0.00408620689655,0.112132473716,9.54528476669,7.36934109923,0.000409692633779,27.4802611186
2019-11-08 07:11:18,55.9273,-34.2383,286.0,6.327,34.954,-0.00366104007795,0.03204,2.0485,nan,nan,nan,0.00562068965517,-0.952081027118,9.53708681957,6.87219387861,0.00037964877683,27.4802834575
2019-11-08 07:11:18,55.9273,-34.2383,288.0,6.311,34.953,-0.00366104008059,0.03026,2.06055,nan,nan,nan,0.00485344827586,-1.3076723638,9.51429252019,6.70607942454,0.000369610062566,27.4816134162
2019-11-08 07:11:18,55.9273,-34.2383,290.0,6.301,34.953,-0.00366104008242,0.02848,2.06055,nan,nan,nan,0.00408620689655,-0.953689099286,9.4966847415,6.87144266787,0.000379603379276,27.4829463737
2019-11-08 07:11:18,55.9273,-34.2383,292.0,6.295,34.953,-0.0036610400844,0.03026,2.0485,nan,nan,nan,0.00485344827586,-0.59944387762,9.47440837352,7.03692828446,0.00038960409131,27.4837559631
2019-11-08 07:11:18,55.9273,-34.2383,294.0,6.262,34.951,-0.00366104008978,0.0267,2.0726,nan,nan,nan,0.00331896551724,0.37383627847,9.45555267484,7.49159600302,0.000417080805106,27.4865049054
2019-11-08 07:11:18,55.9273,-34.2383,296.0,6.235,34.949,-0.00366104009379,0.03382,2.06055,nan,nan,nan,0.00638793103448,0.815549235275,9.43963160539,7.69794216252,0.000429550822519,27.4884620268
2019-11-08 07:11:18,55.9273,-34.2383,298.0,6.219,34.949,-0.00366104009646,0.03204,2.0967,nan,nan,nan,0.00562068965517,-1.13601681629,9.43096039378,6.7862682948,0.000374456077684,27.4905643421
2019-11-08 07:11:18,55.9273,-34.2383,300.0,6.202,34.948,-0.00366104009913,0.03026,2.0726,nan,nan,nan,0.00485344827586,-0.427764902854,9.42547336741,7.11712809876,0.000394450767804,27.4920032653
2019-11-08 07:11:18,55.9273,-34.2383,302.0,6.189,34.948,-0.00366104010132,0.03382,2.0967,nan,nan,nan,0.00638793103448,-1.13789981185,9.41768233083,6.78538865363,0.000374402918755,27.4937113903
2019-11-08 07:11:18,55.9273,-34.2383,304.0,6.181,34.948,-0.00366104010264,0.03204,2.06055,nan,nan,nan,0.00562068965517,-0.517810315879,9.41624035933,7.07506339391,0.00039190869189,27.4947713653
2019-11-08 07:11:18,55.9273,-34.2383,306.0,6.173,34.949,-0.00366104010397,0.03382,2.10875,nan,nan,nan,0.00638793103448,-0.341114566099,9.41364545046,7.15760679411,0.000396896997174,27.4966205445
2019-11-08 07:11:18,55.9273,-34.2383,308.0,6.166,34.95,-0.00366104010517,0.02848,2.08465,nan,nan,nan,0.00408620689655,-0.873630258351,9.41220418978,6.90884214667,0.000381863523845,27.4983399118
2019-11-08 07:11:18,55.9273,-34.2383,310.0,6.162,34.951,-0.00366104010577,0.03738,2.08465,nan,nan,nan,0.0079224137931,-0.519351228054,9.40961055995,7.07434355695,0.000391865190332,27.4996716484
2019-11-08 07:11:18,55.9273,-34.2383,312.0,6.16,34.952,-0.00366104010623,0.03204,2.0726,nan,nan,nan,0.00562068965517,-1.05153660983,9.4104750119,6.82573321401,0.000376841042012,27.5007451925
2019-11-08 07:11:18,55.9273,-34.2383,314.0,6.16,34.952,-0.00366104010641,0.0356,2.0967,nan,nan,nan,0.00715517241379,-0.874217292782,9.40183459953,6.9085679136,0.000381846951251,27.5007706572
2019-11-08 07:11:18,55.9273,-34.2383,316.0,6.158,34.953,-0.0036610401067,0.03026,2.08465,nan,nan,nan,0.00485344827586,0.0121518437386,9.39694241426,7.32263515886,0.000406870076329,27.5018441594
2019-11-08 07:11:18,55.9273,-34.2383,318.0,6.157,34.954,-0.00366104010711,0.03026,2.10875,nan,nan,nan,0.00485344827586,-0.874606075436,9.39021324949,6.90838629382,0.000381835975511,27.5027886495
2019-11-08 07:11:18,55.9273,-34.2383,320.0,6.156,34.956,-0.00366104010746,0.02848,2.08465,nan,nan,nan,0.00408620689655,-0.254245008345,9.38371939744,7.19818789852,0.000399349415382,27.5045231778
2019-11-08 07:11:18,55.9273,-34.2383,322.0,6.155,34.959,-0.00366104010786,0.0267,2.0726,nan,nan,nan,0.00331896551724,-1.49583197415,9.36822399093,6.61818068313,0.000364298120542,27.5070477558
2019-11-08 07:11:18,55.9273,-34.2383,324.0,6.159,34.962,-0.00366104010744,0.0356,2.03645,nan,nan,nan,0.00715517241379,0.72063844297,9.34189201335,7.65360459627,0.000426871391874,27.5089274524
2019-11-08 07:11:18,55.9273,-34.2383,326.0,6.147,34.966,-0.00366104010944,0.03026,2.0967,nan,nan,nan,0.00485344827586,-2.02898562081,9.30824256293,6.36911801535,0.000349246637095,27.5136604665
2019-11-08 07:11:18,55.9273,-34.2383,328.0,6.121,34.965,-0.00366104011391,0.03204,2.1208,nan,nan,nan,0.00562068965517,-1.58731416136,9.29629917335,6.57544478937,0.000361715482995,27.5162427439
2019-11-08 07:11:18,55.9273,-34.2383,330.0,6.112,34.964,-0.00366104011549,0.03204,2.0967,nan,nan,nan,0.00562068965517,0.805995132033,9.28352215443,7.69347896424,0.000429281100221,27.5166346955
2019-11-08 07:11:18,55.9273,-34.2383,332.0,6.076,34.963,-0.00366104012166,0.03026,2.1208,nan,nan,nan,0.00485344827586,-1.67877011968,9.27133178099,6.53272114843,0.000359133585916,27.5204874228
2019-11-08 07:11:18,55.9273,-34.2383,334.0,6.03,34.958,-0.00366104012906,0.03026,2.10875,nan,nan,nan,0.00485344827586,-1.5040357673,9.26029123243,6.61434828205,0.000364066518906,27.5224396704
2019-11-08 07:11:18,55.9273,-34.2383,336.0,6.024,34.958,-0.0036610401302,0.03204,2.10875,nan,nan,nan,0.00562068965517,-0.795158422701,9.25067840622,6.94550025611,0.0003840788656,27.5232296602
2019-11-08 07:11:18,55.9273,-34.2383,338.0,6.022,34.958,-0.00366104013087,0.03026,2.13285,nan,nan,nan,0.00485344827586,-0.795291762609,9.24079476481,6.94543796639,0.000384075101276,27.5235095626
2019-11-08 07:11:18,55.9273,-34.2383,340.0,6.019,34.957,-0.00366104013151,0.0356,2.1208,nan,nan,nan,0.00715517241379,-0.529417509043,9.23881948523,7.06964109489,0.000391581008722,27.5231264174
2019-11-08 07:11:18,55.9273,-34.2383,342.0,6.014,34.956,-0.0036610401327,0.03204,2.1208,nan,nan,nan,0.00562068965517,-0.706974978424,9.22725967467,6.98669514247,0.000386568376195,27.5229978211
2019-11-08 07:11:18,55.9273,-34.2383,344.0,5.989,34.955,-0.00366104013743,0.02848,2.15695,nan,nan,nan,0.00408620689655,-1.68380473614,9.22106366184,6.5303692279,0.000358991453443,27.5254119957
2019-11-08 07:11:18,55.9273,-34.2383,346.0,5.919,34.949,-0.00366104014837,0.03026,2.13285,nan,nan,nan,0.00485344827586,-0.446683141133,9.21009149432,7.10829044582,0.000393916686208,27.5295582237
2019-11-08 07:11:18,55.9273,-34.2383,348.0,5.901,34.946,-0.00366104015124,0.03204,2.13285,nan,nan,nan,0.00562068965517,-1.06822253914,9.20671844216,6.81793838396,0.000376369980827,27.5294811481
2019-11-08 07:11:18,55.9273,-34.2383,350.0,5.875,34.944,-0.00366104015564,0.03204,2.10875,nan,nan,nan,0.00562068965517,-1.33575784024,9.2010998215,6.69295929729,0.000368817180277,27.5311968835
2019-11-08 07:11:18,55.9273,-34.2383,352.0,5.846,34.943,-0.00366104016139,0.03382,2.1208,nan,nan,nan,0.00638793103448,-1.78091265006,9.19015476193,6.48500527653,0.000356249995764,27.5340715798
2019-11-08 07:11:18,55.9273,-34.2383,354.0,5.816,34.94,-0.00366104016531,0.03204,2.13285,nan,nan,nan,0.00562068965517,1.05446010854,9.18118529252,7.80954935086,0.000436295525621,27.5354795965
2019-11-08 07:11:18,55.9273,-34.2383,356.0,5.804,34.94,-0.0036610401674,0.03204,2.13285,nan,nan,nan,0.00562068965517,-1.78345908725,9.17642432286,6.48381570867,0.000356178107186,27.5370033089
2019-11-08 07:11:18,55.9273,-34.2383,358.0,5.79,34.94,-0.00366104016962,0.02848,2.13285,nan,nan,nan,0.00408620689655,-0.0998714522219,9.16858886063,7.27030348839,0.00040370754186,27.5387748056
2019-11-08 07:11:18,55.9273,-34.2383,360.0,5.786,34.941,-0.00366104017039,0.03026,2.1449,nan,nan,nan,0.00485344827586,-0.0115777272878,9.16545681142,7.31154989235,0.000406200165793,27.5400886587
2019-11-08 07:11:18,55.9273,-34.2383,362.0,5.783,34.942,-0.00366104017092,0.03026,2.1449,nan,nan,nan,0.00485344827586,-1.51909030316,9.15964338317,6.60731555727,0.000363641513659,27.5412776796
2019-11-08 07:11:18,55.9273,-34.2383,364.0,5.781,34.944,-0.0036610401714,0.03204,2.1208,nan,nan,nan,0.00562068965517,-1.69673594814,9.15936399731,6.52432841363,0.000358626391843,27.543132974
2019-11-08 07:11:18,55.9273,-34.2383,366.0,5.784,34.947,-0.00366104017094,0.0267,2.13285,nan,nan,nan,0.00331896551724,-1.25352138233,9.15098693466,6.73137604961,0.000371138801244,27.5451560309
2019-11-08 07:11:18,55.9273,-34.2383,368.0,5.78,34.95,-0.00366104017167,0.03204,2.13285,nan,nan,nan,0.00562068965517,-0.98809952297,9.14233980403,6.85536784221,0.00037863193713,27.5480516626
2019-11-08 07:11:18,55.9273,-34.2383,370.0,5.771,34.952,-0.00366104017326,0.03026,2.169,nan,nan,nan,0.00485344827586,-1.43219781273,9.13620877566,6.64790737468,0.00036609457928,27.550778927
2019-11-08 07:11:18,55.9273,-34.2383,372.0,5.757,34.953,-0.00366104017568,0.03382,2.1449,nan,nan,nan,0.00638793103448,-1.52190090396,9.1257411239,6.60600258541,0.000363562167468,27.5533362445
2019-11-08 07:11:18,55.9273,-34.2383,374.0,5.746,34.959,-0.00366104017788,0.02848,2.15695,nan,nan,nan,0.00408620689655,-0.725282627645,9.1131201758,6.97814272614,0.000386051532165,27.559474114
2019-11-08 07:11:18,55.9273,-34.2383,376.0,5.749,34.964,-0.00366104017741,0.03382,2.15695,nan,nan,nan,0.00638793103448,3.08680830539,9.11006522615,8.75896058893,0.000493670834662,27.5630806799
2019-11-08 07:11:18,55.9273,-34.2383,378.0,5.754,34.965,-0.00366104017674,0.03204,2.15695,nan,nan,nan,0.00562068965517,-1.61191029831,9.1028490651,6.56395470668,0.000361021108399,27.5632740896
2019-11-08 07:11:18,55.9273,-34.2383,380.0,5.754,34.972,-0.00366104017713,0.03204,2.13285,nan,nan,nan,0.00562068965517,-1.87855799095,9.09508508254,6.4393902662,0.00035349336596,27.5688356279
2019-11-08 07:11:18,55.9273,-34.2383,382.0,5.731,34.972,-0.00366104018132,0.03026,2.169,nan,nan,nan,0.00485344827586,-0.46156308557,9.09037490887,7.1013392814,0.000393496609859,27.5717170076
2019-11-08 07:11:18,55.9273,-34.2383,384.0,5.684,34.97,-0.00366104018898,0.02848,2.169,nan,nan,nan,0.00408620689655,10.8838706628,9.09231405628,12.4013574172,0.000713790036216,27.5759786326
2019-11-08 07:11:18,55.9273,-34.2383,386.0,5.642,34.968,-0.00366104019555,0.03026,2.13285,nan,nan,nan,0.00485344827586,-1.97445001957,9.09203700644,6.39459431551,0.000350786233991,27.5795991705
2019-11-08 07:11:18,55.9273,-34.2383,388.0,5.638,34.967,-0.00366104019631,0.02848,2.15695,nan,nan,nan,0.00408620689655,-1.88596761342,9.09314526338,6.43592886187,0.000353284184591,27.5793235786
2019-11-08 07:11:18,55.9273,-34.2383,390.0,5.637,34.967,-0.00366104019662,0.02848,2.169,nan,nan,nan,0.00408620689655,-2.06335516089,9.09419824971,6.35306228846,0.000348276349136,27.57947016
2019-11-08 07:11:18,55.9273,-34.2383,392.0,5.631,34.967,-0.00366104019831,0.03026,2.1449,nan,nan,nan,0.00485344827586,-2.0637646285,9.09868885205,6.35287100571,0.000348264789439,27.5802315746
2019-11-08 07:11:18,55.9273,-34.2383,394.0,5.585,34.965,-0.00366104020529,0.03204,2.1208,nan,nan,nan,0.00562068965517,4.05079907042,9.09397655686,9.20928876946,0.000520885299261,27.5843152054
2019-11-08 07:11:18,55.9273,-34.2383,396.0,5.555,34.963,-0.00366104021002,0.03026,2.169,nan,nan,nan,0.00485344827586,-1.00466512052,9.09153834091,6.84762922512,0.000378164273036,27.5864224939
2019-11-08 07:11:18,55.9273,-34.2383,398.0,5.54,34.964,-0.00366104021277,0.02848,2.18105,nan,nan,nan,0.00408620689655,-1.715066991,9.09600527553,6.51576506896,0.000358108887386,27.5890669701
2019-11-08 07:11:18,55.9273,-34.2383,400.0,5.535,34.965,-0.00366104021366,0.02848,2.15695,nan,nan,nan,0.00408620689655,-1.80416554224,9.10395882052,6.47414269048,0.000355593542368,27.5904911155
2019-11-08 07:11:18,55.9273,-34.2383,402.0,5.537,34.968,-0.00366104021382,0.03204,2.169,nan,nan,nan,0.00562068965517,-1.44967679028,9.11098714277,6.63974207223,0.000365601129516,27.5926455585
2019-11-08 07:11:18,55.9273,-34.2383,404.0,5.519,34.97,-0.00366104021661,0.03204,2.169,nan,nan,nan,0.00562068965517,-1.27378510077,9.11439804575,6.72190985576,0.000370566735341,27.596443684
2019-11-08 07:11:18,55.9273,-34.2383,406.0,5.514,34.97,-0.00366104021763,0.03026,2.1449,nan,nan,nan,0.00485344827586,-2.07206564778,9.11462030481,6.34899318546,0.000348030443008,27.5970750588
2019-11-08 07:11:18,55.9273,-34.2383,408.0,5.51,34.97,-0.0036610402183,0.03204,2.15695,nan,nan,nan,0.00562068965517,-0.742445739307,9.11862202239,6.9701249804,0.000385566999624,27.5975845789
2019-11-08 07:11:18,55.9273,-34.2383,410.0,5.505,34.971,-0.00366104021943,0.03026,2.15695,nan,nan,nan,0.00485344827586,-0.0336080182601,9.11876656625,7.30125844433,0.000405578227704,27.599007107
2019-11-08 07:11:18,55.9273,-34.2383,412.0,5.496,34.972,-0.00366104022127,0.0267,2.1449,nan,nan,nan,0.00331896551724,-0.211642195714,9.11906678105,7.21808979779,0.000400552137211,27.6009149697
2019-11-08 07:11:18,55.9273,-34.2383,414.0,5.468,34.971,-0.00366104022573,0.02848,2.169,nan,nan,nan,0.00408620689655,-1.80934852592,9.11417579286,6.47172146022,0.000355447221334,27.6035405143
2019-11-08 07:11:18,55.9273,-34.2383,416.0,5.439,34.969,-0.00366104023078,0.03204,2.1449,nan,nan,nan,0.00562068965517,0.40533408377,9.10932110583,7.50631019932,0.000417970020997,27.6054856235
2019-11-08 07:11:18,55.9273,-34.2383,418.0,5.414,34.967,-0.00366104023497,0.03204,2.169,nan,nan,nan,0.00562068965517,-1.19207535614,9.10218328571,6.76008055403,0.000372873486643,27.6069390352
2019-11-08 07:11:18,55.9273,-34.2383,420.0,5.411,34.967,-0.00366104023532,0.03204,2.169,nan,nan,nan,0.00562068965517,-1.72424074196,9.10240520603,6.5114795522,0.00035784990283,27.6073231563
2019-11-08 07:11:18,55.9273,-34.2383,422.0,5.403,34.966,-0.00366104023732,0.03382,2.15695,nan,nan,nan,0.00638793103448,-1.81335790131,9.09353318961,6.46984848095,0.000355334032485,27.6075167778
2019-11-08 07:11:18,55.9273,-34.2383,424.0,5.371,34.962,-0.00366104024217,0.0356,2.169,nan,nan,nan,0.00715517241379,0.755939733703,9.09530680613,7.67009559038,0.000427867984126,27.608214711
2019-11-08 07:11:18,55.9273,-34.2383,426.0,5.359,34.961,-0.00366104024452,0.02848,2.18105,nan,nan,nan,0.00408620689655,-0.752010591019,9.10302661565,6.96565676097,0.000385296973886,27.6088834419
2019-11-08 07:11:18,55.9273,-34.2383,428.0,5.322,34.962,-0.00366104025075,0.03026,2.169,nan,nan,nan,0.00485344827586,-1.72993179106,9.10662286129,6.50882097923,0.000357689238579,27.6141218399
2019-11-08 07:11:18,55.9273,-34.2383,430.0,5.324,34.963,-0.00366104025004,0.03382,2.1931,nan,nan,nan,0.00638793103448,-1.19793073979,9.11062058492,6.7573452122,0.000372708183056,27.614697913
2019-11-08 07:11:18,55.9273,-34.2383,432.0,5.326,34.964,-0.00366104024984,0.03026,2.18105,nan,nan,nan,0.00485344827586,-0.84324901719,9.10950990595,6.92303474015,0.000382721217967,27.6152739539
2019-11-08 07:11:18,55.9273,-34.2383,434.0,5.325,34.964,-0.0036610402501,0.03026,2.169,nan,nan,nan,0.00485344827586,-0.488679880572,9.11306462089,7.08867167358,0.000392731074457,27.6154159489
2019-11-08 07:11:18,55.9273,-34.2383,436.0,5.325,34.964,-0.00366104025032,0.03026,2.169,nan,nan,nan,0.00485344827586,-2.35053270961,9.12396075579,6.21890732795,0.000340169027452,27.615438568
2019-11-08 07:11:18,55.9273,-34.2383,438.0,5.304,34.965,-0.00366104025471,0.03026,2.15695,nan,nan,nan,0.00485344827586,-1.37683278442,9.13197552687,6.6737711416,0.000367657591767,27.6187575983
2019-11-08 07:11:18,55.9273,-34.2383,440.0,5.269,34.964,-0.00366104025964,0.0356,2.18105,nan,nan,nan,0.00715517241379,-1.29051519477,9.13676594842,6.71409439417,0.00037009442734,27.6221501746
2019-11-08 07:11:18,55.9273,-34.2383,442.0,5.265,34.963,-0.00366104026034,0.03204,2.1931,nan,nan,nan,0.00562068965517,-1.55667715541,9.14066724094,6.58975686335,0.000362580397623,27.6218550354
2019-11-08 07:11:18,55.9273,-34.2383,444.0,5.265,34.963,-0.00366104026057,0.03026,2.1449,nan,nan,nan,0.00485344827586,-0.93605954573,9.14345503977,6.87967831189,0.000380101079958,27.6218774536
2019-11-08 07:11:18,55.9273,-34.2383,446.0,5.254,34.963,-0.00366104026273,0.02848,2.169,nan,nan,nan,0.00408620689655,-1.55744458899,9.14735958502,6.58939835683,0.000362558732172,27.6232044737
2019-11-08 07:11:18,55.9273,-34.2383,448.0,5.224,34.961,-0.00366104026734,0.03026,2.15695,nan,nan,nan,0.00485344827586,-1.47068845066,9.14875452566,6.62992647738,0.000365007948432,27.6251927937
2019-11-08 07:11:18,55.9273,-34.2383,450.0,5.215,34.96,-0.00366104026901,0.03026,2.15695,nan,nan,nan,0.00485344827586,-1.20524282489,9.15450423739,6.75392937244,0.000372501755268,27.625485761
2019-11-08 07:11:18,55.9273,-34.2383,452.0,5.188,34.959,-0.00366104027342,0.02848,2.13285,nan,nan,nan,0.00408620689655,-1.20703683924,9.15657067274,6.75309129884,0.000372451108372,27.6278992257
2019-11-08 07:11:18,55.9273,-34.2383,454.0,5.171,34.96,-0.00366104027607,0.03026,2.1449,nan,nan,nan,0.00485344827586,-1.20832444041,9.16243777599,6.75248979609,0.000372414758048,27.6307141768
2019-11-08 07:11:18,55.9273,-34.2383,456.0,5.163,34.96,-0.00366104027758,0.0356,2.15695,nan,nan,nan,0.00715517241379,-0.765587295424,9.16612786219,6.95931440499,0.000384913689362,27.6316763939
2019-11-08 07:11:18,55.9273,-34.2383,458.0,5.156,34.96,-0.00366104027874,0.03204,2.15695,nan,nan,nan,0.00562068965517,-2.00731373463,9.16551273022,6.37924203461,0.000349858457043,27.6325204453
2019-11-08 07:11:18,55.9273,-34.2383,460.0,5.15,34.96,-0.00366104027965,0.03026,2.18105,nan,nan,nan,0.00485344827586,-1.91907528192,9.16579232983,6.42046261815,0.000352349520583,27.633246583
2019-11-08 07:11:18,55.9273,-34.2383,462.0,5.147,34.96,-0.00366104028015,0.03026,2.13285,nan,nan,nan,0.00485344827586,-1.21000867209,9.16456216426,6.75170300745,0.000372367210432,27.6336204994
2019-11-08 07:11:18,55.9273,-34.2383,464.0,5.145,34.96,-0.00366104028069,0.0267,2.18105,nan,nan,nan,0.00331896551724,-1.91942639977,9.16607193916,6.42029859349,0.00035233960816,27.6338770552
2019-11-08 07:11:18,55.9273,-34.2383,466.0,5.132,34.959,-0.00366104028269,0.03026,2.169,nan,nan,nan,0.00485344827586,-1.47694540997,9.16579232983,6.62700353952,0.000364831307945,27.6346295906
2019-11-08 07:11:18,55.9273,-34.2383,468.0,5.127,34.959,-0.00366104028356,0.03382,2.15695,nan,nan,nan,0.00638793103448,-1.65461621042,9.16926017279,6.5440046445,0.000359815475963,27.6352368825
2019-11-08 07:11:18,55.9273,-34.2383,470.0,5.125,34.96,-0.0036610402841,0.03204,2.169,nan,nan,nan,0.00562068965517,0.561638539894,9.17530450391,7.57932780892,0.000422382658797,27.6362856147
2019-11-08 07:11:18,55.9273,-34.2383,472.0,5.123,34.96,-0.00366104028431,0.03204,2.169,nan,nan,nan,0.00562068965517,-0.502418002777,9.17306533328,7.08225391129,0.000392343232941,27.6365415799
2019-11-08 07:11:18,55.9273,-34.2383,474.0,5.124,34.96,-0.00366104028412,0.03382,2.169,nan,nan,nan,0.00638793103448,-0.236368704962,9.17922455226,7.20653881169,0.000399854082069,27.636446579
2019-11-08 07:11:18,55.9273,-34.2383,476.0,5.124,34.961,-0.00366104028443,0.03026,2.1931,nan,nan,nan,0.00485344827586,0.472812472915,9.18370694626,7.53783272144,0.000419875006293,27.6372612945
2019-11-08 07:11:18,55.9273,-34.2383,478.0,5.121,34.962,-0.00366104028489,0.03026,2.20515,nan,nan,nan,0.00485344827586,-1.4780070881,9.19436264133,6.62650757669,0.000364801335664,27.6384269232
2019-11-08 07:11:18,55.9273,-34.2383,480.0,5.112,34.962,-0.00366104028643,0.03204,2.1931,nan,nan,nan,0.00562068965517,-1.92193855591,9.19520448095,6.41912504002,0.000352268687372,27.6395009795
2019-11-08 07:11:18,55.9273,-34.2383,482.0,5.106,34.962,-0.00366104028732,0.02848,2.169,nan,nan,nan,0.00408620689655,-1.1244239311,9.20447052417,6.79168390985,0.000374783356922,27.640223783
2019-11-08 07:11:18,55.9273,-34.2383,484.0,5.107,34.965,-0.00366104028722,0.03026,2.18105,nan,nan,nan,0.00485344827586,-0.770003208045,9.21515371822,6.95725151189,0.000384789023543,27.6425072769
2019-11-08 07:11:18,55.9273,-34.2383,486.0,5.105,34.967,-0.00366104028759,0.0267,2.15695,nan,nan,nan,0.00331896551724,-1.92291176687,9.22754142465,6.41867040462,0.000352241212612,27.6443483419
2019-11-08 07:11:18,55.9273,-34.2383,488.0,5.101,34.968,-0.00366104028827,0.03026,2.18105,nan,nan,nan,0.00485344827586,-0.416075325038,9.23233267731,7.12258888376,0.000394780776776,27.6456300522
2019-11-08 07:11:18,55.9273,-34.2383,490.0,5.096,34.969,-0.00366104028922,0.0267,2.169,nan,nan,nan,0.00331896551724,-2.18971676164,9.23802950858,6.29403248048,0.00034470902937,27.6470282437
2019-11-08 07:11:18,55.9273,-34.2383,492.0,5.093,34.97,-0.00366104028982,0.03382,2.1449,nan,nan,nan,0.00638793103448,-1.3034276316,9.24192371277,6.70806235072,0.000369729895782,27.6481929196
