datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,bbp,sigma,poc,o2_c,chla_adj,cphyto
2019-10-24 07:14:31,56.4541,-33.5873,122.0,6.814,34.873,-0.00366103999359,0.0356,1.9039,0.00395589845153,1.7,0.07,0.000428308156924,27.3490264272,0.771531534574,10.9066639762,0.00715517241379,7.67737929845
2019-10-24 07:14:31,56.4541,-33.5873,124.0,6.813,34.874,-0.00366103999387,0.03382,1.89185,0.00395589845153,1.6,0.05,0.000410783007666,27.3499822609,0.150755697542,10.9052925682,0.00638793103448,7.38738393402
2019-10-24 07:14:31,56.4541,-33.5873,126.0,6.812,34.875,-0.00366103999414,0.0356,1.8798,0.00349267849233,1.7,0.06,0.000405772631382,27.3509380896,-0.0267218511941,10.9025503761,0.00715517241379,7.30447531652
2019-10-24 07:14:31,56.4541,-33.5873,128.0,6.81,34.875,-0.00366103999463,0.03382,1.9039,0.00302945853314,1.7,0.04,0.000485863594902,27.3512410376,2.81026025861,10.900494278,0.00638793103448,8.62977119909
2019-10-24 07:14:31,56.4541,-33.5873,130.0,6.806,34.875,-0.0036610399953,0.0356,1.8798,0.00441911841073,1.7,0.07,0.000400755967922,27.3518167041,-0.204422104256,10.8963834844,0.00715517241379,7.22146266272
2019-10-24 07:14:31,56.4541,-33.5873,132.0,6.806,34.875,-0.00366103999552,0.03204,1.9039,0.00395589845153,1.7,0.05,0.000418276650258,27.3518467731,0.416195505423,10.8951232157,0.00562068965517,7.51138411126
2019-10-24 07:14:31,56.4541,-33.5873,134.0,6.804,34.875,-0.00366103999589,0.03204,1.8798,0.00395589845153,1.7,0.06,0.00043329079235,27.3521495607,0.948026446608,10.8874831769,0.00562068965517,7.75982887732
2019-10-24 07:14:31,56.4541,-33.5873,136.0,6.793,34.876,-0.00366103999825,0.03738,1.8557,0.00349267849233,1.7,0.08,0.000410741796454,27.3544670837,0.149295914006,10.8768827247,0.0079224137931,7.3867019963
2019-10-24 07:14:31,56.4541,-33.5873,138.0,6.769,34.875,-0.00366104000192,0.03026,1.8798,0.00349267849233,1.7,0.08,0.000418210244668,27.3569747306,0.413843286638,10.8677831124,0.00485344827586,7.51028527251
2019-10-24 07:14:31,56.4541,-33.5873,140.0,6.751,34.873,-0.00366104000476,0.03026,1.9039,0.00395589845153,1.6,0.09,0.000403165509842,27.3578729627,-0.119071310359,10.8642468519,0.00485344827586,7.26133427676
2019-10-24 07:14:31,56.4541,-33.5873,142.0,6.726,34.872,-0.00366104000907,0.03382,1.9039,0.00395589845153,1.6,0.1,0.000425649775616,27.3605042958,0.677366351853,10.8591292403,0.00638793103448,7.63339004363
2019-10-24 07:14:31,56.4541,-33.5873,144.0,6.711,34.868,-0.00366104001143,0.0356,1.8798,0.00395589845153,1.7,0.08,0.000445657088285,27.3594103632,1.38606538122,10.8504972984,0.00715517241379,7.96445871775
2019-10-24 07:14:31,56.4541,-33.5873,146.0,6.707,34.868,-0.00366104001192,0.0356,1.8798,0.00302945853314,1.7,0.07,0.000420620329021,27.3599810975,0.499213294574,10.8550372418,0.00715517241379,7.55016586239
2019-10-24 07:14:31,56.4541,-33.5873,148.0,6.705,34.867,-0.00366104001245,0.02848,1.9039,0.00349267849233,1.6,0.07,0.000418116445014,27.3594926527,0.410520715284,10.8519694618,0.00408620689655,7.50873313367
2019-10-24 07:14:31,56.4541,-33.5873,150.0,6.69,34.867,-0.00366104001517,0.03026,1.89185,0.00349267849233,1.7,0.07,0.000413083468001,27.3615490897,0.232242603539,10.8518604044,0.00485344827586,7.42545053325
2019-10-24 07:14:31,56.4541,-33.5873,152.0,6.68,34.87,-0.00366104001664,0.0356,1.9039,0.00395589845153,1.7,0.07,0.000528193286375,27.3652935737,4.30966258997,10.8444748391,0.00715517241379,9.33021683433
2019-10-24 07:14:31,56.4541,-33.5873,154.0,6.676,34.872,-0.00366104001751,0.03204,1.89185,0.00395589845153,1.7,0.06,0.000405535926296,27.3674384061,-0.0351064187392,10.8459460185,0.00562068965517,7.30055846671
2019-10-24 07:14:31,56.4541,-33.5873,156.0,6.668,34.873,-0.00366104001919,0.03382,1.89185,0.00441911841073,1.7,0.07,0.00042554242506,27.3693336565,0.673563780464,10.8386878085,0.00638793103448,7.63161367282
2019-10-24 07:14:31,56.4541,-33.5873,158.0,6.646,34.875,-0.00366104002282,0.03916,1.91595,0.00395589845153,1.6,0.07,0.000385449991966,27.3739016453,-0.746590384571,10.8346050842,0.00868965517241,6.96818880982
2019-10-24 07:14:31,56.4541,-33.5873,160.0,6.628,34.875,-0.00366104002528,0.03382,1.91595,0.00441911841073,1.7,0.06,0.000405441023471,27.376349439,-0.0384680666038,10.8257655308,0.00638793103448,7.29898807328
2019-10-24 07:14:31,56.4541,-33.5873,162.0,6.623,34.874,-0.00366104002619,0.0356,1.9039,0.00395589845153,1.7,0.07,0.000410440548742,27.3762599352,0.138625117531,10.8268937902,0.00715517241379,7.38171713489
2019-10-24 07:14:31,56.4541,-33.5873,164.0,6.618,34.874,-0.00366104002692,0.03026,1.928,0.00395589845153,1.7,0.07,0.000432958074204,27.3769589062,0.936240904469,10.822028333,0.00485344827586,7.7543232626
2019-10-24 07:14:31,56.4541,-33.5873,166.0,6.613,34.874,-0.00366104002782,0.03382,1.91595,0.00349267849233,1.6,0.06,0.000452972642271,27.3776575664,1.64519693454,10.8164865503,0.00638793103448,8.08551199457
2019-10-24 07:14:31,56.4541,-33.5873,168.0,6.603,34.875,-0.00366104002951,0.03382,1.9039,0.00349267849233,1.7,0.08,0.000437934088498,27.3798151479,1.11250128278,10.8101475726,0.00638793103448,7.83666327906
2019-10-24 07:14:31,56.4541,-33.5873,170.0,6.596,34.877,-0.0036610400307,0.03026,1.89185,0.00349267849233,1.7,0.07,0.00040788056389,27.3823586015,0.04794533412,10.8092384927,0.00485344827586,7.33935608398
2019-10-24 07:14:31,56.4541,-33.5873,172.0,6.586,34.877,-0.00366104003215,0.03204,1.8798,0.00395589845153,1.7,0.06,0.000417874216671,27.3837253867,0.401940502915,10.8064168606,0.00562068965517,7.5047248884
2019-10-24 07:14:31,56.4541,-33.5873,174.0,6.58,34.878,-0.00366104003334,0.03026,1.8798,0.00349267849233,1.7,0.04,0.000452901996201,27.3853448338,1.64269450944,10.8033656117,0.00485344827586,8.08434298696
2019-10-24 07:14:31,56.4541,-33.5873,176.0,6.558,34.878,-0.00366104003722,0.03204,1.9039,0.00302945853314,1.7,0.07,0.000442850158865,27.3883130492,1.28663832733,10.8013320215,0.00562068965517,7.9180113804
2019-10-24 07:14:31,56.4541,-33.5873,178.0,6.535,34.877,-0.00366104004047,0.03204,1.9039,0.00349267849233,1.7,0.06,0.000432799126362,27.3906187723,0.930610653978,10.794786988,0.00562068965517,7.75169309169
2019-10-24 07:14:31,56.4541,-33.5873,180.0,6.534,34.878,-0.00366104004057,0.03204,1.9039,0.00395589845153,1.7,0.05,0.000422782803565,27.3915672778,0.575812467868,10.7881248996,0.00562068965517,7.58594915783
2019-10-24 07:14:31,56.4541,-33.5873,182.0,6.542,34.882,-0.00366104003923,0.03916,1.91595,0.00349267849233,1.7,0.06,0.000425289613323,27.3936830562,0.664608683143,10.7854181468,0.00868965517241,7.62743030009
2019-10-24 07:14:31,56.4541,-33.5873,184.0,6.543,34.883,-0.0036610400391,0.0356,1.89185,0.00441911841073,1.7,0.06,0.000442809436658,27.3943649541,1.28519586531,10.7853098937,0.00715517241379,7.91733753442
2019-10-24 07:14:31,56.4541,-33.5873,186.0,6.543,34.885,-0.00366104003916,0.03382,1.8798,0.00441911841073,1.6,0.06,0.000450312938457,27.3959692384,1.55098490601,10.7864330834,0.00638793103448,8.04150085574
