datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,bbp,cphyto,o2_c,sigma,chla_adj,poc
2019-05-22 07:03:57,56.8897,-32.1127,0.2,7.021,34.73,-0.00366103995608,2.15202,1.7111,0.00534555832912,10.8,nan,0.0061833515695,102.908289298,12.4703721171,27.2053866361,0.919405172414,204.626679295
2019-05-22 07:03:57,56.8897,-32.1127,2.0,7.018,34.733,-0.00366103995723,2.41546,1.72315,0.00534555832912,8.5,nan,0.00624591211163,103.943502576,12.4678812992,27.2081917923,1.03295689655,206.842698818
2019-05-22 07:03:57,56.8897,-32.1127,4.0,7.018,34.734,-0.00366103995772,2.49556,1.72315,0.00488233836992,7.7,nan,0.00625842420953,104.150545057,12.4653587706,27.2090085291,1.06748275862,207.28590235
2019-05-22 07:03:57,56.8897,-32.1127,6.0,7.019,34.734,-0.00366103995773,2.52226,1.7111,0.00488233836992,5.0,2.25,0.0060381659691,100.505847499,12.467832783,27.2088989401,1.07899137931,199.483914957
2019-05-22 07:03:57,56.8897,-32.1127,8.0,7.019,34.734,-0.00366103995776,2.5632,1.7111,0.00534555832912,3.2,1.88,0.00601563937752,100.133091351,12.4655204519,27.2089279906,1.09663793103,198.685978031
2019-05-22 07:03:57,56.8897,-32.1127,10.0,7.019,34.734,-0.00366103995766,2.52404,1.72315,0.00534555832912,4.6,2.13,0.006025651196,100.29876075,12.4651809242,27.2089570484,1.07975862069,199.040616665
2019-05-22 07:03:57,56.8897,-32.1127,12.0,7.02,34.733,-0.00366103995751,2.53828,1.72315,0.00488233836992,3.6,1.59,0.00600563200014,99.9674954405,12.462513611,27.2080344037,1.08589655172,198.331496709
2019-05-22 07:03:57,56.8897,-32.1127,14.0,7.022,34.733,-0.0036610399573,2.56142,1.7111,0.00673521820671,3.7,2.23,0.00606070053329,100.878735574,12.4636774413,27.2077608282,1.09587068966,200.28213429
2019-05-22 07:03:57,56.8897,-32.1127,16.0,7.022,34.733,-0.00366103995732,2.66288,1.7111,0.00580877828832,2.7,1.35,0.00603817394172,100.505979425,12.4611398205,27.2077645411,1.13960344828,199.484197364
2019-05-22 07:03:57,56.8897,-32.1127,18.0,7.022,34.733,-0.00366103995742,2.59702,1.7111,0.00580877828832,2.7,1.45,0.0059455646208,98.9735374831,12.4621256979,27.2077682611,1.11121551724,196.203789998
2019-05-22 07:03:57,56.8897,-32.1127,20.0,7.02,34.733,-0.00366103995786,2.57032,1.7111,0.00580877828832,2.3,1.1,0.00605819404715,100.837259786,12.4569711279,27.2080492357,1.09970689655,200.193349538
2019-05-22 07:03:57,56.8897,-32.1127,22.0,7.012,34.735,-0.00366103995908,2.57922,1.72315,0.00580877828832,2.0,0.9,0.00618832820623,102.990639614,12.4543221724,27.2108140771,1.10354310345,204.802961721
2019-05-22 07:03:57,56.8897,-32.1127,24.0,7.009,34.736,-0.00366103995961,2.5365,1.7352,0.00534555832912,2.2,1.0,0.00597807204199,99.5114502458,12.4525458306,27.2120981793,1.08512931034,197.355267872
