datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,bbp,cphyto,o2_c,sigma,chla_adj,poc
2019-04-27 07:10:53,56.8549,-31.3829,0.3,6.274,34.826,-0.00366104008141,0.72446,1.72315,0.0076616581251,9.4,nan,0.00107571602565,18.3902855372,11.9003961025,27.381643178,0.304077586207,23.7040130604
2019-04-27 07:10:53,56.8549,-31.3829,1.9,6.282,34.823,-0.00366104008242,0.75116,1.7111,0.0076616581251,7.8,nan,0.00104069753114,17.8108210815,11.8972076028,27.378250303,0.315586206897,22.463587948
2019-04-27 07:10:53,56.8549,-31.3829,4.0,6.28,34.822,-0.00366104008398,0.74404,1.69905,0.0076616581251,5.3,nan,0.00102818174762,17.6037176126,11.8970550695,27.3777494429,0.312517241379,22.0202538641
2019-04-27 07:10:53,56.8549,-31.3829,6.0,6.288,34.822,-0.00366104008281,0.77074,1.72315,0.0076616581251,5.0,nan,0.00100066404309,17.1483716047,11.8975126765,27.3767300086,0.324025862069,21.0455217342
2019-04-27 07:10:53,56.8549,-31.3829,8.0,6.292,34.823,-0.00366104008212,0.77608,1.69905,0.0076616581251,4.2,1.7,0.00104572193261,17.8939617791,11.8994196073,27.3770226143,0.326327586207,22.6415622968
2019-04-27 07:10:53,56.8549,-31.3829,10.0,6.292,34.823,-0.00366104008213,0.79032,1.7111,0.0081248780843,3.9,1.98,0.00106324261494,18.1838832276,11.8996332072,27.377048732,0.332465517241,23.2621799064
2019-04-27 07:10:53,56.8549,-31.3829,12.0,6.292,34.823,-0.0036610400822,0.76896,1.69905,0.0076616581251,3.2,1.6,0.0009931598856,17.0241974334,11.8994196073,27.3770504621,0.32325862069,20.7797094677
2019-04-27 07:10:53,56.8549,-31.3829,14.0,6.291,34.822,-0.00366104008227,0.78854,1.7111,0.0076616581251,2.7,1.25,0.00105573459147,18.0596450844,11.8963686999,27.3763934422,0.331698275862,22.9962306989
2019-04-27 07:10:53,56.8549,-31.3829,16.0,6.29,34.823,-0.00366104008235,0.82948,1.7352,0.0081248780843,2.1,0.66,0.00126347528694,21.4972100262,11.8976347088,27.3773154373,0.349344827586,30.3548216139
2019-04-27 07:10:53,56.8549,-31.3829,18.0,6.292,34.823,-0.00366104008206,0.79744,1.7111,0.0076616581251,2.7,1.33,0.00102069238641,17.4797882812,11.8994196073,27.3770556943,0.335534482759,21.7549657115
2019-04-27 07:10:53,56.8549,-31.3829,20.0,6.296,34.824,-0.00366104008145,0.7921,1.7111,0.00719843816591,2.6,0.99,0.00102320004584,17.5212834831,11.8978940324,27.3773238643,0.333232758621,21.8437920236
2019-04-27 07:10:53,56.8549,-31.3829,22.0,6.297,34.825,-0.00366104008115,0.79744,1.69905,0.00719843816591,2.4,1.1,0.00102069625051,17.4798522218,11.8960636624,27.3780619027,0.335534482759,21.7551025855
2019-04-27 07:10:53,56.8549,-31.3829,24.0,6.288,34.823,-0.00366104008269,0.77608,1.72315,0.00719843816591,2.1,0.99,0.00101567908163,17.3968312046,11.8960636624,27.3777389755,0.326327586207,21.5773844294
2019-04-27 07:10:53,56.8549,-31.3829,26.0,6.293,34.823,-0.0036610400819,0.79566,1.7352,0.00627199824751,1.9,0.92,0.00101068241654,17.3141494716,11.8969788038,27.3771646825,0.334767241379,21.4003925587
2019-04-27 07:10:53,56.8549,-31.3829,28.0,6.296,34.824,-0.0036610400817,0.83838,1.69905,0.00719843816591,1.9,0.73,0.00101068527274,17.3141967342,11.8963686998,27.3776412487,0.353181034483,21.400493731
2019-04-27 07:10:53,56.8549,-31.3829,30.0,6.297,34.825,-0.00366104008106,0.81168,1.7111,0.0076616581251,1.8,0.56,0.00102069625051,17.4798522218,11.8975889465,27.3783793411,0.341672413793,21.7551025855
2019-04-27 07:10:53,56.8549,-31.3829,32.0,6.3,34.826,-0.00366104008068,0.84016,1.72315,0.00719843816591,1.8,0.51,0.00104322569724,17.8526556154,11.8997247514,27.3788238826,0.353948275862,22.5531406477
2019-04-27 07:10:53,56.8549,-31.3829,34.0,6.297,34.824,-0.00366104008113,0.801,1.72315,0.0076616581251,1.8,0.35,0.00108076985026,18.4739131109,11.8989161408,27.3776847327,0.337068965517,23.883029636
2019-04-27 07:10:53,56.8549,-31.3829,36.0,6.294,34.823,-0.00366104008152,0.82058,1.7111,0.0076616581251,1.8,0.3,0.00102319903813,17.5212668083,11.8991144729,27.3773349545,0.34550862069,21.8437563287
2019-04-27 07:10:53,56.8549,-31.3829,38.0,6.294,34.824,-0.00366104008139,0.82592,1.72315,0.0076616581251,1.8,0.42,0.00101568748528,17.3969702631,11.9081963702,27.3781719369,0.347810344828,21.5776821035
2019-04-27 07:10:53,56.8549,-31.3829,40.0,6.306,34.827,-0.00366104007965,0.84372,1.7111,0.00719843816591,1.8,0.33,0.00107076659445,18.3083854015,11.9152999702,27.3790182512,0.355482758621,23.5286943087
2019-04-27 07:10:53,56.8549,-31.3829,42.0,6.317,34.83,-0.00366104007777,0.87932,1.7111,0.0081248780843,1.8,0.19,0.00110081429735,18.8055962626,11.9198857265,27.3799968614,0.370827586207,24.5930440409
2019-04-27 07:10:53,56.8549,-31.3829,44.0,6.325,34.833,-0.00366104007645,0.86152,1.72315,0.0076616581251,1.8,0.14,0.00107829440647,18.4329509933,11.9260034733,27.3813674029,0.363155172414,23.795344466
2019-04-27 07:10:53,56.8549,-31.3829,46.0,6.334,34.837,-0.00366104007504,0.82414,1.72315,0.0076616581251,1.8,0.2,0.00107079139431,18.3087957743,11.923861819,27.3833954293,0.347043103448,23.5295727692
2019-04-27 07:10:53,56.8549,-31.3829,48.0,6.334,34.837,-0.00366104007499,0.8277,1.69905,0.00673521820671,1.8,0.22,0.00113336525979,19.344229519,11.924886694,27.3834460643,0.348577586207,25.7460642324
2019-04-27 07:10:53,56.8549,-31.3829,50.0,6.334,34.837,-0.00366104007501,0.81702,1.7111,0.0076616581251,1.8,0.08,0.00107830025817,18.4330478236,11.9174397175,27.3834967065,0.343974137931,23.7955517448
2019-04-27 07:10:53,56.8549,-31.3829,52.0,6.336,34.838,-0.00366104007473,0.82948,1.69905,0.0081248780843,1.8,0.12,0.00109081603211,18.6401511339,11.9165226246,27.3840638525,0.349344827586,24.2388854893
