datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,bbp,cphyto,o2_c,sigma,chla_adj,poc
2018-09-14 07:12:47,53.2094,-29.2569,0.3,11.144,34.78,-0.003661039266,3.36242,1.8557,0.00627199824751,9.6,nan,0.0025678294672,43.0808587743,13.3326594584,26.5816575685,1.44112931034,76.557655387
2018-09-14 07:12:47,53.2094,-29.2569,1.9,11.147,34.78,-0.00366103926476,3.59738,1.84365,0.00673521820671,6.6,nan,0.002775578718,46.5185652844,13.332835554,26.5811534517,1.54240517241,83.9165493489
2018-09-14 07:12:47,53.2094,-29.2569,4.0,11.148,34.78,-0.00366103926362,3.91422,1.84365,0.00719843816591,5.6,nan,0.00256533186891,43.0395300578,13.3314268729,26.5810265733,1.67897413793,76.4691854605
2018-09-14 07:12:47,53.2094,-29.2569,6.0,11.147,34.78,-0.00366103926395,3.60984,1.86775,0.00673521820671,4.7,2.08,0.00288320576663,48.2995113254,13.3287685072,26.5812612005,1.54777586207,87.7289146655
2018-09-14 07:12:47,53.2094,-29.2569,8.0,11.15,34.78,-0.00366103926376,3.90176,1.8557,0.00719843816591,3.3,1.62,0.00264292613969,44.3235122082,13.3259348395,26.5807675847,1.67360344828,79.2177297199
2018-09-14 07:12:47,53.2094,-29.2569,10.0,11.15,34.78,-0.0036610392639,3.79852,1.84365,0.00627199824751,2.8,1.27,0.0028782038739,48.2167430886,13.3232954713,26.5808201797,1.62910344828,87.5517376213
2018-09-14 07:12:47,53.2094,-29.2569,12.0,11.153,34.78,-0.00366103926378,3.85726,1.8316,0.00580877828832,3.1,1.32,0.00253029719745,42.4597979158,13.3226445302,26.5803117741,1.65442241379,75.2281873279
2018-09-14 07:12:47,53.2094,-29.2569,14.0,11.153,34.78,-0.003661039264,4.06374,1.84365,0.00673521820671,2.6,1.48,0.00282314288791,47.3056278414,13.322046404,26.580349639,1.74342241379,85.6013673754
2018-09-14 07:12:47,53.2094,-29.2569,16.0,11.153,34.78,-0.00366103926438,3.57602,1.84365,0.00627199824751,2.7,1.13,0.00245520855887,41.217277422,13.3157681572,26.5803875116,1.53319827586,72.5683975722
2018-09-14 07:12:47,53.2094,-29.2569,18.0,11.153,34.78,-0.00366103926463,3.8003,1.84365,0.00627199824751,2.2,1.11,0.00253029719745,42.4597979158,13.3112332974,26.5804253918,1.62987068966,75.2281873279
2018-09-14 07:12:47,53.2094,-29.2569,20.0,11.153,34.78,-0.00366103926504,3.4888,1.81955,0.00673521820671,2.4,0.96,0.00254781787978,42.7497193643,13.3037147161,26.5804632795,1.49560344828,75.8488049376
2018-09-14 07:12:47,53.2094,-29.2569,22.0,11.152,34.78,-0.00366103926559,3.51372,1.8557,0.00627199824751,2.0,0.64,0.00255782835981,42.9153666157,13.2912367603,26.5807467098,1.50634482759,76.2033961613
2018-09-14 07:12:47,53.2094,-29.2569,24.0,11.151,34.78,-0.00366103926627,3.94092,1.86775,0.00627199824751,1.9,0.67,0.00298833521579,50.0391286305,13.2856607552,26.581030128,1.69048275862,91.4528100138
2018-09-14 07:12:47,53.2094,-29.2569,26.0,11.15,34.779,-0.00366103926723,3.07762,1.8316,0.00627199824751,1.8,0.59,0.00300585714716,50.3290707473,13.2711561511,26.5805351857,1.31837068966,92.0734718667
2018-09-14 07:12:47,53.2094,-29.2569,28.0,11.151,34.78,-0.00366103926759,4.1741,1.84365,0.00627199824751,1.8,0.39,0.00329619863397,55.1334626549,13.2634216564,26.5812328735,1.79099137931,102.357948012
2018-09-14 07:12:47,53.2094,-29.2569,30.0,11.148,34.779,-0.00366103926933,3.84302,1.84365,0.00673521820671,1.7,0.5,0.00260538173053,43.7022504743,13.2394324998,26.581101952,1.64828448276,77.8878316588
2018-09-14 07:12:47,53.2094,-29.2569,32.0,11.147,34.779,-0.00366103927016,4.15096,1.86775,0.00719843816591,1.7,0.28,0.0023575878843,39.6019106894,13.2162823822,26.5813458484,1.78101724138,69.1104780376
2018-09-14 07:12:47,53.2094,-29.2569,34.1,11.139,34.778,-0.0036610392729,6.47386,1.8557,0.00719843816591,1.7,0.19,0.00283564408963,47.5124900196,13.179259534,26.5820879914,2.78226724138,86.0441849429
