datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,cphyto,poc,o2_c,bbp,sigma,chla_adj
2020-02-11 07:13:22,55.8273,-35.8772,0.4,4.711,34.747,-0.00366104035162,0.35422,1.8557,0.00395589845153,13.5,nan,9.64604196391,4.98573066971,11.3338509387,0.000547279393307,27.5093275747,0.14449137931
2020-02-11 07:13:22,55.8273,-35.8772,1.9,4.719,34.743,-0.00366104035237,0.36668,1.84365,0.00441911841073,10.8,nan,9.68790844996,5.07535176753,11.333075002,0.00054980949036,27.5052677611,0.149862068966
2020-02-11 07:13:22,55.8273,-35.8772,4.0,4.725,34.743,-0.00366104035279,0.34888,1.84365,0.00395589845153,8.3,nan,9.23251881674,4.10052625164,11.332715794,0.000522289149445,27.5046125944,0.142189655172
2020-02-11 07:13:22,55.8273,-35.8772,6.1,4.723,34.743,-0.00366104035303,0.37024,1.8557,0.00488233836992,6.9,nan,9.35670380238,4.36636166787,11.3292824672,0.000529793960473,27.5048584899,0.151396551724
2020-02-11 07:13:22,55.8273,-35.8772,8.0,4.724,34.743,-0.00366104035285,0.37202,1.84365,0.00441911841073,5.6,nan,9.68807613355,5.07571071783,11.3280473549,0.000549819623901,27.5047645,0.152163793103
2020-02-11 07:13:22,55.8273,-35.8772,10.0,4.727,34.743,-0.00366104035238,0.37736,1.86775,0.00441911841073,5.2,nan,9.39825527188,4.45530842848,11.3309199626,0.000532305020283,27.5044461726,0.154465517241
2020-02-11 07:13:22,55.8273,-35.8772,12.0,4.724,34.743,-0.00366104035283,0.36312,1.8316,0.00488233836992,5.1,2.05,10.0608322817,5.87364764456,11.3280473549,0.000572346215475,27.5047730474,0.148327586207
2020-02-11 07:13:22,55.8273,-35.8772,14.0,4.725,34.743,-0.00366104035268,0.38092,1.84365,0.00488233836992,4.1,2.3,9.06684941757,3.74588761754,11.3293111927,0.000512277330968,27.5046493298,0.156
2020-02-11 07:13:22,55.8273,-35.8772,16.0,4.727,34.743,-0.00366104035235,0.37914,1.84365,0.00488233836992,3.4,1.63,9.14975117313,3.92335047733,11.3313509304,0.000517287292568,27.5044129591,0.155232758621
2020-02-11 07:13:22,55.8273,-35.8772,17.9,4.724,34.744,-0.00366104035276,0.37736,1.8557,0.00488233836992,3.3,1.73,9.52236155359,4.72097536789,11.3270852301,0.000539805075035,27.5055338733,0.154465517241
2020-02-11 07:13:22,55.8273,-35.8772,20.2,4.725,34.744,-0.00366104035267,0.37024,1.84365,0.00441911841073,3.3,1.63,9.52239508491,4.72104714639,11.327027793,0.000539807101417,27.5054178469,0.151396551724
2020-02-11 07:13:22,55.8273,-35.8772,21.8,4.731,34.743,-0.00366104035161,0.38982,1.84365,0.00441911841073,2.5,1.28,9.52264140992,4.72157443969,11.3248167339,0.000539821987457,27.5040141079,0.159836206897
2020-02-11 07:13:22,55.8273,-35.8772,24.0,4.731,34.743,-0.00366104035167,0.37202,1.8557,0.00488233836992,2.9,1.21,8.85996381325,3.30301990328,11.3244578454,0.000499774713547,27.5041045197,0.152163793103
2020-02-11 07:13:22,55.8273,-35.8772,26.0,4.724,34.744,-0.00366104035272,0.38626,1.84365,0.00441911841073,2.1,0.98,9.68803095276,5.07561400199,11.327185746,0.000549816893512,27.5057687743,0.158301724138
2020-02-11 07:13:22,55.8273,-35.8772,28.3,4.725,34.744,-0.00366104035265,0.38092,1.84365,0.00488233836992,2.0,0.92,9.52239508491,4.72104714639,11.3267836892,0.000539807101417,27.5057506749,0.156
2020-02-11 07:13:22,55.8273,-35.8772,29.8,4.729,34.743,-0.00366104035193,0.37914,1.84365,0.00441911841073,2.0,0.84,9.27407027072,4.18947297903,11.3207692768,0.000524800208318,27.504568262,0.155232758621
2020-02-11 07:13:22,55.8273,-35.8772,32.0,4.729,34.743,-0.00366104035191,0.37202,1.8316,0.00441911841073,1.9,0.81,9.48115701967,4.63277127165,11.3196213836,0.000537314981414,27.5046212398,0.152163793103
2020-02-11 07:13:22,55.8273,-35.8772,34.1,4.73,34.743,-0.00366104035172,0.37558,1.8557,0.00441911841073,1.9,0.83,9.68827728983,5.07614132111,11.3217594489,0.000549831780281,27.5045555823,0.153698275862
2020-02-11 07:13:22,55.8273,-35.8772,36.0,4.729,34.743,-0.00366104035188,0.38448,1.84365,0.00488233836992,1.8,0.48,9.23265292092,4.1008133205,11.318358865,0.000522297253698,27.5047107735,0.157534482759
2020-02-11 07:13:22,55.8273,-35.8772,37.9,4.729,34.743,-0.0036610403518,0.3827,1.8557,0.00441911841073,1.7,0.54,9.23265292092,4.1008133205,11.3163219817,0.000522297253698,27.5047533112,0.156767241379
2020-02-11 07:13:22,55.8273,-35.8772,40.0,4.734,34.743,-0.00366104035113,0.37024,1.89185,0.00395589845153,1.5,0.78,9.39848990667,4.45581069723,11.31262231,0.000532319199854,27.5042369712,0.151396551724
2020-02-11 07:13:22,55.8273,-35.8772,42.0,4.738,34.743,-0.00366104035037,0.38804,1.86775,0.00441911841073,1.9,0.68,9.93704948831,5.60867317742,11.3119054901,0.000564865709938,27.5038311579,0.159068965517
2020-02-11 07:13:22,55.8273,-35.8772,43.9,4.739,34.743,-0.00366104035028,0.38092,1.84365,0.00441911841073,1.6,0.4,9.27440539538,4.19019036046,11.3108303642,0.000524820460744,27.503761249,0.156
2020-02-11 07:13:22,55.8273,-35.8772,46.0,4.738,34.743,-0.00366104035029,0.37914,1.8316,0.00441911841073,1.7,0.38,8.90161574352,3.39218171427,11.3113034042,0.000502291844455,27.5039213512,0.155232758621
2020-02-11 07:13:22,55.8273,-35.8772,48.0,4.738,34.743,-0.00366104035031,0.36846,1.8557,0.00395589845153,1.6,0.3,9.06728514268,3.74682034838,11.31262231,0.000512303662932,27.5039664577,0.150629310345
