datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,cphyto,poc,o2_c,bbp,sigma,chla_adj
2020-01-17 07:07:36,55.7156,-35.6792,0.2,5.904,34.795,-0.00366104014273,0.2581,1.8557,0.00256623857394,10.5,nan,8.48146461347,2.49278916728,11.3344688605,0.000476901054917,27.404797534,0.103060344828
2020-01-17 07:07:36,55.7156,-35.6792,2.0,5.913,34.791,-0.00366104014455,0.27946,1.84365,0.00256623857394,9.5,nan,8.31625552064,2.13913588359,11.3321554572,0.00046691705391,27.4005200821,0.112267241379
2020-01-17 07:07:36,55.7156,-35.6792,4.0,5.958,34.804,-0.00366104013929,0.27946,1.8316,0.00302945853314,5.2,nan,8.10999429964,1.69760474959,11.3339802677,0.000454452169544,27.405117896,0.112267241379
2020-01-17 07:07:36,55.7156,-35.6792,5.9,5.958,34.803,-0.00366104013929,0.28124,1.84365,0.00256623857394,6.3,nan,8.27570833914,2.05233894259,11.3342676721,0.000464466685749,27.4043509356,0.113034482759
2020-01-17 07:07:36,55.7156,-35.6792,8.0,5.945,34.799,-0.00366104014101,0.27768,1.8557,0.00256623857394,5.1,nan,8.44115050535,2.40649115261,11.3329025803,0.000474464771967,27.402864892,0.1115
2020-01-17 07:07:36,55.7156,-35.6792,10.0,5.94,34.798,-0.00366104014125,0.27056,1.8557,0.00210301861474,5.0,2.11,8.56529104392,2.67223142365,11.3344113777,0.000481966896947,27.4027329631,0.108431034483
2020-01-17 07:07:36,55.7156,-35.6792,12.0,5.937,34.797,-0.0036610401415,0.27234,1.8557,0.00210301861474,3.3,1.77,8.73091137726,3.02676502545,11.3387235789,0.000491975750253,27.4023170124,0.109198275862
2020-01-17 07:07:36,55.7156,-35.6792,14.0,6.02,34.823,-0.00366104012731,0.2759,1.86775,0.00256623857394,3.4,1.46,7.7383216912,0.901987291836,11.357389735,0.000431991058998,27.4123010243,0.110732758621
2020-01-17 07:07:36,55.7156,-35.6792,15.9,6.031,34.828,-0.00366104012665,0.27946,1.8316,0.00210301861474,2.4,1.26,8.48395294624,2.4981157933,11.3577787121,0.000477051431125,27.4148413321,0.112267241379
2020-01-17 07:07:36,55.7156,-35.6792,18.0,6.036,34.829,-0.00366104012581,0.2759,1.86775,0.00256623857394,2.4,0.96,8.1527249209,1.78907565027,11.3588304725,0.000457034488461,27.4149865632,0.110732758621
2020-01-17 07:07:36,55.7156,-35.6792,20.0,6.038,34.829,-0.00366104012558,0.28124,1.8316,0.00256623857394,2.4,1.33,8.48412585413,2.49848592695,11.3548977864,0.000477061880384,27.4147254438,0.113034482759
2020-01-17 07:07:36,55.7156,-35.6792,22.0,6.039,34.83,-0.00366104012539,0.27946,1.84365,0.00256623857394,2.3,1.04,8.19419087706,1.87783935756,11.3547969702,0.000459540380486,27.4154754943,0.112267241379
2020-01-17 07:07:36,55.7156,-35.6792,24.0,6.037,34.829,-0.0036610401258,0.2848,1.84365,0.00210301861474,2.0,0.87,8.77401623616,3.11903703439,11.3533568577,0.000494580685291,27.415028976,0.114568965517
2020-01-17 07:07:36,55.7156,-35.6792,26.0,6.043,34.83,-0.00366104012487,0.27946,1.86775,0.00256623857394,1.8,0.75,7.90439367001,1.25748770425,11.3510531419,0.000442027206376,27.4151394102,0.112267241379
2020-01-17 07:07:36,55.7156,-35.6792,28.0,6.047,34.832,-0.00366104012408,0.27412,1.8798,0.00163979865555,1.8,0.52,8.56710630002,2.67611723446,11.3556611448,0.000482076597438,27.4162956326,0.109965517241
2020-01-17 07:07:36,55.7156,-35.6792,30.0,6.048,34.832,-0.00366104012401,0.27946,1.84365,0.00210301861474,1.7,0.75,8.11154650134,1.70092745548,11.357389735,0.000454545972997,27.416255509,0.112267241379
2020-01-17 07:07:36,55.7156,-35.6792,32.0,6.05,34.832,-0.0036610401236,0.28124,1.86775,0.00163979865555,1.7,0.39,7.98735654442,1.43508139753,11.3556611448,0.000447040861542,27.4160487649,0.113034482759
2020-01-17 07:07:36,55.7156,-35.6792,34.0,6.05,34.832,-0.00366104012352,0.26522,1.8075,0.00163979865555,1.8,0.42,8.15302594358,1.78972003163,11.3571016143,0.000457052680019,27.416098076,0.106129310345
2020-01-17 07:07:36,55.7156,-35.6792,36.0,6.052,34.832,-0.00366104012314,0.28124,1.8798,0.00256623857394,1.6,0.46,8.44300947711,2.41047054295,11.3564533754,0.000474577114306,27.4158913239,0.113034482759
