datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,bbp,cphyto,o2_c,sigma,chla_adj,poc
2017-11-28 07:21:42,53.1448,-38.3496,0.5,7.652,34.378,-0.00366103984939,1.20862,1.96415,0.0122938577171,11.0,nan,0.00110939084174,18.9475156311,12.4283708307,26.8390499163,0.512767241379,24.8968423962
2017-11-28 07:21:42,53.1448,-38.3496,1.8,7.651,34.378,-0.00366103984995,1.20328,1.96415,0.0122938577171,9.7,nan,0.00109937733394,18.7818182781,12.4252303189,26.8392152804,0.510465517241,24.542143923
2017-11-28 07:21:42,53.1448,-38.3496,3.9,7.647,34.379,-0.00366103985079,1.21574,1.96415,0.0122938577171,8.4,nan,0.00106682949241,18.2432366643,12.4246828446,26.8406134685,0.515836206897,23.38923428
2017-11-28 07:21:42,53.1448,-38.3496,6.0,7.647,34.38,-0.00366103985092,1.20328,1.9521,0.0118306377579,4.1,1.89,0.00109686227473,18.7402006289,12.421269864,26.8414329548,0.510465517241,24.4530554956
2017-11-28 07:21:42,53.1448,-38.3496,8.0,7.648,34.379,-0.00366103985076,1.3261,1.96415,0.0127570776763,4.4,1.67,0.00114191982076,19.4857851194,12.4251337036,26.8405339668,0.563405172414,26.0490838908
2017-11-28 07:21:42,53.1448,-38.3496,10.0,7.649,34.379,-0.00366103985067,1.21752,1.96415,0.0127570776763,4.1,1.92,0.0010743417357,18.3675446345,12.4190166543,26.8404211049,0.516603448276,23.6553329619
2017-11-28 07:21:42,53.1448,-38.3496,12.0,7.652,34.379,-0.00366103985027,1.2727,1.9521,0.0132202976355,4.4,2.03,0.00107434680404,18.3676285024,12.4209962326,26.8399888268,0.540387931034,23.6555124929
2017-11-28 07:21:42,53.1448,-38.3496,14.0,7.651,34.379,-0.00366103985038,1.23354,1.9762,0.0122938577171,4.5,2.05,0.00105181852313,17.9948444001,12.4196603761,26.8401352746,0.52350862069,22.8575157263
2017-11-28 07:21:42,53.1448,-38.3496,16.1,7.651,34.379,-0.00366103985054,1.24066,1.98825,0.0122938577171,3.4,1.37,0.00110438057013,18.8646087457,12.4202558561,26.8401371327,0.526577586207,24.7193685553
2017-11-28 07:21:42,53.1448,-38.3496,18.0,7.639,34.38,-0.0036610398525,1.34212,1.9521,0.0127570776763,3.0,1.35,0.00108933988866,18.6157248224,12.4155091065,26.8426601859,0.570310344828,24.1865975363
2017-11-28 07:21:42,53.1448,-38.3496,20.0,7.636,34.381,-0.00366103985327,1.38662,1.94005,0.0132202976355,3.0,1.43,0.00111686464356,19.0711874954,12.4149943418,26.8438816229,0.58949137931,25.1615794042
2017-11-28 07:21:42,53.1448,-38.3496,22.0,7.634,34.381,-0.00366103985379,1.33322,1.9521,0.0122938577171,2.7,1.24,0.00154987241039,26.2363330409,12.4139005558,26.8442576616,0.566474137931,40.4995805208
2017-11-28 07:21:42,53.1448,-38.3496,24.0,7.618,34.383,-0.0036610398569,1.34568,1.96415,0.0122938577171,2.3,0.8,0.00112934361302,19.2776817879,12.4088835588,26.8482273176,0.571844827586,25.6036094604
2017-11-28 07:21:42,53.1448,-38.3496,26.0,7.607,34.384,-0.00366103985872,1.35102,1.9521,0.0127570776763,2.4,1.03,0.00106925139848,18.2833128728,12.4075975593,26.8506872057,0.574146551724,23.475023037
2017-11-28 07:21:42,53.1448,-38.3496,28.0,7.587,34.386,-0.00366103986216,1.32254,1.9521,0.0122938577171,2.3,0.81,0.00107171509843,18.3240806605,12.4071153526,26.8552281526,0.561870689655,23.5622922166
2017-11-28 07:21:42,53.1448,-38.3496,30.0,7.56,34.39,-0.00366103986678,1.29406,1.9521,0.0122938577171,2.2,0.59,0.00106164673816,18.1574756426,12.4048653658,26.8623434672,0.549594827586,23.205650759
2017-11-28 07:21:42,53.1448,-38.3496,32.0,7.537,34.393,-0.00366103987093,1.24244,1.9521,0.0122938577171,2.0,0.58,0.00114670005457,19.5648854811,12.4043832924,26.8680566851,0.527344827586,26.2184093328
2017-11-28 07:21:42,53.1448,-38.3496,34.0,7.515,34.396,-0.00366103987464,1.26914,1.94005,0.0122938577171,2.1,0.45,0.00106405705617,18.197360099,12.3993711227,26.8736211065,0.538853448276,23.2910290438
2017-11-28 07:21:42,53.1448,-38.3496,36.0,7.504,34.397,-0.00366103987645,1.24422,1.96415,0.0122938577171,2.0,0.56,0.00105402380702,18.0313360782,12.3946343895,26.8760342389,0.528112068966,22.9356312923
2017-11-28 07:21:42,53.1448,-38.3496,38.0,7.496,34.398,-0.00366103987801,1.2104,1.928,0.0122938577171,2.0,0.27,0.001026474982,17.5754751075,12.3915366707,26.8780171226,0.513534482759,21.9597968123
2017-11-28 07:21:42,53.1448,-38.3496,40.0,7.48,34.399,-0.00366103988099,1.22286,1.9521,0.0127570776763,2.0,0.39,0.00106398930736,18.1962390333,12.3834037663,26.8811420953,0.518905172414,23.2886292452
2017-11-28 07:21:42,53.1448,-38.3496,42.0,7.464,34.401,-0.00366103988393,1.12852,1.928,0.0136835175947,1.9,0.26,0.000998879788525,17.1188468603,12.3795081211,26.8850528608,0.47824137931,20.9823198691
2017-11-28 07:21:42,53.1448,-38.3496,44.0,7.42,34.407,-0.00366103989096,0.99502,1.94005,0.0132202976355,1.9,0.24,0.000966249969099,16.5789087271,12.3701200058,26.8960922267,0.420698275862,19.8265064054
2017-11-28 07:21:42,53.1448,-38.3496,46.0,7.411,34.409,-0.00366103989254,0.95586,1.91595,0.0127570776763,2.0,0.26,0.000991258721927,16.9927381492,12.3586933078,26.8989985719,0.403818965517,20.7123664481
2017-11-28 07:21:42,53.1448,-38.3496,48.0,7.4,34.411,-0.00366103989452,0.9078,1.94005,0.0122938577171,2.0,0.38,0.000946181301891,16.2468247959,12.3530968191,26.9021879716,0.383103448276,19.1156340756
2017-11-28 07:21:42,53.1448,-38.3496,50.0,7.393,34.412,-0.00366103989581,0.88466,1.928,0.0132202976355,1.9,0.19,0.000958681374537,16.4536682908,12.3545835761,26.9040219182,0.373129310345,19.5584116489
2017-11-28 07:21:42,53.1448,-38.3496,52.0,7.389,34.412,-0.00366103989661,0.86152,1.94005,0.0127570776763,2.0,0.12,0.000928639046507,15.9565463698,12.3472319126,26.9046334151,0.363155172414,18.4942523054
2017-11-28 07:21:42,53.1448,-38.3496,54.0,7.381,34.413,-0.00366103989831,0.87576,1.928,0.0127570776763,2.0,0.08,0.000963663982826,16.5361174207,12.347503507,26.9065985097,0.369293103448,19.7349055997
2017-11-28 07:21:42,53.1448,-38.3496,56.0,7.368,34.414,-0.00366103990069,0.88288,2.01235,0.0132202976355,2.0,0.11,0.000921088716631,15.8316081663,12.347503507,26.9092709542,0.372362068966,18.2268045205
2017-11-28 07:21:42,53.1448,-38.3496,58.0,7.355,34.414,-0.00366103990314,0.88644,1.94005,0.0127570776763,1.9,0.09,0.000953604748655,16.3696634158,12.3429353285,26.9111546489,0.373896551724,19.3785874068
2017-11-28 07:21:42,53.1448,-38.3496,60.0,7.349,34.415,-0.00366103990446,0.9345,1.94005,0.0132202976355,2.0,0.09,0.000991136054834,16.9907083298,12.3406679989,26.9128339528,0.394612068966,20.7080213343
2017-11-28 07:21:42,53.1448,-38.3496,62.0,7.334,34.416,-0.00366103990736,0.979,1.928,0.0127570776763,2.0,0.08,0.00102114297772,17.4872443883,12.3411150366,26.9157841543,0.413793103448,21.7709265567
2017-11-28 07:21:42,53.1448,-38.3496,64.0,7.316,34.418,-0.00366103991112,1.03596,1.91595,0.0132202976355,2.0,0.1,0.00102611247146,17.5694765067,12.3361189473,26.9199418879,0.438344827586,21.946955964
2017-11-28 07:21:42,53.1448,-38.3496,66.0,7.286,34.422,-0.0036610399165,1.01282,1.9039,0.0132202976355,2.0,0.1,0.00102354695643,17.5270239458,12.3221975532,26.9273591654,0.428370689655,21.8560802907
2017-11-28 07:21:42,53.1448,-38.3496,68.0,7.254,34.426,-0.0036610399222,0.94162,2.1208,0.0132202976355,2.0,0.08,0.00100095423549,17.1531735297,12.2949222514,26.9350476394,0.397681034483,21.0558009296
2017-11-28 07:21:42,53.1448,-38.3496,70.0,7.247,34.427,-0.00366103992436,0.79566,1.928,0.0141467375539,2.0,0.09,0.000925850780528,15.9104078636,12.2436800984,26.9368605092,0.334767241379,18.3954863479
2017-11-28 07:21:42,53.1448,-38.3496,71.9,7.183,34.442,-0.00366103993565,0.5162,1.928,0.0136835175947,2.1,0.08,0.000793042755247,13.7127825468,12.1564133253,26.9576655022,0.214310344828,13.6911604764
2017-11-28 07:21:42,53.1448,-38.3496,74.0,6.947,34.484,-0.00366103997577,0.40228,1.9039,0.0136835175947,2.0,0.07,0.000737450928116,12.7928832677,12.0385723158,27.023438456,0.165206896552,11.7219867757
