datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,cphyto,poc,o2_c,bbp,sigma,chla_adj
2020-02-01 07:06:22,55.7987,-35.6157,0.2,5.399,34.804,-0.00366104023262,0.30082,1.8557,0.00441911841073,9.2,nan,8.71351677906,2.98952944315,11.2937740622,0.000490924550933,27.4742840801,0.121474137931
2020-02-01 07:06:22,55.7987,-35.6157,1.9,5.409,34.799,-0.0036610402336,0.31506,1.8557,0.00441911841073,7.9,nan,8.42414215275,2.37008238332,11.2936452928,0.000473436914441,27.4691376504,0.127612068966
2020-02-01 07:06:22,55.7987,-35.6157,4.0,5.408,34.8,-0.00366104023438,0.32574,1.86775,0.00395589845153,4.2,2.12,8.25839564884,2.01527869567,11.2929299396,0.00046342043633,27.4700736041,0.132215517241
2020-02-01 07:06:22,55.7987,-35.6157,6.0,5.407,34.8,-0.00366104023439,0.32218,1.84365,0.00395589845153,4.2,2.12,8.34119810606,2.19252899341,11.2900690793,0.000468424397081,27.4702166932,0.130681034483
2020-02-01 07:06:22,55.7987,-35.6157,8.0,5.407,34.8,-0.00366104023445,0.30972,1.8557,0.00441911841073,4.8,2.46,8.71395425418,2.99046592014,11.291642443,0.000490950988655,27.4702390875,0.125310344828
2020-02-01 07:06:22,55.7987,-35.6157,10.0,5.407,34.8,-0.00366104023441,0.32396,1.8798,0.00441911841073,3.8,1.49,8.34119810606,2.19252899341,11.2914993989,0.000468424397081,27.4702614886,0.131448275862
2020-02-01 07:06:22,55.7987,-35.6157,12.0,5.409,34.8,-0.00366104023417,0.32218,1.86775,0.00441911841073,3.5,1.44,8.79685343659,3.16792327174,11.2879240141,0.000495960794753,27.4700122592,0.130681034483
2020-02-01 07:06:22,55.7987,-35.6157,14.0,5.41,34.799,-0.0036610402339,0.3026,1.84365,0.00395589845153,3.3,1.67,8.25850499174,2.01551275951,11.2884959829,0.000463427044196,27.4690919886,0.12224137931
2020-02-01 07:06:22,55.7987,-35.6157,16.0,5.412,34.799,-0.00366104023364,0.32218,1.84365,0.00441911841073,2.6,1.03,8.67274296025,2.90224735314,11.2889964846,0.000488460486509,27.4688427358,0.130681034483
2020-02-01 07:06:22,55.7987,-35.6157,18.0,5.412,34.799,-0.00366104023354,0.31684,1.8557,0.00395589845153,2.6,1.33,9.25258585733,4.1434825725,11.2873520807,0.00052350185118,27.4688349306,0.128379310345
2020-02-01 07:06:22,55.7987,-35.6157,20.0,5.412,34.799,-0.00366104023371,0.33464,1.86775,0.00441911841073,2.3,1.23,8.83841235942,3.25688598724,11.2842070783,0.000498472304987,27.468827132,0.136051724138
2020-02-01 07:06:22,55.7987,-35.6157,22.0,5.416,34.799,-0.00366104023295,0.31506,1.86775,0.00395589845153,2.0,0.78,8.63145452883,2.8138636625,11.2867801826,0.000485965322751,27.4684287261,0.127612068966
2020-02-01 07:06:22,55.7987,-35.6157,24.0,5.415,34.799,-0.00366104023311,0.3293,1.86775,0.00441911841073,1.8,0.54,9.16984784938,3.96637023747,11.2856364924,0.00051850178526,27.4686340536,0.13375
2020-02-01 07:06:22,55.7987,-35.6157,26.0,5.416,34.799,-0.00366104023289,0.31506,1.8316,0.00349267849233,2.0,0.6,8.13444633133,1.74994776019,11.2836353745,0.00045592986732,27.4685978813,0.127612068966
2020-02-01 07:06:22,55.7987,-35.6157,28.0,5.417,34.799,-0.00366104023288,0.33642,1.86775,0.00395589845153,1.6,0.6,8.59006940387,2.72527298577,11.2850647003,0.00048346431556,27.4685617115,0.136818965517
2020-02-01 07:06:22,55.7987,-35.6157,30.0,5.416,34.799,-0.00366104023278,0.32752,1.84365,0.00488233836992,1.8,0.38,8.59003717904,2.72520400398,11.2796344366,0.000483462368132,27.4687670642,0.132982758621
2020-02-01 07:06:22,55.7987,-35.6157,32.0,5.418,34.8,-0.00366104023266,0.32396,1.8557,0.00534555832912,1.9,0.38,8.13446591849,1.74998968928,11.2818490277,0.000455931051021,27.4693642091,0.131448275862
2020-02-01 07:06:22,55.7987,-35.6157,34.0,5.417,34.799,-0.00366104023274,0.30972,1.9039,0.00488233836992,1.6,0.49,8.34156530512,2.19331503462,11.2784916291,0.000468446587844,27.4687401807,0.125310344828
2020-02-01 07:06:22,55.7987,-35.6157,36.0,5.417,34.799,-0.00366104023276,0.32574,1.8557,0.00488233836992,1.6,0.35,8.05164385658,1.57269742494,11.2802058932,0.000450925905509,27.4687871264,0.132215517241
2020-02-01 07:06:22,55.7987,-35.6157,38.0,5.419,34.8,-0.00366104023244,0.31862,1.84365,0.00441911841073,1.6,0.61,8.17591548973,1.83871832233,11.2739931968,0.000458435952863,27.4693842968,0.129146551724
2020-02-01 07:06:22,55.7987,-35.6157,40.0,5.42,34.8,-0.00366104023224,0.31684,1.86775,0.00488233836992,1.6,0.27,8.75579060635,3.08002251214,11.2767776826,0.000493479264642,27.4693104921,0.128379310345
