datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,bbp,cphyto,o2_c,sigma,chla_adj,poc
2019-02-26 07:21:09,55.2232,-31.1753,0.5,5.9,34.746,-0.0036610401457,0.5607,1.79545,0.0076616581251,12.2,nan,0.000957593087454,16.4356599872,11.6161761175,27.3663229825,0.23349137931,19.5198623438
2019-02-26 07:21:09,55.2232,-31.1753,2.0,5.906,34.743,-0.00366104014641,0.5696,1.8075,0.0081248780843,10.8,nan,0.000634731388455,11.0931436593,11.6089961189,27.3632148871,0.237327586207,8.08345524186
2019-02-26 07:21:09,55.2232,-31.1753,4.0,5.914,34.743,-0.00366104014709,0.5785,1.8075,0.0076616581251,8.6,nan,0.000504592866403,8.93969163597,11.6058593601,27.3622320589,0.241163793103,3.47368851373
2019-02-26 07:21:09,55.2232,-31.1753,6.0,5.914,34.743,-0.00366104014711,0.5785,1.8075,0.0076616581251,5.9,nan,0.000497084002545,8.8154395866,11.6015849858,27.3622595066,0.241163793103,3.20770953815
2019-02-26 07:21:09,55.2232,-31.1753,8.0,5.913,34.743,-0.00366104014728,0.5696,1.81955,0.0085880980435,6.8,nan,0.000507093931649,8.98107772159,11.6030785781,27.362413273,0.237327586207,3.56228124689
2019-02-26 07:21:09,55.2232,-31.1753,10.0,5.914,34.743,-0.00366104014703,0.5785,1.79545,0.0081248780843,5.4,2.36,0.000572172641125,10.0579600803,11.6079306877,27.362314423,0.241163793103,5.86749929392
2019-02-26 07:21:09,55.2232,-31.1753,11.9,5.913,34.743,-0.00366104014725,0.58384,1.8075,0.0081248780843,4.1,nan,0.000497082113172,8.81540832242,11.6055634933,27.3624461679,0.243465517241,3.20764261278
2019-02-26 07:21:09,55.2232,-31.1753,14.0,5.912,34.743,-0.0036610401474,0.60164,1.79545,0.0081248780843,3.3,1.62,0.000487068405209,8.6497076572,11.6085225791,27.3625784732,0.251137931034,2.85293704931
2019-02-26 07:21:09,55.2232,-31.1753,16.1,5.912,34.743,-0.00366104014734,0.61054,1.8075,0.0081248780843,3.3,1.79,0.000572168862266,10.0578975501,11.6071908756,27.3625844934,0.254974137931,5.86736543918
2019-02-26 07:21:09,55.2232,-31.1753,18.0,5.912,34.743,-0.00366104014737,0.60164,1.81955,0.0081248780843,3.4,1.76,0.000512097951402,9.06388115512,11.6075607744,27.3625899468,0.251137931034,3.73953363456
2019-02-26 07:21:09,55.2232,-31.1753,20.2,5.911,34.743,-0.00366104014757,0.59986,1.8075,0.00719843816591,2.9,1.4,0.000512096061803,9.0638498872,11.6044688667,27.3627301785,0.250370689655,3.73946670118
2019-02-26 07:21:09,55.2232,-31.1753,21.4,5.913,34.743,-0.00366104014719,0.60164,1.79545,0.0076616581251,2.7,1.27,0.00050459097703,8.93966037179,11.6040990891,27.3625269559,0.251137931034,3.47362158836
2019-02-26 07:21:09,55.2232,-31.1753,24.0,5.916,34.743,-0.00366104014669,0.62122,1.81955,0.0076616581251,2.2,1.16,0.000484573007854,8.60841536037,11.6005351763,27.3622549461,0.259577586207,2.76454508422
2019-02-26 07:21:09,55.2232,-31.1753,26.0,5.917,34.743,-0.00366104014658,0.58562,1.81955,0.0076616581251,2.6,1.15,0.000494586715365,8.7741160181,11.6010231014,27.3622108595,0.244232758621,3.11925063166
2019-02-26 07:21:09,55.2232,-31.1753,28.0,5.916,34.743,-0.00366104014669,0.59808,1.8075,0.0081248780843,1.8,0.71,0.000487075962474,8.64983271016,11.5985689461,27.3624194023,0.249603448276,2.85320474275
2019-02-26 07:21:09,55.2232,-31.1753,29.9,5.916,34.743,-0.00366104014666,0.60342,1.77135,0.0081248780843,2.1,0.61,0.00050209369019,8.89833680891,11.6000472764,27.3624975289,0.251905172414,3.3851626939
2019-02-26 07:21:09,55.2232,-31.1753,32.0,5.916,34.743,-0.00366104014666,0.59452,1.7834,0.0085880980435,1.8,0.58,0.000482070053235,8.56699801058,11.5996481044,27.362544377,0.248068965517,2.67588542569
2019-02-26 07:21:09,55.2232,-31.1753,34.0,5.917,34.743,-0.00366104014655,0.60698,1.79545,0.0081248780843,1.9,0.5,0.0005121073977,9.06403746664,11.5995446181,27.3624608238,0.253439655172,3.73986824134
2019-02-26 07:21:09,55.2232,-31.1753,36.1,5.917,34.743,-0.00366104014658,0.59274,1.81955,0.0081248780843,1.7,0.53,0.000484574896888,8.60844661893,11.6005351763,27.3625057154,0.247301724138,2.76461199756
2019-02-26 07:21:09,55.2232,-31.1753,38.0,5.917,34.743,-0.00366104014659,0.61944,1.8075,0.0081248780843,1.9,0.48,0.000522119216178,9.2297068658,11.5973273276,27.3625463383,0.258810344828,4.09450687544
2019-02-26 07:21:09,55.2232,-31.1753,40.0,5.917,34.743,-0.00366104014651,0.60342,1.79545,0.0085880980435,1.7,0.75,0.00047456307841,8.44277721976,11.6000472764,27.3625891061,0.251905172414,2.40997336345
2019-02-26 07:21:09,55.2232,-31.1753,42.0,5.916,34.743,-0.00366104014662,0.60342,1.8075,0.0081248780843,1.7,0.27,0.000497087780951,8.81550210933,11.595361766,27.3627631943,0.251905172414,3.20784337685
