datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,cphyto,poc,o2_c,bbp,sigma,chla_adj
2020-02-26 07:07:50,55.9602,-36.0602,0.2,4.841,34.816,-0.00366104032933,0.33642,1.84365,0.00441911841073,11.8,nan,9.52302360708,4.72239258643,11.2527160206,0.000539845084592,27.5493503314,0.136818965517
2020-02-26 07:07:50,55.9602,-36.0602,2.1,4.85,34.812,-0.00366104033061,0.3382,1.8316,0.00395589845153,9.7,nan,8.52948750443,2.5955889151,11.2493976632,0.000479803199003,27.545167979,0.137586206897
2020-02-26 07:07:50,55.9602,-36.0602,4.6,4.85,34.813,-0.00366104033089,0.3471,1.84365,0.00488233836992,7.2,nan,8.69511181563,2.95013103207,11.2490701646,0.000489812292701,27.5459857905,0.141422413793
2020-02-26 07:07:50,55.9602,-36.0602,5.6,4.85,34.812,-0.00366104033099,0.34532,1.8316,0.00488233836992,7.2,nan,8.65373955381,2.86156789068,11.2475894467,0.000487312062861,27.5452024645,0.140655172414
2020-02-26 07:07:50,55.9602,-36.0602,8.0,4.85,34.813,-0.00366104033079,0.3471,1.8316,0.00441911841073,3.6,1.62,8.32235566751,2.15219410534,11.2429921918,0.000467285701128,27.546019306,0.141422413793
2020-02-26 07:07:50,55.9602,-36.0602,10.0,4.85,34.813,-0.00366104033081,0.37024,1.84365,0.00441911841073,3.9,1.79,8.73652916542,3.0387906906,11.2432910149,0.000492315247321,27.5460390299,0.151396551724
2020-02-26 07:07:50,55.9602,-36.0602,12.0,4.851,34.813,-0.00366104033065,0.34888,1.86775,0.00441911841073,3.7,1.9,8.32238898368,2.1522654233,11.2424514887,0.000467287714508,27.5459133866,0.142189655172
2020-02-26 07:07:50,55.9602,-36.0602,14.0,4.851,34.813,-0.00366104033064,0.35422,1.84365,0.00441911841073,3.6,1.53,8.28097163389,2.06360576477,11.242280747,0.000464784759889,27.5459020435,0.14449137931
2020-02-26 07:07:50,55.9602,-36.0602,15.9,4.853,34.813,-0.00366104033035,0.34532,1.8316,0.00395589845153,3.8,1.27,8.61237705877,2.77302565648,11.2387243454,0.000484812423253,27.5456626731,0.140655172414
2020-02-26 07:07:50,55.9602,-36.0602,18.0,4.855,34.813,-0.00366104032988,0.34888,1.84365,0.00395589845153,3.4,1.36,8.44677427842,2.41852962931,11.2391510412,0.000474804630718,27.5454221448,0.142189655172
2020-02-26 07:07:50,55.9602,-36.0602,20.1,4.854,34.813,-0.00366104033003,0.35778,1.84365,0.00441911841073,3.0,1.08,8.73666241852,3.03907593759,11.2357380267,0.000492323300141,27.5455292183,0.146025862069
2020-02-26 07:07:50,55.9602,-36.0602,22.0,4.858,34.813,-0.00366104032929,0.35244,1.84365,0.00395589845153,2.2,1.01,8.61254359131,2.77338214276,11.2400044921,0.000484822487233,27.545149025,0.143724137931
2020-02-26 07:07:50,55.9602,-36.0602,24.0,4.862,34.814,-0.00366104032882,0.35778,1.8316,0.00441911841073,2.0,1.13,8.3641276014,2.24161280098,11.2387243454,0.000469810084156,27.5455658971,0.146025862069
2020-02-26 07:07:50,55.9602,-36.0602,26.0,4.859,34.813,-0.00366104032929,0.35422,1.8798,0.00488233836992,1.8,0.84,8.48832484264,2.50747445203,11.2388665751,0.00047731563582,27.5451971351,0.14449137931
2020-02-26 07:07:50,55.9602,-36.0602,28.0,4.859,34.813,-0.0036610403293,0.36312,1.84365,0.00488233836992,1.9,0.44,8.23982074389,1.97551650087,11.2371599627,0.000462297908104,27.5452783828,0.148327586207
2020-02-26 07:07:50,55.9602,-36.0602,30.0,4.86,34.813,-0.00366104032919,0.37558,1.81955,0.00488233836992,1.8,0.77,8.32268874224,2.15290709862,11.239791122,0.000467305829671,27.5452452742,0.153698275862
2020-02-26 07:07:50,55.9602,-36.0602,32.0,4.866,34.814,-0.00366104032809,0.35422,1.81955,0.00580877828832,1.7,0.6,8.57134751231,2.68519614548,11.2412136826,0.000482332904564,27.5453977434,0.14449137931
2020-02-26 07:07:50,55.9602,-36.0602,34.0,4.868,34.814,-0.00366104032801,0.36312,1.81955,0.00534555832912,1.5,0.47,8.73708348085,3.03997728068,11.2358802105,0.000492348745996,27.5452145952,0.148327586207
2020-02-26 07:07:50,55.9602,-36.0602,36.0,4.87,34.814,-0.00366104032742,0.40228,1.8557,0.00534555832912,1.6,0.35,8.32297654457,2.15352317997,11.2362356794,0.00046732322229,27.5450314212,0.165206896552
2020-02-26 07:07:50,55.9602,-36.0602,38.0,4.87,34.814,-0.00366104032741,0.35422,1.8316,0.00488233836992,1.7,0.51,8.48864594374,2.50816181407,11.236591162,0.000477335040768,27.545077192,0.14449137931
2020-02-26 07:07:50,55.9602,-36.0602,40.1,4.871,34.814,-0.00366104032739,0.36846,1.84365,0.00534555832912,1.6,0.44,8.44726187187,2.41957339162,11.2344584717,0.000474834097217,27.5450107724,0.150629310345
2020-02-26 07:07:50,55.9602,-36.0602,42.0,4.871,34.814,-0.00366104032737,0.36668,1.86775,0.00488233836992,1.6,0.31,8.73718332041,3.04019100129,11.2348138859,0.000492354779552,27.5450540745,0.149862068966
2020-02-26 07:07:50,55.9602,-36.0602,44.0,4.871,34.814,-0.00366104032736,0.3738,1.81955,0.00534555832912,1.6,0.19,10.6423814108,7.11853529348,11.230905083,0.000607490692041,27.5450996621,0.152931034483
2020-02-26 07:07:50,55.9602,-36.0602,46.0,4.871,34.814,-0.00366104032736,0.36668,1.86775,0.00534555832912,1.7,0.33,8.44726187187,2.41957339162,11.2326816063,0.000474834097217,27.5451452564,0.149862068966
2020-02-26 07:07:50,55.9602,-36.0602,48.0,4.871,34.814,-0.00366104032732,0.37202,1.84365,0.00488233836992,1.6,0.31,8.3230098225,2.15359441604,11.2319709559,0.000467325233359,27.5451908574,0.152163793103
2020-02-26 07:07:50,55.9602,-36.0602,50.0,4.87,34.814,-0.00366104032749,0.35956,1.84365,0.00580877828832,1.6,0.27,8.32297654457,2.15352317997,11.2294841107,0.00046732322229,27.5453509236,0.146793103448
2020-02-26 07:07:50,55.9602,-36.0602,52.0,4.866,34.814,-0.00366104032815,0.35422,1.84365,0.00580877828832,1.6,0.23,8.44709546293,2.4192171699,11.2234474197,0.000474824040706,27.5458461808,0.14449137931
2020-02-26 07:07:50,55.9602,-36.0602,54.0,4.864,34.814,-0.0036610403285,0.3471,1.84365,0.00580877828832,1.6,0.17,8.40561153604,2.33041499372,11.2232344322,0.000472317062665,27.5461125018,0.141422413793
2020-02-26 07:07:50,55.9602,-36.0602,56.0,4.867,34.814,-0.00366104032807,0.356,1.84365,0.00534555832912,1.6,0.1,8.73705019713,3.0399060322,11.2284185251,0.000492346734577,27.5458068774,0.14525862069
2020-02-26 07:07:50,55.9602,-36.0602,58.0,4.865,34.814,-0.00366104032842,0.35066,1.8557,0.00580877828832,1.6,0.08,8.44706217535,2.41914591314,11.2269979358,0.000474822029054,27.5460732244,0.142956896552
2020-02-26 07:07:50,55.9602,-36.0602,60.0,4.862,34.814,-0.0036610403289,0.3471,1.84365,0.00580877828832,1.6,0.09,8.8611357989,3.30552870329,11.2261740943,0.000499845539588,27.5464538655,0.141422413793
2020-02-26 07:07:50,55.9602,-36.0602,62.0,4.862,34.814,-0.00366104032886,0.35956,1.84365,0.00488233836992,1.6,0.06,8.28129290182,2.06429348393,11.2230924432,0.000464804174917,27.5464914237,0.146793103448
2020-02-26 07:07:50,55.9602,-36.0602,64.0,4.862,34.814,-0.00366104032883,0.3471,1.8075,0.00534555832912,1.6,0.08,8.11562350265,1.70965484982,11.2213177661,0.00045479235644,27.5465289887,0.141422413793
2020-02-26 07:07:50,55.9602,-36.0602,66.0,4.863,34.814,-0.00366104032873,0.34354,1.84365,0.00534555832912,1.6,0.06,8.73691704291,3.03962099689,11.2188337918,0.000492338687733,27.5464522228,0.139887931034
