datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,sigma,bbp,o2_c,chla_adj,poc,cphyto
2020-03-14 07:03:48,55.9914,-37.6026,48.0,4.506,34.826,-0.00366104039162,0.43966,1.8316,0.00488233836992,1.6,0.06,27.5957513286,0.00047906537796,11.1474406537,0.181318965517,2.56945381811,8.51727849673
2020-03-14 07:03:48,55.9914,-37.6026,50.0,4.481,34.823,-0.00366104039534,0.43788,1.81955,0.00488233836992,1.6,0.2,27.596164497,0.000511560597545,11.1463845279,0.180551724138,3.72049948625,9.05498935482
2020-03-14 07:03:48,55.9914,-37.6026,52.0,4.484,34.823,-0.00366104039452,0.43788,1.8075,0.00534555832912,1.7,0.15,27.5958685903,0.000501554949748,11.1449765492,0.180551724138,3.36607942999,8.88942206426
2020-03-14 07:03:48,55.9914,-37.6026,54.0,4.472,34.822,-0.0036610403972,0.45924,1.8316,0.00488233836992,1.7,0.11,27.5964270394,0.000506538903948,11.1428649862,0.18975862069,3.54262105566,8.97189346541
2020-03-14 07:03:48,55.9914,-37.6026,56.0,4.486,34.825,-0.00366104039408,0.43966,1.81955,0.00441911841073,1.7,0.09,27.5973049078,0.000516571323351,11.1467365563,0.181318965517,3.89798941575,9.13790375598
2020-03-14 07:03:48,55.9914,-37.6026,58.0,4.507,34.827,-0.00366104039024,0.45924,1.8316,0.00488233836992,1.7,0.1,27.5966148666,0.000506597199879,11.1470885983,0.18975862069,3.54468601413,8.97285811053
2020-03-14 07:03:48,55.9914,-37.6026,60.0,4.514,34.828,-0.0036610403899,0.45034,1.8316,0.00441911841073,1.7,0.15,27.5966711117,0.000509111797499,11.1494124138,0.185922413793,3.63375809101,9.01446812151
2020-03-14 07:03:48,55.9914,-37.6026,62.0,4.526,34.828,-0.00366104038766,0.44678,1.81955,0.00534555832912,1.6,0.13,27.5953805933,0.000504130519357,11.1477927226,0.184387931034,3.45731125667,8.93204100213
2020-03-14 07:03:48,55.9914,-37.6026,64.0,4.515,34.827,-0.00366104038935,0.445,1.8316,0.00441911841073,1.7,0.11,27.5958348799,0.000504110674289,11.1474406537,0.183620689655,3.45660830466,8.93171261817
2020-03-14 07:03:48,55.9914,-37.6026,66.0,4.527,34.828,-0.00366104038752,0.4539,1.81955,0.00441911841073,1.7,0.1,27.5953384209,0.000501629616562,11.1423723581,0.187456896552,3.36872427785,8.89065760465
2020-03-14 07:03:48,55.9914,-37.6026,68.0,4.522,34.829,-0.00366104038883,0.44678,1.8075,0.00441911841073,1.7,0.09,27.5967187923,0.000536657988359,11.1411057215,0.184387931034,4.60949926365,9.47028550368
2020-03-14 07:03:48,55.9914,-37.6026,70.0,4.463,34.821,-0.0036610403972,0.45746,1.8316,0.00488233836992,1.6,0.14,27.5968919764,0.000478990609697,11.1365332117,0.18899137931,2.5668053767,8.51604127762
2020-03-14 07:03:48,55.9914,-37.6026,72.0,4.483,34.823,-0.00366104039474,0.4272,1.8316,0.00441911841073,1.7,0.09,27.5963183518,0.000491541074496,11.137588204,0.175948275862,3.01136794079,8.72371863085
2020-03-14 07:03:48,55.9914,-37.6026,74.0,4.494,34.824,-0.00366104039301,0.44678,1.79545,0.00488233836992,1.7,0.09,27.5959367406,0.000499069822914,11.1351267442,0.184387931034,3.27805126727,8.84829971767
2020-03-14 07:03:48,55.9914,-37.6026,76.0,4.494,34.824,-0.00366104039293,0.44322,1.81955,0.00488233836992,1.7,0.07,27.595970802,0.000484052095198,11.1372365264,0.182853448276,2.74609331612,8.59979561892
2020-03-14 07:03:48,55.9914,-37.6026,78.0,4.502,34.825,-0.00366104039174,0.45034,1.81955,0.00441911841073,1.6,0.06,27.595909507,0.000526616031199,11.137588204,0.185922413793,4.25379305714,9.30411738818
2020-03-14 07:03:48,55.9914,-37.6026,80.0,4.499,34.824,-0.0036610403926,0.44856,1.8075,0.00488233836992,1.6,0.11,27.5954710049,0.000541630327766,11.132314456,0.185155172414,4.78562947012,9.55256471038
2020-03-14 07:03:48,55.9914,-37.6026,82.0,4.471,34.822,-0.00366104039694,0.4361,1.8075,0.00441911841073,1.6,0.1,27.5969858484,0.000484010254206,11.1291516626,0.179784482759,2.7446112245,8.59910325998
2020-03-14 07:03:48,55.9914,-37.6026,84.0,4.461,34.821,-0.00366104039811,0.43254,1.8316,0.00488233836992,1.6,0.05,27.5973137677,0.000496507173501,11.1277463268,0.17825,3.18727709974,8.80589457523
2020-03-14 07:03:48,55.9914,-37.6026,86.0,4.509,34.826,-0.00366104039134,0.44322,1.8075,0.00534555832912,1.6,0.08,27.5960337253,0.000506604040822,11.134072035,0.182853448276,3.54492833399,8.97297131022
2020-03-14 07:03:48,55.9914,-37.6026,88.0,4.502,34.823,-0.00366104039218,0.4361,1.81955,0.00534555832912,1.7,0.08,27.5944477787,0.000491580133016,11.1280976405,0.179784482759,3.0127514717,8.72436494716
2020-03-14 07:03:48,55.9914,-37.6026,90.0,4.485,34.824,-0.00366104039551,0.42364,1.8075,0.00534555832912,1.7,0.07,27.5971375064,0.000511566091185,11.1242339297,0.174413793103,3.72069408196,9.05508026018
2020-03-14 07:03:48,55.9914,-37.6026,92.0,4.469,34.821,-0.00366104039846,0.42898,1.8316,0.00441911841073,1.7,0.05,27.5965371547,0.000509038417887,11.1239951356,0.176715517241,3.6311588384,9.01325388093
2020-03-14 07:03:48,55.9914,-37.6026,94.0,4.467,34.821,-0.00366104039749,0.4183,1.84365,0.00441911841073,1.7,0.06,27.5967817839,0.000494016573058,11.1217760525,0.172112068966,3.09905505087,8.76468165474
2020-03-14 07:03:48,55.9914,-37.6026,96.0,4.465,34.821,-0.00366104039847,0.42364,1.81955,0.00488233836992,1.7,0.05,27.5970263589,0.000519042001666,11.1193188345,0.174413793103,3.985505783,9.17878701738
