datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,cphyto,poc,o2_c,bbp,sigma,chla_adj
2019-12-28 07:14:04,55.9387,-34.9361,0.1,6.505,34.819,-0.00366104004236,0.32396,1.8316,0.00580877828832,9.0,nan,9.82423003897,5.3671672891,11.6377192362,0.000558047746855,27.3457404247,0.131448275862
2019-12-28 07:14:04,55.9387,-34.9361,2.1,6.51,34.817,-0.0036610400439,0.34354,1.8316,0.00534555832912,6.8,nan,9.65880042226,5.01304194305,11.6371551977,0.000548050419035,27.3435233875,0.139887931034
2019-12-28 07:14:04,55.9387,-34.9361,3.9,6.513,34.817,-0.00366104004392,0.33286,1.81955,0.00534555832912,5.3,nan,9.61747362002,4.92457611428,11.6354632841,0.000545552936432,27.3431478878,0.135284482759
2019-12-28 07:14:04,55.9387,-34.9361,6.0,6.516,34.817,-0.00366104004357,0.33464,1.81955,0.00534555832912,4.7,2.17,10.3630764472,6.520643762,11.6360865855,0.000590611590593,27.3427763474,0.136051724138
2019-12-28 07:14:04,55.9387,-34.9361,8.0,6.515,34.817,-0.00366104004375,0.3382,1.8316,0.00534555832912,3.4,2.01,9.53469927626,4.74738599734,11.6347658289,0.000540550674647,27.3429364884,0.137586206897
2019-12-28 07:14:04,55.9387,-34.9361,10.0,6.516,34.817,-0.00366104004362,0.34176,1.8316,0.00580877828832,4.0,1.78,9.74181620036,5.19074888411,11.6332672164,0.000553067271304,27.3428301232,0.139120689655
2019-12-28 07:14:04,55.9387,-34.9361,12.0,6.517,34.817,-0.0036610400434,0.33464,1.84365,0.00534555832912,3.3,1.48,9.45192492512,4.57019586464,11.6320803652,0.000535548412417,27.3426947201,0.136051724138
2019-12-28 07:14:04,55.9387,-34.9361,14.0,6.517,34.817,-0.00366104004335,0.34888,1.8316,0.00580877828832,3.0,1.39,9.53475962471,4.74751518169,11.63475099,0.000540554321656,27.3426925878,0.142189655172
2019-12-28 07:14:04,55.9387,-34.9361,16.0,6.518,34.817,-0.00366104004326,0.36312,1.8316,0.00534555832912,2.5,1.27,9.8661285945,5.45685703615,11.6341722906,0.000560579781948,27.3425572,0.148327586207
2019-12-28 07:14:04,55.9387,-34.9361,18.0,6.519,34.816,-0.00366104004306,0.34532,1.84365,0.00488233836992,2.6,0.98,9.41061232834,4.48176044465,11.6295143091,0.000533051788286,27.3416328664,0.140655172414
2019-12-28 07:14:04,55.9387,-34.9361,20.0,6.519,34.816,-0.00366104004313,0.35422,1.8316,0.00488233836992,2.2,1.02,9.45202967814,4.57042010318,11.6332968896,0.000535554742905,27.3416307635,0.14449137931
2019-12-28 07:14:04,55.9387,-34.9361,22.0,6.519,34.816,-0.0036610400431,0.34888,1.84365,0.00488233836992,2.5,0.92,9.74195112668,5.19103771286,11.6318430128,0.00055307542524,27.3417171812,0.142189655172
2019-12-28 07:14:04,55.9387,-34.9361,24.0,6.518,34.817,-0.0036610400432,0.36312,1.8316,0.00488233836992,2.0,0.54,9.57620714596,4.83623942647,11.6299444086,0.000543059099612,27.3427258195,0.148327586207
2019-12-28 07:14:04,55.9387,-34.9361,26.0,6.519,34.816,-0.00366104004305,0.34354,1.84365,0.00534555832912,1.9,0.58,9.45202967814,4.57042010318,11.6286689981,0.000535554742905,27.3418900384,0.139887931034
2019-12-28 07:14:04,55.9387,-34.9361,28.1,6.52,34.816,-0.00366104004298,0.36846,1.81955,0.00534555832912,1.9,0.72,9.0793036974,3.77254775399,11.630893663,0.000513029974422,27.3418475414,0.150629310345
2019-12-28 07:14:04,55.9387,-34.9361,30.0,6.519,34.816,-0.00366104004302,0.356,1.8557,0.00534555832912,1.8,0.66,9.57628172751,4.83639907876,11.627186179,0.000543063606763,27.3420629247,0.14525862069
