datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,cphyto,poc,o2_c,bbp,sigma,chla_adj
2020-01-07 06:53:54,55.8863,-35.1976,0.2,6.43,34.84,-0.00366104005418,0.29904,1.8316,0.00256623857394,14.1,nan,16.3649682521,19.3685367491,11.6136587952,0.000953321008104,27.3722790741,0.120706896552
2020-01-07 06:53:54,55.8863,-35.1976,1.9,6.441,34.83,-0.00366104005475,0.30972,1.8316,0.00302945853314,9.0,nan,10.6501519464,7.13516921712,11.6128593157,0.000607960285052,27.3629533772,0.125310344828
2020-01-07 06:53:54,55.8863,-35.1976,4.0,6.447,34.835,-0.00366104005546,0.29726,1.8316,0.00256623857394,8.0,nan,9.44900852073,4.56395289113,11.6097656718,0.000535372166764,27.3661318535,0.119939655172
2020-01-07 06:53:54,55.8863,-35.1976,6.0,6.451,34.835,-0.00366104005476,0.30438,1.81955,0.00302945853314,7.9,nan,9.2420429909,4.12091408507,11.609810071,0.000522864719244,27.3656281429,0.12300862069
2020-01-07 06:53:54,55.8863,-35.1976,8.0,6.451,34.835,-0.0036610400547,0.3115,1.8316,0.00256623857394,5.9,nan,8.99353889215,3.58895613392,11.6073388333,0.000507846991528,27.3656547105,0.126077586207
2020-01-07 06:53:54,55.8863,-35.1976,10.0,6.451,34.835,-0.00366104005482,0.29726,1.8075,0.00302945853314,6.1,2.42,8.66220009381,2.87967886571,11.6070429201,0.000487823354574,27.3656812852,0.119939655172
2020-01-07 06:53:54,55.8863,-35.1976,12.0,6.45,34.835,-0.00366104005485,0.29904,1.84365,0.00256623857394,4.1,2.34,9.24201268889,4.12084921936,11.6070429201,0.000522862888017,27.3658109477,0.120706896552
2020-01-07 06:53:54,55.8863,-35.1976,14.1,6.454,34.834,-0.0036610400542,0.30794,1.8316,0.00349267849233,3.5,1.62,9.15934361322,3.94388444359,11.6079306876,0.000517866987849,27.3644884622,0.124543103448
2020-01-07 06:53:54,55.8863,-35.1976,16.0,6.457,34.834,-0.00366104005377,0.30616,1.77135,0.00302945853314,4.8,2.1,9.28368653978,4.21005795454,11.6053415992,0.000525381343644,27.3640878863,0.123775862069
2020-01-07 06:53:54,55.8863,-35.1976,18.0,6.457,34.834,-0.00366104005378,0.30082,1.81955,0.00302945853314,2.7,1.63,8.6624262929,2.88016307666,11.6034926852,0.000487837024354,27.364085026,0.121474137931
