datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,cphyto,poc,o2_c,bbp,sigma,chla_adj
2020-03-02 07:23:04,56.0614,-36.6035,0.4,4.971,34.852,-0.00366104030641,0.32574,1.8557,0.00395589845153,12.5,nan,15.0756449046,16.6085589065,11.1891206648,0.000875403955353,27.562990364,0.132215517241
2020-03-02 07:23:04,56.0614,-36.6035,1.7,4.98,34.846,-0.00366104030668,0.32574,1.84365,0.00349267849233,9.7,nan,9.60912262752,4.90669964108,11.1886114046,0.000545048264951,27.5572031769,0.132215517241
2020-03-02 07:23:04,56.0614,-36.6035,3.8,4.981,34.848,-0.00366104030829,0.3293,1.84365,0.00349267849233,8.3,nan,8.03520638764,1.53751071235,11.1874232403,0.000449932547918,27.5586934596,0.13375
2020-03-02 07:23:04,56.0614,-36.6035,5.9,4.978,34.848,-0.00366104030861,0.30972,1.8316,0.00395589845153,8.7,nan,8.07652449234,1.62595792281,11.1857826943,0.000452429504907,27.5590616283,0.125310344828
2020-03-02 07:23:04,56.0614,-36.6035,8.0,4.978,34.848,-0.00366104030869,0.32752,1.84365,0.00349267849233,5.6,nan,7.95227244297,1.35997894723,11.1857968357,0.000444920641049,27.5590821244,0.132982758621
2020-03-02 07:23:04,56.0614,-36.6035,10.4,4.981,34.848,-0.00366104030811,0.32752,1.84365,0.00395589845153,4.8,nan,7.95237168806,1.3601913953,11.1849059707,0.000444926638679,27.5587515616,0.132982758621
2020-03-02 07:23:04,56.0614,-36.6035,11.5,4.98,34.848,-0.00366104030836,0.32396,1.84365,0.00395589845153,4.5,2.2,8.28367740662,2.06939785161,11.1854574484,0.00046494827654,27.5588607345,0.131448275862
2020-03-02 07:23:04,56.0614,-36.6035,14.1,4.984,34.848,-0.00366104030761,0.33108,1.84365,0.00349267849233,3.8,2.09,8.90506996102,3.39957595234,11.1820783994,0.000502500591506,27.5583812448,0.134517241379
2020-03-02 07:23:04,56.0614,-36.6035,16.0,4.987,34.848,-0.00366104030712,0.3471,1.8316,0.00441911841073,3.0,1.75,8.0354048258,1.53793549711,11.1828558949,0.000449944540035,27.558021843,0.141422413793
2020-03-02 07:23:04,56.0614,-36.6035,17.9,4.985,34.848,-0.00366104030756,0.34176,1.84365,0.00441911841073,2.8,1.49,8.03533868745,1.53779391869,11.1820077213,0.000449940543128,27.5582421647,0.139120689655
2020-03-02 07:23:04,56.0614,-36.6035,20.0,4.981,34.848,-0.00366104030806,0.33286,1.81955,0.00441911841073,3.0,1.23,7.86953698848,1.18287207825,11.1824742071,0.000439920729441,27.5586929993,0.135284482759
2020-03-02 07:23:04,56.0614,-36.6035,22.0,4.98,34.848,-0.00366104030819,0.33286,1.84365,0.00441911841073,2.9,1.24,8.11800800746,1.71475921751,11.1837182849,0.000454936458063,27.5588862054,0.135284482759
2020-03-02 07:23:04,56.0614,-36.6035,24.1,4.98,34.848,-0.00366104030821,0.33998,1.84365,0.00441911841073,2.3,1.03,7.86950390871,1.18280126635,11.1813009697,0.000439918730347,27.5589674103,0.138353448276
2020-03-02 07:23:04,56.0614,-36.6035,26.0,4.98,34.848,-0.00366104030822,0.33286,1.84365,0.00441911841073,2.0,1.01,7.99375595808,1.44878024193,11.1806508062,0.000447427594205,27.5590408878,0.135284482759
2020-03-02 07:23:04,56.0614,-36.6035,28.0,4.985,34.848,-0.00366104030753,0.32752,1.84365,0.00395589845153,2.0,0.92,7.99392133766,1.44913426017,11.1767507905,0.000447437588509,27.558538816,0.132982758621
2020-03-02 07:23:04,56.0614,-36.6035,30.0,4.986,34.848,-0.0036610403073,0.32752,1.84365,0.00441911841073,2.0,0.82,7.78686765884,1.00590675881,11.1760585693,0.000434924813924,27.5585002753,0.132982758621
2020-03-02 07:23:04,56.0614,-36.6035,32.1,4.984,34.848,-0.00366104030763,0.32752,1.84365,0.00441911841073,1.8,0.71,8.28380971414,2.06968107445,11.1764541179,0.000464956272216,27.5587812566,0.132982758621
2020-03-02 07:23:04,56.0614,-36.6035,34.1,4.986,34.848,-0.00366104030727,0.34354,1.8316,0.00441911841073,1.7,0.96,8.20104115676,1.89250334407,11.1766518985,0.000459954360117,27.5585962776,0.139887931034
2020-03-02 07:23:04,56.0614,-36.6035,36.0,4.986,34.848,-0.00366104030722,0.3382,1.81955,0.00395589845153,1.7,0.67,8.03537175759,1.53786470996,11.1750415224,0.00044994254164,27.5586407761,0.137586206897
2020-03-02 07:23:04,56.0614,-36.6035,38.0,4.986,34.848,-0.00366104030739,0.33286,1.84365,0.00488233836992,1.7,0.65,7.95253705801,1.36054539291,11.1740387114,0.000444936632401,27.5586876231,0.135284482759
2020-03-02 07:23:04,56.0614,-36.6035,40.1,4.985,34.848,-0.00366104030747,0.35066,1.81955,0.00488233836992,1.8,0.69,7.7868345887,1.00583596754,11.1724146721,0.000434922815412,27.5588526602,0.142956896552
2020-03-02 07:23:04,56.0614,-36.6035,42.1,4.985,34.848,-0.00366104030742,0.33642,1.8316,0.00395589845153,1.6,0.26,7.95250398787,1.36047460164,11.172358189,0.00044493463389,27.5588983631,0.136818965517
2020-03-02 07:23:04,56.0614,-36.6035,44.1,4.985,34.848,-0.00366104030746,0.33998,1.84365,0.00441911841073,1.7,0.32,7.70399988912,0.828516650488,11.1722028621,0.000429916906174,27.5589440726,0.138353448276
2020-03-02 07:23:04,56.0614,-36.6035,45.7,4.984,34.848,-0.00366104030759,0.33642,1.8316,0.00395589845153,1.6,0.37,7.91105356602,1.27174414772,11.1719063362,0.000442429680643,27.5590965218,0.136818965517
2020-03-02 07:23:04,56.0614,-36.6035,47.9,4.986,34.848,-0.00366104030722,0.3293,1.81955,0.00395589845153,1.6,0.29,8.15962380696,1.80384368554,11.1701979687,0.000457451405498,27.558915055,0.13375
2020-03-02 07:23:04,56.0614,-36.6035,50.0,4.987,34.848,-0.00366104030714,0.35244,1.84365,0.00395589845153,1.6,0.22,7.95257012621,1.36061618006,11.1714121477,0.000444938630796,27.5588471821,0.143724137931
2020-03-02 07:23:04,56.0614,-36.6035,52.0,4.984,34.848,-0.00366104030748,0.3382,1.8316,0.00441911841073,1.6,0.33,8.07672296518,1.62638278182,11.1701132645,0.00045244149912,27.5592319606,0.137586206897
2020-03-02 07:23:04,56.0614,-36.6035,53.8,4.985,34.848,-0.00366104030736,0.33286,1.8316,0.00395589845153,1.5,0.19,8.15959073683,1.80377289427,11.1629444745,0.000457449406986,27.5591495268,0.135284482759
2020-03-02 07:23:04,56.0614,-36.6035,55.9,4.998,34.848,-0.00366104030529,0.32574,1.8557,0.00441911841073,1.8,0.13,7.95293374932,1.36139456643,11.1618865639,0.000444960605455,27.5576813222,0.132215517241
2020-03-02 07:23:04,56.0614,-36.6035,58.0,4.999,34.848,-0.0036610403051,0.33108,1.8557,0.00580877828832,1.7,0.14,8.16005354337,1.80476359671,11.1578676145,0.000457477375549,27.5576043718,0.134517241379
2020-03-02 07:23:04,56.0614,-36.6035,60.0,4.999,34.848,-0.0036610403051,0.31862,1.8557,0.00441911841073,1.6,0.16,7.9943841442,1.45012496261,11.1601236502,0.000447465557072,27.5576415885,0.129146551724
2020-03-02 07:23:04,56.0614,-36.6035,62.0,4.998,34.848,-0.00366104030516,0.33464,1.84365,0.00441911841073,1.7,0.11,7.82868169995,1.09541559085,11.1580086005,0.000437451741597,27.5577948217,0.136051724138
2020-03-02 07:23:04,56.0614,-36.6035,64.0,4.999,34.848,-0.00366104030512,0.32752,1.8557,0.00488233836992,1.7,0.11,7.91154944462,1.27280564556,11.1558940377,0.000442459647834,27.557716042,0.132982758621
2020-03-02 07:23:04,56.0614,-36.6035,66.0,4.999,34.848,-0.00366104030501,0.32752,1.84365,0.00441911841073,1.6,0.11,8.03580149399,1.53878462114,11.1548369389,0.000449968511691,27.5577532788,0.132982758621
2020-03-02 07:23:04,56.0614,-36.6035,68.0,5.0,34.848,-0.00366104030496,0.33286,1.81955,0.00488233836992,1.7,0.15,8.03583453715,1.53885535466,11.151314155,0.000449970508573,27.5576745116,0.135284482759
2020-03-02 07:23:04,56.0614,-36.6035,70.0,5.0,34.848,-0.00366104030498,0.32396,1.84365,0.00488233836992,1.6,0.13,7.82874778819,1.09555706204,11.15072246,0.000437455735476,27.5577117653,0.131448275862
2020-03-02 07:23:04,56.0614,-36.6035,72.0,4.999,34.847,-0.00366104030504,0.32218,1.8316,0.00441911841073,1.6,0.11,7.62167300167,0.652284376668,11.1537799618,0.000424941685299,27.5570721824,0.130681034483
2020-03-02 07:23:04,56.0614,-36.6035,74.0,4.999,34.847,-0.00366104030506,0.32218,1.86775,0.00441911841073,1.5,0.1,7.58025565187,0.563624718143,11.1506097605,0.00042243873068,27.5571094446,0.130681034483
2020-03-02 07:23:04,56.0614,-36.6035,76.0,4.998,34.847,-0.00366104030518,0.33108,1.84365,0.00441911841073,1.6,0.09,7.82872670595,1.09551193253,11.1523708483,0.000437454461423,27.5572626958,0.134517241379
2020-03-02 07:23:04,56.0614,-36.6035,78.0,4.999,34.847,-0.00366104030505,0.3293,1.8557,0.00441911841073,1.6,0.12,7.99442914979,1.4502213034,11.1460325129,0.000447468276873,27.5571736444,0.13375
2020-03-02 07:23:04,56.0614,-36.6035,80.0,4.999,34.847,-0.00366104030504,0.32218,1.8316,0.00441911841073,1.7,0.06,8.11868119916,1.71620027898,11.1455678739,0.000454977140731,27.557200582,0.130681034483
