datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,bbp,cphyto,o2_c,sigma,chla_adj,poc
2019-06-21 07:14:26,57.0738,-32.4229,0.2,11.333,34.689,-0.00366103930088,5.33822,1.7111,0.00210301861474,4.4,2.48,0.00598234624857,99.5821771809,15.0424702204,26.4766593923,2.29276724138,197.506668817
2019-06-21 07:14:26,57.0738,-32.4229,2.0,11.342,34.686,-0.00366103925534,5.51444,1.7111,0.00256623857394,3.7,1.54,0.00599237769655,99.748171397,15.1002055573,26.4727152733,2.36872413793,197.862002767
2019-06-21 07:14:26,57.0738,-32.4229,4.0,11.308,34.686,-0.00366103924905,5.88824,1.72315,0.00302945853314,2.8,1.84,0.00580961713546,96.7239623169,15.1144260715,26.4790075933,2.52984482759,191.388258172
2019-06-21 07:14:26,57.0738,-32.4229,6.1,11.057,34.682,-0.00366103929272,5.3667,1.74725,0.00302945853314,2.7,1.28,0.00563158295425,93.7779624568,15.0107522404,26.521679032,2.30504310345,185.081931405
2019-06-21 07:14:26,57.0738,-32.4229,8.0,10.481,34.678,-0.00366103938829,4.51052,1.8075,0.00302945853314,2.1,1.11,0.00511269009043,85.1916432806,14.5830644132,26.6211526951,1.936,166.701708383
2019-06-21 07:14:26,57.0738,-32.4229,10.0,9.871,34.686,-0.00366103948458,3.90888,1.8557,0.00302945853314,2.0,1.07,0.00472633971003,78.7985553982,14.1725218612,26.7323594286,1.67667241379,153.016405209
2019-06-21 07:14:26,57.0738,-32.4229,11.9,9.727,34.683,-0.00366103951245,3.8626,1.8798,0.00349267849233,2.0,0.86,0.00450837858548,75.1918690976,13.9145370785,26.7542408209,1.65672413793,145.295786255
2019-06-21 07:14:26,57.0738,-32.4229,14.0,9.195,34.695,-0.00366103960085,3.74868,1.9039,0.00349267849233,2.0,0.89,0.00430981234089,71.9061173122,13.4894109637,26.8512229818,1.60762068966,138.262172739
2019-06-21 07:14:26,57.0738,-32.4229,16.0,8.951,34.702,-0.00366103963423,3.78606,1.91595,0.00349267849233,2.1,0.7,0.00406913295137,67.9235031704,13.3534769878,26.8959007097,1.62373275862,129.736827403
2019-06-21 07:14:26,57.0738,-32.4229,18.0,8.929,34.702,-0.00366103963818,3.65434,1.91595,0.00349267849233,1.9,0.71,0.0043819679526,73.1001038858,13.2956225175,26.8994142494,1.56695689655,140.818068817
2019-06-21 07:14:26,57.0738,-32.4229,20.0,8.915,34.702,-0.00366103964135,3.4087,1.91595,0.00395589845153,1.8,0.31,0.00404655016348,67.5498171204,13.223999139,26.9016513564,1.46107758621,128.936899891
2019-06-21 07:14:26,57.0738,-32.4229,22.0,8.887,34.703,-0.00366103964656,3.60272,1.9039,0.00349267849233,1.7,0.22,0.00363101326014,60.6737686517,13.1266141051,26.9069684986,1.54470689655,114.217751701
2019-06-21 07:14:26,57.0738,-32.4229,24.0,8.837,34.704,-0.00366103965503,3.19866,1.89185,0.00441911841073,1.7,0.49,0.00409147585313,68.2932197327,13.0204683499,26.9157582163,1.37054310345,130.528257669
2019-06-21 07:14:26,57.0738,-32.4229,26.0,8.788,34.705,-0.00366103966346,2.66644,1.9039,0.00395589845153,1.6,0.43,0.0036508760968,61.002446626,12.9379441352,26.9243637865,1.14113793103,114.921333101
2019-06-21 07:14:26,57.0738,-32.4229,28.0,8.74,34.707,-0.00366103967188,2.58278,1.86775,0.00395589845153,1.7,0.35,0.00342552912832,57.273543934,12.8659056961,26.9335703882,1.10507758621,106.939092783
2019-06-21 07:14:26,57.0738,-32.4229,30.0,8.72,34.707,-0.0036610396756,2.36028,1.8798,0.00349267849233,1.7,0.23,0.00358818953315,59.9651480215,12.829004316,26.9367970268,1.00917241379,112.700849643
2019-06-21 07:14:26,57.0738,-32.4229,32.0,8.694,34.707,-0.00366103968147,2.23568,1.9039,0.00441911841073,1.7,0.11,0.00347551537372,58.1006855027,12.7640452751,26.940930746,0.955465517241,108.709705568
2019-06-21 07:14:26,57.0738,-32.4229,34.0,8.621,34.708,-0.00366103969371,2.0826,1.89185,0.00395589845153,1.7,0.12,0.00339530212579,56.7733661332,12.7003958856,26.9531757928,0.889482758621,105.8683919
2019-06-21 07:14:26,57.0738,-32.4229,36.0,8.562,34.708,-0.00366103970342,1.73016,1.8798,0.00441911841073,1.7,0.16,0.0031524213168,52.7543242593,12.6465769673,26.9624084576,0.737568965517,97.2650678838
2019-06-21 07:14:26,57.0738,-32.4229,38.0,8.533,34.707,-0.00366103970957,1.59488,1.86775,0.00441911841073,1.7,0.19,0.00330005184082,55.197223146,12.5920630839,26.9661782096,0.67925862069,102.494436305
2019-06-21 07:14:26,57.0738,-32.4229,40.0,8.409,34.712,-0.00366103973145,1.27092,1.8557,0.00488233836992,1.6,0.12,0.00308208199338,51.5903925044,12.5306817143,26.9892797561,0.539620689655,94.7735083694
2019-06-21 07:14:26,57.0738,-32.4229,42.0,8.295,34.717,-0.00366103974779,1.11606,1.8557,0.00441911841073,1.7,0.1,0.00291418587877,48.8121511198,12.4882953181,27.0106987264,0.472870689655,88.8262921978
2019-06-21 07:14:26,57.0738,-32.4229,44.0,8.279,34.717,-0.00366103975087,1.068,1.8557,0.00488233836992,1.7,0.06,0.00286159776668,47.9419554651,12.4628853752,27.0131941849,0.452155172414,86.9635160912
2019-06-21 07:14:26,57.0738,-32.4229,46.0,8.252,34.717,-0.00366103975695,0.99146,1.8557,0.00395589845153,1.7,0.11,0.00282651235573,47.3613837175,12.4201914781,27.0173581089,0.419163793103,85.7207206648
2019-06-21 07:14:26,57.0738,-32.4229,48.0,8.162,34.722,-0.00366103977132,0.9523,1.86775,0.00488233836992,1.6,0.09,0.00248594989838,41.7259661542,12.3570939867,27.0349678423,0.402284482759,73.6573173006
2019-06-21 07:14:26,57.0738,-32.4229,50.0,8.012,34.728,-0.00366103979603,0.70488,1.84365,0.00441911841073,1.7,0.07,0.00303133052674,50.7505885264,12.3012807812,27.0622563138,0.295637931034,92.9757899182
2019-06-21 07:14:26,57.0738,-32.4229,52.0,7.969,34.729,-0.00366103980387,0.6853,1.84365,0.00441911841073,1.7,0.07,0.00311885986971,52.1989701258,12.2676274018,27.0695008315,0.287198275862,96.0762543048
2019-06-21 07:14:26,57.0738,-32.4229,54.0,7.916,34.731,-0.00366103981235,0.68708,1.84365,0.00488233836992,1.8,0.05,0.00322889626721,54.0197845864,12.2239868848,27.0789943287,0.287965517241,99.9739635772
2019-06-21 07:14:26,57.0738,-32.4229,56.0,7.84,34.734,-0.00366103982573,0.53578,1.81955,0.00488233836992,1.8,0.06,0.00242531272435,40.7225795854,12.1683438016,27.0926381416,0.22275,71.509427322
2019-06-21 07:14:26,57.0738,-32.4229,58.0,7.742,34.739,-0.00366103984305,0.49484,1.8316,0.00488233836992,1.7,0.07,0.00228246615366,38.3588426086,12.0956712805,27.1110159602,0.205103448276,66.4495160948
2019-06-21 07:14:26,57.0738,-32.4229,60.0,7.595,34.745,-0.00366103986787,0.38092,1.79545,0.00534555832912,1.6,0.08,0.00231724230002,38.9342968366,12.0011551216,27.1371880025,0.156,67.6813567512
2019-06-21 07:14:26,57.0738,-32.4229,62.0,7.376,34.76,-0.00366103990365,0.3382,1.8075,0.00488233836992,1.8,0.07,0.00203399274879,34.2472579064,11.8994196072,27.180496714,0.137586206897,57.6480911478
2019-06-21 07:14:26,57.0738,-32.4229,64.0,7.215,34.774,-0.00366103992885,0.17622,1.79545,0.00488233836992,1.8,0.06,0.0015255760267,25.8342914641,11.8327804616,27.2143631943,0.0677672413793,39.6389540178
2019-06-21 07:14:26,57.0738,-32.4229,66.0,7.151,34.779,-0.00366103993919,0.16554,1.8075,0.00534555832912,1.7,0.08,0.00435128650385,72.5924061892,11.7967280422,27.2273313738,0.0631637931034,139.731270539
2019-06-21 07:14:26,57.0738,-32.4229,68.0,7.075,34.787,-0.0036610399528,0.12282,1.7834,0.00441911841073,1.7,0.05,0.00118739697501,20.2383130281,11.7535660515,27.2442902788,0.04475,27.6599756488
2019-06-21 07:14:26,57.0738,-32.4229,70.0,6.996,34.789,-0.00366103996525,0.11392,1.7834,0.00488233836992,1.7,0.05,0.00146508012226,24.8332425374,11.7225580117,27.2568764372,0.0409137931034,37.4960680907
2019-06-21 07:14:26,57.0738,-32.4229,72.0,6.942,34.793,-0.00366103997395,0.11214,1.8075,0.00534555832912,1.7,0.04,0.0011020452736,18.8259656986,11.6953836614,27.2675286758,0.0401465517241,24.6366476816
2019-06-21 07:14:26,57.0738,-32.4229,74.0,6.911,34.797,-0.00366103997899,0.1157,1.8075,0.00488233836992,1.6,0.06,0.00106693810357,18.2450338949,11.6715189614,27.2749908016,0.0416810344828,23.3930815046
2019-06-21 07:14:26,57.0738,-32.4229,76.0,6.839,34.808,-0.00366103999052,0.08544,1.77135,0.00488233836992,1.8,0.07,0.00103924775988,17.7868311605,11.6425149226,27.2935728821,0.0286379310345,22.4122341504
2019-06-21 07:14:26,57.0738,-32.4229,78.0,6.804,34.812,-0.00366103999624,0.08366,1.77135,0.00441911841073,1.8,0.07,0.00106920987502,18.2826257682,11.6200274383,27.301539125,0.0278706896552,23.4735521931
2019-06-21 07:14:26,57.0738,-32.4229,80.0,6.78,34.813,-0.00366104000052,0.07654,1.7834,0.00488233836992,1.7,0.05,0.00116928235496,19.9385634644,11.6011266038,27.3056313423,0.0248017241379,27.0183195773
2019-06-21 07:14:26,57.0738,-32.4229,82.0,6.753,34.821,-0.00366104000473,0.07654,1.7834,0.00534555832912,1.7,0.05,0.00102404107762,17.5352003585,11.588478142,27.3156433616,0.0248017241379,21.8735830513
2019-06-21 07:14:26,57.0738,-32.4229,84.0,6.761,34.827,-0.00366104000389,0.0712,1.79545,0.00534555832912,1.8,0.07,0.000966471428214,16.5825732959,11.5833998917,27.3193230806,0.0225,19.8343509302
2019-06-21 07:14:26,57.0738,-32.4229,86.0,6.749,34.829,-0.00366104000569,0.06408,1.79545,0.00534555832912,1.7,0.08,0.00097395336909,16.7063798404,11.5730746866,27.3225650451,0.0194310344828,20.0993762399
2019-06-21 07:14:26,57.0738,-32.4229,88.0,6.674,34.834,-0.00366104001799,0.05874,1.7834,0.00534555832912,1.7,0.07,0.000931254585432,15.9998266953,11.5536350535,27.3366915414,0.0171293103448,18.5868999252
2019-06-21 07:14:26,57.0738,-32.4229,90.0,6.667,34.836,-0.0036610400195,0.05162,1.7834,0.00488233836992,1.8,0.05,0.00092122476013,15.8338593303,11.5509873034,27.3392481784,0.0140603448276,18.2316234533
2019-06-21 07:14:26,57.0738,-32.4229,92.0,6.665,34.839,-0.00366104002011,0.04984,1.8075,0.00580877828832,1.7,0.06,0.000898686514643,15.4609103404,11.5430485232,27.3419190777,0.0132931034483,17.4332737217
2019-06-21 07:14:26,57.0738,-32.4229,94.0,6.658,34.841,-0.00366104002144,0.05162,1.7593,0.00488233836992,1.7,0.05,0.000828585770601,14.3009264501,11.5359974537,27.3444750804,0.0140603448276,14.9501651662
2019-06-21 07:14:26,57.0738,-32.4229,96.0,6.644,34.841,-0.00366104002411,0.0445,1.8075,0.00488233836992,1.7,0.03,0.000861098853724,14.8389329029,11.5268976467,27.3463954365,0.0109913793103,16.1018435966
2019-06-21 07:14:26,57.0738,-32.4229,98.0,6.616,34.84,-0.00366104002852,0.04272,1.7834,0.00488233836992,1.7,0.05,0.000861050815449,14.8381379952,11.5122390951,27.3494053737,0.010224137931,16.1001419848
2019-06-21 07:14:26,57.0738,-32.4229,100.0,6.598,34.84,-0.00366104003147,0.04094,1.79545,0.00488233836992,1.7,0.05,0.000971148168029,16.6599611029,11.5040402968,27.351855179,0.00945689655172,20.0000104079
2019-06-21 07:14:26,57.0738,-32.4229,102.0,6.595,34.84,-0.00366104003233,0.04094,1.77135,0.00488233836992,1.7,0.05,0.00495584647671,82.5962918661,11.4862764447,27.3522897585,0.00945689655172,161.145993898
2019-06-21 07:14:26,57.0738,-32.4229,104.0,6.532,34.837,-0.00366104004218,0.03382,1.7834,0.00441911841073,1.8,0.03,0.000875923913893,15.0842488579,11.4636635295,27.3583730209,0.00638793103448,16.6269768779
2019-06-21 07:14:26,57.0738,-32.4229,106.0,6.498,34.834,-0.00366104004826,0.0356,1.7834,0.00441911841073,1.7,0.06,0.000815799035394,14.0893394398,11.4387069649,27.3605610374,0.00715517241379,14.4972334317
2019-06-21 07:14:26,57.0738,-32.4229,108.0,6.468,34.836,-0.00366104005312,0.0356,1.7834,0.00488233836992,1.7,0.04,0.000773188610501,13.384248401,11.4254917248,27.3661509702,0.00715517241379,12.9878869612
2019-06-21 07:14:26,57.0738,-32.4229,110.0,6.458,34.836,-0.0036610400547,0.03738,1.81955,0.00534555832912,1.7,0.06,0.000780679175796,13.508197657,11.4182385594,27.3675055348,0.0079224137931,13.253217765
2019-06-21 07:14:26,57.0738,-32.4229,112.0,6.448,34.837,-0.00366104005615,0.03382,1.8316,0.00441911841073,1.8,0.04,0.00084072909204,14.501866646,11.4109910283,27.3696481084,0.00638793103448,15.3803058982
2019-06-21 07:14:26,57.0738,-32.4229,114.0,6.441,34.836,-0.00366104005726,0.03026,1.8075,0.00534555832912,1.8,0.05,0.000798168724978,13.7976039333,11.4001302819,27.3698143644,0.00485344827586,13.8727325762
2019-06-21 07:14:26,57.0738,-32.4229,116.0,6.431,34.836,-0.00366104005918,0.03916,1.8075,0.00488233836992,1.7,0.04,0.000755600167768,13.0932056952,11.3891376212,27.3711657127,0.00868965517241,12.3648691427
2019-06-21 07:14:26,57.0738,-32.4229,118.0,6.423,34.835,-0.00366104006063,0.03382,1.8075,0.00441911841073,1.7,0.04,0.000795635456225,13.755684964,11.3759202273,27.3714625267,0.00638793103448,13.7829991304
2019-06-21 07:14:26,57.0738,-32.4229,120.0,6.409,34.836,-0.00366104006298,0.03204,1.81955,0.00441911841073,1.7,0.06,0.000810624807003,14.0037194986,11.3654607418,27.3741286548,0.00562068965517,14.3139519136
2019-06-21 07:14:26,57.0738,-32.4229,122.0,6.406,34.835,-0.00366104006341,0.03204,1.8075,0.00534555832912,1.7,0.06,0.0007480481193,12.9682390535,11.3589745585,27.3737641824,0.00562068965517,12.0973604818
2019-06-21 07:14:26,57.0738,-32.4229,124.0,6.399,34.836,-0.00366104006444,0.03204,1.81955,0.00534555832912,1.7,0.07,0.000723003030918,12.553808373,11.3524928973,27.3755053887,0.00562068965517,11.2102133612
2019-06-21 07:14:26,57.0738,-32.4229,126.0,6.399,34.836,-0.00366104006473,0.03204,1.8316,0.00580877828832,1.7,0.07,0.00071799712168,12.4709736734,11.3384647903,27.3755345771,0.00562068965517,11.0328940441
2019-06-21 07:14:26,57.0738,-32.4229,128.0,6.388,34.836,-0.00366104006674,0.03382,1.8075,0.00534555832912,1.7,0.07,0.000695450316354,12.0978830406,11.3244578453,27.3770115145,0.00638793103448,10.2342411059
2019-06-21 07:14:26,57.0738,-32.4229,130.0,6.372,34.836,-0.00366104006953,0.03204,1.8557,0.00534555832912,1.7,0.06,0.000717947481969,12.4701522661,11.3036660435,27.379144464,0.00562068965517,11.0311357063
2019-06-21 07:14:26,57.0738,-32.4229,132.0,6.359,34.836,-0.00366104007143,0.03026,1.8316,0.00627199824751,1.8,0.03,0.000707911733826,12.3040868936,11.2900690792,27.3808805503,0.00485344827586,10.6756494356
2019-06-21 07:14:26,57.0738,-32.4229,134.0,6.355,34.836,-0.00366104007199,0.03204,1.81955,0.00488233836992,1.7,0.1,0.00074294573172,12.8838078898,11.2818490277,27.3814337383,0.00562068965517,11.916623709
2019-06-21 07:14:26,57.0738,-32.4229,136.0,6.354,34.837,-0.00366104007245,0.0356,1.81955,0.00488233836992,1.7,0.07,0.000752953021098,13.0494023442,11.2618654778,27.3823824711,0.00715517241379,12.2711019133
