datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,bbp,sigma,poc,o2_c,chla_adj,cphyto
2019-10-09 07:08:37,56.7904,-32.8592,54.0,8.805,34.885,-0.00366103966367,0.40228,1.86775,0.00488233836992,1.7,0.17,0.00075951622351,27.0636063267,12.5035836692,11.5648226652,0.165206896552,13.1580061711
2019-10-09 07:08:37,56.7904,-32.8592,56.0,8.719,34.891,-0.00366103967825,0.29548,1.8798,0.00441911841073,1.7,0.17,0.000726825907991,27.0819197181,11.3456273129,11.5084316188,0.119172413793,12.6170669858
2019-10-09 07:08:37,56.7904,-32.8592,58.0,8.453,34.909,-0.00366103971968,0.21182,1.8557,0.00441911841073,1.6,0.1,0.00118189023108,27.1375353982,27.4649157653,11.4468487233,0.0831120689655,20.1471908248
2019-10-09 07:08:37,56.7904,-32.8592,60.0,8.418,34.908,-0.00366103972605,0.20114,1.86775,0.00395589845153,1.6,0.09,0.000608659648448,27.1422002463,7.15994206734,11.4259706319,0.0785086206897,10.6617245807
2019-10-09 07:08:37,56.7904,-32.8592,62.0,8.391,34.906,-0.00366103973158,0.19046,1.8798,0.00441911841073,1.6,0.11,0.000596106392152,27.144837272,6.71528062282,11.4079487436,0.0739051724138,10.4540010355
2019-10-09 07:08:37,56.7904,-32.8592,64.0,8.358,34.904,-0.00366103973768,0.18334,1.8557,0.00441911841073,1.7,0.12,0.00119676719134,27.1483866865,27.9918874516,11.3827793736,0.0708362068966,20.3933655905
2019-10-09 07:08:37,56.7904,-32.8592,66.0,8.198,34.908,-0.00366103976404,0.12282,1.8798,0.00441911841073,1.7,0.08,0.000580768332304,27.1759846272,6.17197586687,11.3369553339,0.04475,10.2001962781
2019-10-09 07:08:37,56.7904,-32.8592,68.0,7.946,34.911,-0.00366103980406,0.07298,1.8557,0.00534555832912,1.6,0.08,0.000465207146892,27.2162795649,2.07856755722,11.2867801824,0.0232672413793,8.2879610336
2019-10-09 07:08:37,56.7904,-32.8592,70.0,7.891,34.909,-0.00366103981318,0.07476,1.8316,0.00441911841073,1.6,0.09,0.000485144093948,27.2229354615,2.78477409584,11.2716377477,0.0240344827586,8.61786534094
2019-10-09 07:08:37,56.7904,-32.8592,72.0,7.869,34.908,-0.00366103981702,0.06942,1.8316,0.00488233836992,1.6,0.1,0.000487612813266,27.2254600904,2.8722210715,11.2636479683,0.0217327586207,8.65871618606
2019-10-09 07:08:37,56.7904,-32.8592,74.0,7.862,34.908,-0.0036610398183,0.08366,1.8557,0.00534555832912,1.6,0.05,0.00048509811168,27.2265449683,2.78314531191,11.2547389518,0.0278706896552,8.61710445471
2019-10-09 07:08:37,56.7904,-32.8592,76.0,7.848,34.906,-0.00366103982143,0.06408,1.8557,0.00534555832912,1.6,0.12,0.000497594676143,27.2270934234,3.22579861832,11.2439883063,0.0194310344828,8.82388989842
2019-10-09 07:08:37,56.7904,-32.8592,78.0,7.794,34.905,-0.00366103983116,0.05874,1.84365,0.00534555832912,1.6,0.09,0.000462465088296,27.2343200443,1.98143835763,11.2238024095,0.0171293103448,8.24258713862
2019-10-09 07:08:37,56.7904,-32.8592,80.0,7.701,34.901,-0.00366103984814,0.0534,1.8557,0.00580877828832,1.6,0.1,0.000469827328289,27.2448709544,2.24222362267,11.1982780107,0.0148275862069,8.36441294669
2019-10-09 07:08:37,56.7904,-32.8592,82.0,7.513,34.892,-0.00366103987535,0.04272,1.86775,0.00534555832912,1.7,0.04,0.000512080789938,27.2651472683,3.73892574119,11.1710591719,0.010224137931,9.0635971778
2019-10-09 07:08:37,56.7904,-32.8592,84.0,7.484,34.888,-0.0036610398802,0.05874,1.8557,0.00627199824751,1.7,0.05,0.000469491395453,27.2662184428,2.23032420975,11.1612518758,0.0171293103448,8.35885413724
2019-10-09 07:08:37,56.7904,-32.8592,86.0,7.466,34.887,-0.0036610398841,0.04272,1.84365,0.00534555832912,1.7,0.05,0.000604622648282,27.2680595849,7.01694344745,11.1530753778,0.010224137931,10.5949227911
2019-10-09 07:08:37,56.7904,-32.8592,88.0,7.406,34.884,-0.0036610398928,0.03916,1.9039,0.00534555832912,1.7,0.05,0.000464361732776,27.274341632,2.04862129837,11.1382915994,0.00868965517241,8.27397164205
2019-10-09 07:08:37,56.7904,-32.8592,90.0,7.403,34.886,-0.00366103989331,0.03916,1.89185,0.00488233836992,1.7,0.08,0.000469357137521,27.276383168,2.22556852526,11.1358299507,0.00868965517241,8.35663251975
2019-10-09 07:08:37,56.7904,-32.8592,92.0,7.424,34.889,-0.00366103989023,0.03738,1.84365,0.00488233836992,1.7,0.08,0.000469385410438,27.2757763728,2.22657000854,11.1311194944,0.0079224137931,8.35710036256
2019-10-09 07:08:37,56.7904,-32.8592,94.0,7.418,34.893,-0.00366103989197,0.04094,1.84365,0.00534555832912,1.6,0.08,0.000486885096037,27.2798218373,2.84644387182,11.116160522,0.00945689655172,8.64667437005
2019-10-09 07:08:37,56.7904,-32.8592,96.0,7.385,34.893,-0.00366103989722,0.0356,1.84365,0.00534555832912,1.6,0.06,0.00045929557505,27.2845801622,1.86916785943,11.1077436769,0.00715517241379,8.19013998766
2019-10-09 07:08:37,56.7904,-32.8592,98.0,7.352,34.892,-0.00366103990235,0.04272,1.8316,0.00580877828832,1.6,0.07,0.00109749452656,27.2885393598,24.4754511199,11.098984351,0.010224137931,18.7506627424
2019-10-09 07:08:37,56.7904,-32.8592,100.0,7.339,34.892,-0.00366103990448,0.03916,1.86775,0.00580877828832,1.6,0.05,0.000494259921965,27.2904290057,3.10767495583,11.0912830745,0.00868965517241,8.7687084424
2019-10-09 07:08:37,56.7904,-32.8592,102.0,7.32,34.892,-0.00366103990773,0.04094,1.86775,0.00580877828832,1.6,0.06,0.000461688533796,27.2931669656,1.95393124412,11.0867353664,0.00945689655172,8.22973719355
2019-10-09 07:08:37,56.7904,-32.8592,104.0,7.307,34.894,-0.00366103990967,0.04272,1.86775,0.00534555832912,1.6,0.04,0.000464163575579,27.2966208194,2.04160217415,11.0734550234,0.010224137931,8.27069265894
2019-10-09 07:08:37,56.7904,-32.8592,106.0,7.286,34.895,-0.00366103991316,0.04094,1.89185,0.00580877828832,1.6,0.05,0.000499165750801,27.3004200004,3.28144922488,11.066473115,0.00945689655172,8.84988707319
2019-10-09 07:08:37,56.7904,-32.8592,108.0,7.266,34.893,-0.00366103991633,0.0356,1.8557,0.00627199824751,1.6,0.05,0.000466597837034,27.3017111526,2.12782858343,11.0570559992,0.00715517241379,8.31097331661
2019-10-09 07:08:37,56.7904,-32.8592,110.0,7.261,34.894,-0.00366103991723,0.04094,1.89185,0.00627199824751,1.6,0.05,0.000466586458383,27.3032387128,2.12742552883,11.0514800678,0.00945689655172,8.3107850297
2019-10-09 07:08:37,56.7904,-32.8592,112.0,7.234,34.893,-0.00366103992158,0.03204,1.8798,0.00488233836992,1.7,0.06,0.000586683838725,27.306299611,6.38151493531,11.0438187227,0.00562068965517,10.2980824311
2019-10-09 07:08:37,56.7904,-32.8592,114.0,7.23,34.892,-0.00366103992206,0.0356,1.8557,0.00580877828832,1.7,0.06,0.000474046560367,27.3061096333,2.39167726131,11.0389466704,0.00715517241379,8.43423019765
2019-10-09 07:08:37,56.7904,-32.8592,116.0,7.229,34.893,-0.00366103992278,0.03738,1.86775,0.00580877828832,1.6,0.05,0.000601692834467,27.3070708231,6.91316358249,11.0337295024,0.0079224137931,10.5464420385
2019-10-09 07:08:37,56.7904,-32.8592,118.0,7.226,34.893,-0.00366103992315,0.0356,1.86775,0.00627199824751,1.6,0.09,0.000474036908387,27.3075268358,2.3913353689,11.0319911099,0.00715517241379,8.43407048264
2019-10-09 07:08:37,56.7904,-32.8592,120.0,7.221,34.893,-0.00366103992395,0.0356,1.8798,0.00627199824751,1.7,0.08,0.000509069536718,27.3082647499,3.63226112961,11.0274728409,0.00715517241379,9.01376881616
2019-10-09 07:08:37,56.7904,-32.8592,122.0,7.217,34.894,-0.00366103992464,0.0356,1.86775,0.00534555832912,1.6,0.04,0.000476521470496,27.3096487476,2.4793435279,11.022956812,0.00715517241379,8.4751834845
2019-10-09 07:08:37,56.7904,-32.8592,124.0,7.215,34.894,-0.00366103992507,0.03382,1.9039,0.00580877828832,1.7,0.06,0.00046150024656,27.3099633876,1.94726173366,11.0187901566,0.00638793103448,8.22662153247
2019-10-09 07:08:37,56.7904,-32.8592,126.0,7.212,34.894,-0.00366103992557,0.03916,1.8798,0.00580877828832,1.7,0.06,0.000458992046793,27.3104188692,1.85841628151,11.008728606,0.00868965517241,8.18511738921
2019-10-09 07:08:37,56.7904,-32.8592,128.0,7.201,34.894,-0.00366103992779,0.0356,1.86775,0.00580877828832,1.7,0.06,0.000519043717038,27.3119996642,3.98556654491,10.9921686434,0.00715517241379,9.1788154023
2019-10-09 07:08:37,56.7904,-32.8592,130.0,7.165,34.897,-0.00366103993388,0.02848,1.89185,0.00627199824751,1.7,0.06,0.000528984475029,27.3194540425,4.33768807446,10.9820673384,0.00408620689655,9.34330893635
2019-10-09 07:08:37,56.7904,-32.8592,132.0,7.154,34.898,-0.0036610399352,0.0356,1.89185,0.00580877828832,1.7,0.07,0.000466388645236,27.3218164846,2.12041859154,10.9741187318,0.00715517241379,8.3075117397
2019-10-09 07:08:37,56.7904,-32.8592,134.0,7.149,34.898,-0.00366103993596,0.02848,1.86775,0.00580877828832,1.6,0.06,0.000493912369795,27.3225490888,3.09536396289,10.9661770779,0.00408620689655,8.76295736339
2019-10-09 07:08:37,56.7904,-32.8592,136.0,7.144,34.899,-0.00366103993685,0.0356,1.8798,0.00580877828832,1.6,0.09,0.000496403878802,27.3240689055,3.18361819494,10.9651417222,0.00715517241379,8.80418531825
2019-10-09 07:08:37,56.7904,-32.8592,138.0,7.135,34.9,-0.00366103993831,0.03026,1.9039,0.00580877828832,1.6,0.05,0.000453835174201,27.326148673,1.67574954054,10.9582423682,0.00485344827586,8.09978464112
2019-10-09 07:08:37,56.7904,-32.8592,140.0,7.129,34.9,-0.00366103993914,0.03204,1.9039,0.00534555832912,1.6,0.08,0.000446315765762,27.3270201144,1.40939705482,10.9543120832,0.00562068965517,7.97535810653
2019-10-09 07:08:37,56.7904,-32.8592,142.0,7.121,34.899,-0.00366103994081,0.03204,1.86775,0.00441911841073,1.7,0.06,0.000468830958879,27.3273833099,2.20693022542,10.9454923838,0.00562068965517,8.34792564002
2019-10-09 07:08:37,56.7904,-32.8592,144.0,7.11,34.899,-0.0036610399423,0.03738,1.86775,0.00534555832912,1.7,0.05,0.000488835244481,27.3289525958,2.91552203002,10.9437707876,0.0079224137931,8.6789442241
2019-10-09 07:08:37,56.7904,-32.8592,146.0,7.108,34.9,-0.00366103994268,0.03204,1.8798,0.00534555832912,1.7,0.07,0.000471308374882,27.3300510356,2.29468525509,10.9386079605,0.00562068965517,8.38892039254
2019-10-09 07:08:37,56.7904,-32.8592,148.0,7.112,34.902,-0.00366103994196,0.0356,1.9039,0.00580877828832,1.6,0.06,0.000456292351985,27.3310986408,1.76278769201,10.9361308482,0.00715517241379,8.14044450407
2019-10-09 07:08:37,56.7904,-32.8592,150.0,7.131,34.907,-0.00366103993856,0.03204,1.86775,0.00488233836992,1.7,0.07,0.000483844933106,27.3324103374,2.7387552205,10.9327603114,0.00562068965517,8.59636762835
2019-10-09 07:08:37,56.7904,-32.8592,152.0,7.14,34.91,-0.00366103993761,0.0356,1.89185,0.00534555832912,1.7,0.07,0.000661562526824,27.3335433464,9.03386782517,10.9231371139,0.00715517241379,11.5371287937
2019-10-09 07:08:37,56.7904,-32.8592,154.0,7.148,34.913,-0.00366103993665,0.03026,1.8557,0.00534555832912,1.6,0.06,0.000486361755973,27.3348147818,2.82790612008,10.9176427342,0.00485344827586,8.63801446135
2019-10-09 07:08:37,56.7904,-32.8592,156.0,7.133,34.913,-0.00366103993931,0.03382,1.8798,0.00534555832912,1.7,0.07,0.000443785175498,27.3369460469,1.31975848647,10.9031672968,0.00638793103448,7.93348345912
2019-10-09 07:08:37,56.7904,-32.8592,158.0,7.107,34.91,-0.00366103994353,0.03382,1.89185,0.00488233836992,1.7,0.05,0.000456262214597,27.3382494314,1.76172016544,10.888509688,0.00638793103448,8.13994580915
2019-10-09 07:08:37,56.7904,-32.8592,160.0,7.097,34.909,-0.00366103994498,0.03204,1.89185,0.00488233836992,1.7,0.07,0.000471265000192,27.3388880644,2.29314883679,10.8772244805,0.00562068965517,8.3882026549
2019-10-09 07:08:37,56.7904,-32.8592,162.0,7.093,34.909,-0.00366103994568,0.03204,1.86775,0.00441911841073,1.6,0.07,0.000463749089581,27.3394760597,2.02692025114,10.8686844661,0.00562068965517,8.2638340002
2019-10-09 07:08:37,56.7904,-32.8592,164.0,7.079,34.914,-0.00366103994804,0.03026,1.8798,0.00488233836992,1.6,0.1,0.000458705164585,27.3453967773,1.84825433993,10.854219065,0.00485344827586,8.18037023931
2019-10-09 07:08:37,56.7904,-32.8592,166.0,7.065,34.915,-0.00366103995024,0.03204,1.89185,0.00534555832912,1.6,0.06,0.000471192569265,27.3481646671,2.29058318852,10.8461776149,0.00562068965517,8.38700411259
2019-10-09 07:08:37,56.7904,-32.8592,168.0,7.061,34.914,-0.00366103995094,0.03026,1.8798,0.00580877828832,1.6,0.07,0.000441152720469,27.3479634198,1.22651166445,10.839028119,0.00485344827586,7.8899232164
2019-10-09 07:08:37,56.7904,-32.8592,170.0,7.052,34.915,-0.00366103995239,0.0267,1.91595,0.00488233836992,1.6,0.07,0.000458654840409,27.3500330707,1.84647175696,10.8267850361,0.00331896551724,8.17953750587
2019-10-09 07:08:37,56.7904,-32.8592,172.0,7.043,34.916,-0.00366103995392,0.03204,1.8798,0.00534555832912,1.7,0.06,0.000481162860322,27.352101811,2.64375083831,10.8161199351,0.00562068965517,8.5519863416
2019-10-09 07:08:37,56.7904,-32.8592,174.0,7.036,34.917,-0.00366103995519,0.03382,1.91595,0.00534555832912,1.7,0.08,0.000448609406246,27.3538918284,1.49064238804,10.8067559522,0.00638793103448,8.01331185506
2019-10-09 07:08:37,56.7904,-32.8592,176.0,7.032,34.918,-0.00366103995549,0.03026,1.86775,0.00534555832912,1.7,0.09,0.000471126255038,27.3552647279,2.28823420595,10.7928636824,0.00485344827586,8.38590678564
2019-10-09 07:08:37,56.7904,-32.8592,178.0,7.002,34.917,-0.00366103996076,0.03738,1.91595,0.00488233836992,1.7,0.06,0.000461063992216,27.35866645,1.93180873228,10.7752075095,0.0079224137931,8.21940266457
2019-10-09 07:08:37,56.7904,-32.8592,180.0,6.984,34.916,-0.00366103996321,0.02848,1.8798,0.00627199824751,1.7,0.06,0.000463537701313,27.360398715,2.01943245591,10.7650354886,0.00408620689655,8.26033607748
2019-10-09 07:08:37,56.7904,-32.8592,182.0,6.973,34.915,-0.00366103996496,0.03204,1.91595,0.00580877828832,1.7,0.06,0.000466023804879,27.3611600306,2.10749521641,10.7479460384,0.00562068965517,8.30147458643
2019-10-09 07:08:37,56.7904,-32.8592,184.0,6.978,34.919,-0.0036610399644,0.03204,1.89185,0.00534555832912,1.6,0.06,0.000448501318105,27.3636489983,1.48681368992,10.7385183252,0.00562068965517,8.01152327916
2019-10-09 07:08:37,56.7904,-32.8592,186.0,6.963,34.921,-0.00366103996693,0.03382,1.8798,0.00534555832912,1.7,0.08,0.000460984117348,27.3673259782,1.92897940471,10.7233874314,0.00638793103448,8.2180809445
2019-10-09 07:08:37,56.7904,-32.8592,188.0,6.947,34.921,-0.00366103996907,0.03204,1.89185,0.00534555832912,1.7,0.05,0.000453446816095,27.3695623917,1.6619931197,10.7086175085,0.00562068965517,8.09335833063
2019-10-09 07:08:37,56.7904,-32.8592,190.0,6.933,34.921,-0.00366103997078,0.0267,1.9039,0.00580877828832,1.7,0.06,0.000440907137164,27.3715203627,1.21781261262,10.6901894007,0.00331896551724,7.88585945529
2019-10-09 07:08:37,56.7904,-32.8592,192.0,6.893,34.919,-0.00366103997705,0.03204,1.9039,0.00580877828832,1.7,0.09,0.000448350065841,27.3754737379,1.48145603221,10.6816249214,0.00562068965517,8.00902044994
2019-10-09 07:08:37,56.7904,-32.8592,194.0,6.933,34.93,-0.00366103997042,0.03204,1.9039,0.00627199824751,1.7,0.05,0.000498451058614,27.3786693073,3.25613339823,10.6858392229,0.00562068965517,8.83806078754
2019-10-09 07:08:37,56.7904,-32.8592,196.0,6.931,34.936,-0.00366103997094,0.0267,1.89185,0.00580877828832,1.7,0.06,0.000435857611055,27.383701464,1.03894829879,10.6848356371,0.00331896551724,7.80230301063
2019-10-09 07:08:37,56.7904,-32.8592,198.0,6.94,34.941,-0.00366103996938,0.03026,1.8798,0.00627199824751,1.7,0.07,0.00133191803361,27.3864296442,32.7792005867,10.6960822553,0.00485344827586,22.6297583984
2019-10-09 07:08:37,56.7904,-32.8592,200.0,6.963,34.949,-0.00366103996536,0.02848,1.91595,0.00580877828832,1.7,0.07,0.000450897552446,27.3895880438,1.57169310273,10.7089529175,0.00408620689655,8.05117468757
2019-10-09 07:08:37,56.7904,-32.8592,202.0,6.995,34.958,-0.00366103995979,0.03026,1.89185,0.00534555832912,1.7,0.06,0.000450930350065,27.3922817853,1.57285486001,10.7317903222,0.00485344827586,8.05171740236
2019-10-09 07:08:37,56.7904,-32.8592,204.0,7.032,34.967,-0.00366103995414,0.03026,1.86775,0.00580877828832,1.7,0.07,0.000440960083643,27.3942678318,1.2196880828,10.7471375594,0.00485344827586,7.88673558098
2019-10-09 07:08:37,56.7904,-32.8592,206.0,7.039,34.97,-0.00366103995253,0.02848,1.8798,0.00534555832912,1.6,0.04,0.000478508789885,27.3956863712,2.5497383553,10.7522052331,0.00408620689655,8.50806842043
2019-10-09 07:08:37,56.7904,-32.8592,208.0,7.052,34.974,-0.00366103995066,0.02492,1.89185,0.00580877828832,1.6,0.06,0.000476018161151,27.3970573942,2.4615153043,10.7581930967,0.00255172413793,8.4668550318
2019-10-09 07:08:37,56.7904,-32.8592,210.0,7.04,34.974,-0.0036610399524,0.02848,1.89185,0.00580877828832,1.7,0.03,0.000445961483108,27.3987544025,1.39684765464,10.7668313011,0.00408620689655,7.9694956556
2019-10-09 07:08:37,56.7904,-32.8592,212.0,7.05,34.979,-0.00366103995039,0.03204,1.8798,0.00534555832912,1.7,0.05,0.000453474703118,27.4013305572,1.66298093386,10.8017387027,0.00562068965517,8.09381978791
2019-10-09 07:08:37,56.7904,-32.8592,214.0,7.079,34.99,-0.00366103994552,0.02848,1.86775,0.00673521820671,1.7,0.06,0.000476023210418,27.4059839939,2.46169415942,10.8493115638,0.00408620689655,8.46693858395
2019-10-09 07:08:37,56.7904,-32.8592,216.0,7.152,35.007,-0.00366103993371,0.03026,1.8557,0.00580877828832,1.6,0.06,0.000453579922122,27.4091896428,1.6667080014,10.9160637173,0.00485344827586,8.0955608871
2019-10-09 07:08:37,56.7904,-32.8592,218.0,7.229,35.025,-0.0036610399215,0.0267,1.8557,0.00580877828832,1.7,0.06,0.000483702502786,27.412554487,2.73371005368,10.9545878371,0.00331896551724,8.59401077923
2019-10-09 07:08:37,56.7904,-32.8592,220.0,7.271,35.033,-0.00366103991477,0.02848,1.8798,0.00534555832912,1.7,0.03,0.000451216208298,27.4129418417,1.58298053034,10.9689386043,0.00408620689655,8.05644760815
2019-10-09 07:08:37,56.7904,-32.8592,222.0,7.272,35.035,-0.00366103991481,0.0267,1.8316,0.00580877828832,1.7,0.05,0.000456218544622,27.4144036938,1.76017328759,10.9647966298,0.00331896551724,8.13922318533
2019-10-09 07:08:37,56.7904,-32.8592,224.0,7.271,35.034,-0.00366103991503,0.03026,1.8557,0.00580877828832,1.7,0.06,0.000456219458437,27.4137870484,1.76020565676,10.9628643553,0.00485344827586,8.13923830659
2019-10-09 07:08:37,56.7904,-32.8592,226.0,7.269,35.035,-0.00366103991531,0.02492,1.8557,0.00534555832912,1.7,0.04,0.000481242854738,27.4148866077,2.64658440052,10.9570699997,0.00255172413793,8.55331003987
2019-10-09 07:08:37,56.7904,-32.8592,228.0,7.269,35.035,-0.00366103991539,0.02848,1.81955,0.00580877828832,1.7,0.05,0.000451207399306,27.4149155794,1.58266849821,10.9541052733,0.00408620689655,8.05630184237
2019-10-09 07:08:37,56.7904,-32.8592,230.0,7.267,35.036,-0.00366103991572,0.02314,1.84365,0.00534555832912,1.7,0.04,0.000491248522829,27.4160150966,3.00100517566,10.9496255495,0.00178448275862,8.71887766625
2019-10-09 07:08:37,56.7904,-32.8592,232.0,7.27,35.037,-0.00366103991528,0.0267,1.84365,0.00488233836992,1.7,0.05,0.000436186098985,27.4164064979,1.05058399824,10.9419118309,0.00331896551724,7.80773862636
2019-10-09 07:08:37,56.7904,-32.8592,234.0,7.273,35.039,-0.00366103991494,0.02492,1.84365,0.00488233836992,1.7,0.06,0.00047373033636,27.4175851084,2.38047597455,10.9292535334,0.00255172413793,8.42899751776
2019-10-09 07:08:37,56.7904,-32.8592,236.0,7.272,35.042,-0.00366103991514,0.02136,1.84365,0.00488233836992,1.7,0.04,0.000453696977664,27.4201176672,1.67085434281,10.922450134,0.00101724137931,8.09749785004
2019-10-09 07:08:37,56.7904,-32.8592,238.0,7.269,35.042,-0.00366103991561,0.02492,1.8557,0.00488233836992,1.7,0.05,0.000476218332685,27.4205716346,2.46860578036,10.920458187,0.00255172413793,8.47016734692
2019-10-09 07:08:37,56.7904,-32.8592,240.0,7.268,35.042,-0.00366103991596,0.02492,1.84365,0.00488233836992,1.7,0.07,0.000423654539943,27.4207422767,0.606691113863,10.9119458399,0.00255172413793,7.60037411393
