datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,cphyto,poc,o2_c,bbp,sigma,chla_adj
2020-01-02 06:58:04,55.8536,-35.1205,0.3,6.562,34.852,-0.00366104003241,0.30616,1.81955,0.00441911841073,11.9,nan,9.28605794634,4.21513428359,11.6295439705,0.000525524653707,27.3641695532,0.123775862069
2020-01-02 06:58:04,55.8536,-35.1205,1.9,6.574,34.849,-0.00366104003266,0.31506,1.81955,0.00395589845153,9.9,nan,9.16230011549,3.95021325222,11.6279275595,0.000518045656717,27.3602175289,0.127612068966
2020-01-02 06:58:04,55.8536,-35.1205,4.0,6.576,34.849,-0.00366104003328,0.31328,1.84365,0.00441911841073,7.5,nan,8.91385617284,3.41838407366,11.627556862,0.000503031564385,27.3599780573,0.126844827586
2020-01-02 06:58:04,55.8536,-35.1205,6.0,6.576,34.849,-0.00366104003326,0.31328,1.8316,0.00441911841073,5.0,2.49,9.20377762138,4.03900168334,11.6257035927,0.000520552246721,27.360005254,0.126844827586
2020-01-02 06:58:04,55.8536,-35.1205,8.0,6.576,34.849,-0.00366104003322,0.31684,1.8316,0.00395589845153,6.0,nan,9.03810822221,3.68436304924,11.6223093463,0.000510540428243,27.360032458,0.128379310345
2020-01-02 06:58:04,55.8536,-35.1205,10.0,6.577,34.849,-0.0036610400331,0.33286,1.8316,0.00395589845153,4.7,2.39,10.1564067419,6.07823820982,11.6191829759,0.000578122020491,27.3599256585,0.135284482759
2020-01-02 06:58:04,55.8536,-35.1205,12.0,6.578,34.849,-0.00366104003297,0.3204,1.8316,0.00441911841073,3.9,1.95,9.78368066721,5.28036565954,11.6227391179,0.000555597246331,27.3597895201,0.129913793103
2020-01-02 06:58:04,55.8536,-35.1205,14.0,6.578,34.849,-0.00366104003292,0.32752,1.8316,0.00441911841073,3.4,1.69,8.66541222283,2.88655487935,11.6192866777,0.000488017471609,27.3597874106,0.132982758621
2020-01-02 06:58:04,55.8536,-35.1205,16.0,6.578,34.849,-0.00366104003286,0.3204,1.8075,0.00441911841073,3.4,1.75,8.99675102117,3.59583214755,11.6210053314,0.000508041108564,27.3597853081,0.129913793103
2020-01-02 06:58:04,55.8536,-35.1205,18.1,6.578,34.849,-0.00366104003278,0.32396,1.84365,0.00488233836992,2.8,1.1,10.1978541651,6.1669622448,11.6194792699,0.000580626792524,27.3597831081,0.131448275862
2020-01-02 06:58:04,55.8536,-35.1205,20.0,6.58,34.849,-0.00366104003255,0.31328,1.81955,0.00488233836992,2.5,1.42,8.83114176339,3.24132225454,11.6194792699,0.000498032924582,27.3595130889,0.126844827586
2020-01-02 06:58:04,55.8536,-35.1205,22.0,6.581,34.849,-0.00366104003241,0.34176,1.81955,0.00488233836992,2.1,0.94,8.9554238807,3.50736559476,11.6168129583,0.000505543605521,27.3594667984,0.139120689655
2020-01-02 06:58:04,55.8536,-35.1205,24.0,6.58,34.849,-0.00366104003248,0.32574,1.81955,0.00441911841073,2.1,0.82,8.95539381276,3.50730123012,11.6195237148,0.00050554178844,27.3596885762,0.132215517241
2020-01-02 06:58:04,55.8536,-35.1205,26.1,6.581,34.849,-0.00366104003248,0.3471,1.81955,0.00488233836992,2.1,0.79,8.83117183132,3.24138661918,11.6141473994,0.000498034741663,27.359646696,0.141422413793
2020-01-02 06:58:04,55.8536,-35.1205,28.0,6.581,34.849,-0.00366104003236,0.33464,1.8316,0.00488233836992,2.1,0.85,9.12109327986,3.86200422886,11.6191829759,0.000515555423998,27.3597300735,0.136051724138
2020-01-02 06:58:04,55.8536,-35.1205,30.0,6.582,34.849,-0.00366104003228,0.33108,1.8316,0.00488233836992,1.8,0.94,9.86663564221,5.45794244303,11.6185459752,0.000560610424116,27.3596838202,0.134517241379
2020-01-02 06:58:04,55.8536,-35.1205,32.0,6.582,34.849,-0.00366104003223,0.34354,1.8316,0.00441911841073,1.7,0.71,8.914036597,3.41877029694,11.6135551552,0.000503042467871,27.3597347645,0.139887931034
2020-01-02 06:58:04,55.8536,-35.1205,34.0,6.582,34.848,-0.00366104003219,0.37558,1.8316,0.00441911841073,1.7,0.54,9.57675856285,4.83741981181,11.6162205468,0.000543092423122,27.3589968978,0.153698275862
2020-01-02 06:58:04,55.8536,-35.1205,36.0,6.583,34.848,-0.00366104003214,0.32574,1.79545,0.00488233836992,1.7,0.7,8.91411103005,3.41892963134,11.6147396808,0.000503046966048,27.3589138318,0.132215517241
2020-01-02 06:58:04,55.8536,-35.1205,38.0,6.583,34.848,-0.00366104003213,0.31684,1.8075,0.00441911841073,1.6,0.52,8.62418958151,2.79831202166,11.6219981445,0.000485526283712,27.3589647999,0.128379310345
2020-01-02 06:58:04,55.8536,-35.1205,40.0,6.583,34.848,-0.0036610400321,0.34888,1.8075,0.00488233836992,1.6,0.44,8.87269368026,3.33026997281,11.6177016452,0.000500544011428,27.3590157752,0.142189655172
2020-01-02 06:58:04,55.8536,-35.1205,42.0,6.583,34.848,-0.00366104003205,0.35244,1.81955,0.00441911841073,1.7,0.2,9.94954477484,5.63542109448,11.6197755732,0.000565620831531,27.3590679187,0.143724137931
2020-01-02 06:58:04,55.8536,-35.1205,44.0,6.583,34.848,-0.0036610400321,0.3204,1.8316,0.00488233836992,1.6,0.19,8.83127633046,3.24161031429,11.6160724498,0.000498041056809,27.3591200692,0.129913793103
2020-01-02 06:58:04,55.8536,-35.1205,46.0,6.583,34.848,-0.00366104003208,0.34888,1.8316,0.00488233836992,1.6,0.21,9.24544982838,4.12820689954,11.6157022173,0.000523070603002,27.359172227,0.142189655172
2020-01-02 06:58:04,55.8536,-35.1205,48.0,6.583,34.849,-0.00366104003207,0.32218,1.8075,0.00441911841073,1.6,0.2,8.78981461188,3.15285567813,11.6149617959,0.000495535420872,27.3600132194,0.130681034483
2020-01-02 06:58:04,55.8536,-35.1205,50.0,6.583,34.849,-0.00366104003202,0.33108,1.8316,0.00395589845153,1.6,0.25,9.2039881098,4.03945226338,11.611630618,0.000520564967065,27.3600653932,0.134517241379
2020-01-02 06:58:04,55.8536,-35.1205,52.0,6.583,34.849,-0.00366104003199,0.32752,1.8557,0.00441911841073,1.6,0.22,9.12115341021,3.86213294633,11.610298476,0.000515559057827,27.3601091603,0.132982758621
2020-01-02 06:58:04,55.8536,-35.1205,54.0,6.583,34.849,-0.00366104003199,0.32218,1.8316,0.00441911841073,1.7,0.3,8.87264931146,3.33017499518,11.6131109964,0.000500541330111,27.3601529346,0.130681034483
2020-01-02 06:58:04,55.8536,-35.1205,56.0,6.584,34.849,-0.00366104003195,0.33286,1.84365,0.00395589845153,1.6,0.25,9.49393962076,4.66013422589,11.6090405144,0.000538087466148,27.3600627192,0.135284482759
2020-01-02 06:58:04,55.8536,-35.1205,58.0,6.586,34.849,-0.0036610400315,0.30972,1.8316,0.00441911841073,1.6,0.16,9.16266094174,3.95098565154,11.61274088,0.000518067462355,27.3598384928,0.125310344828
2020-01-02 06:58:04,55.8536,-35.1205,60.0,6.587,34.849,-0.00366104003141,0.32396,1.81955,0.00395589845153,1.6,0.3,9.28694304802,4.21702896813,11.6071908756,0.000525578142627,27.3597482784,0.131448275862
2020-01-02 06:58:04,55.8536,-35.1205,62.0,6.586,34.849,-0.00366104003148,0.31328,1.79545,0.00349267849233,1.6,0.19,8.49998334508,2.53243111513,11.6105204866,0.000478020188446,27.3599261154,0.126844827586
2020-01-02 06:58:04,55.8536,-35.1205,64.0,6.587,34.849,-0.00366104003129,0.31684,1.8075,0.00395589845153,1.6,0.13,9.53544714677,4.74898691929,11.6120006908,0.000540595870343,27.3598359233,0.128379310345
2020-01-02 06:58:04,55.8536,-35.1205,66.0,6.588,34.849,-0.00366104003123,0.34888,1.81955,0.00395589845153,1.6,0.08,9.53547720183,4.74905125637,11.611630618,0.000540597686646,27.3597457352,0.142189655172
2020-01-02 06:58:04,55.8536,-35.1205,68.0,6.588,34.849,-0.00366104003114,0.31862,1.8557,0.00441911841073,1.6,0.08,9.28697310308,4.21709330522,11.6071908756,0.00052557995893,27.3597895796,0.129146551724
2020-01-02 06:58:04,55.8536,-35.1205,70.0,6.589,34.849,-0.00366104003106,0.33642,1.8316,0.00441911841073,1.6,0.21,8.83141230859,3.24190139459,11.6042322073,0.000498049274309,27.3596994066,0.136818965517
2020-01-02 06:58:04,55.8536,-35.1205,72.0,6.589,34.849,-0.00366104003104,0.32396,1.8557,0.00441911841073,1.6,0.14,8.99708170776,3.59654002869,11.6101504718,0.000508061092787,27.3597432693,0.131448275862
2020-01-02 06:58:04,55.8536,-35.1205,74.1,6.589,34.849,-0.00366104003106,0.32396,1.8316,0.00441911841073,1.7,0.07,9.41125520568,4.48313661394,11.6031968925,0.00053309063898,27.3597893328,0.131448275862
2020-01-02 06:58:04,55.8536,-35.1205,76.0,6.588,34.849,-0.00366104003121,0.31684,1.8316,0.00441911841073,1.6,0.07,8.62429550641,2.79853876881,11.6046019901,0.000485532685021,27.3599650285,0.128379310345
2020-01-02 06:58:04,55.8536,-35.1205,78.0,6.588,34.849,-0.00366104003119,0.33108,1.8557,0.00441911841073,1.6,0.06,9.07988635412,3.77379501259,11.6060812662,0.000513065185833,27.359999248,0.134517241379
2020-01-02 06:58:04,55.8536,-35.1205,80.0,6.588,34.849,-0.00366104003126,0.33464,1.8075,0.00395589845153,1.6,0.1,8.87279960516,3.33049671996,11.6052676357,0.000500550412737,27.3600334746,0.136051724138
2020-01-02 06:58:04,55.8536,-35.1205,82.0,6.588,34.849,-0.0036610400311,0.34888,1.81955,0.00395589845153,1.6,0.09,9.61831190141,4.92637057342,11.6009048141,0.000545603595885,27.3600677083,0.142189655172
2020-01-02 06:58:04,55.8536,-35.1205,84.0,6.588,34.849,-0.00366104003104,0.3115,1.81955,0.00441911841073,1.6,0.1,9.07988635412,3.77379501259,11.6037884871,0.000513065185833,27.3601019491,0.126077586207
2020-01-02 06:58:04,55.8536,-35.1205,86.0,6.588,34.849,-0.00366104003108,0.32218,1.81955,0.00441911841073,1.6,0.07,8.87279960516,3.33049671996,11.6005351762,0.000500550412737,27.3601361971,0.130681034483
2020-01-02 06:58:04,55.8536,-35.1205,88.0,6.589,34.849,-0.0036610400309,0.3115,1.8557,0.00395589845153,1.6,0.07,9.07991640734,3.77385934574,11.6046019901,0.000513067002025,27.3600364639,0.126077586207
2020-01-02 06:58:04,55.8536,-35.1205,90.0,6.589,34.849,-0.00366104003088,0.32396,1.8316,0.00441911841073,1.6,0.09,8.45865616047,2.44396446785,11.6042322073,0.000475522682735,27.3600707301,0.131448275862
2020-01-02 06:58:04,55.8536,-35.1205,92.0,6.589,34.849,-0.00366104003085,0.3293,1.8316,0.00441911841073,1.6,0.08,8.99708170776,3.59654002869,11.6020138148,0.000508061092787,27.3601050035,0.13375
2020-01-02 06:58:04,55.8536,-35.1205,94.0,6.59,34.849,-0.00366104003083,0.31506,1.81955,0.00395589845153,1.6,0.09,8.54152091144,2.62134811412,11.5997959438,0.000480530408055,27.3600052967,0.127612068966
2020-01-02 06:58:04,55.8536,-35.1205,96.0,6.589,34.849,-0.00366104003083,0.32752,1.8316,0.00395589845153,1.6,0.17,9.53550725505,4.74911558952,11.6020138148,0.000540599502838,27.3601735716,0.132982758621
2020-01-02 06:58:04,55.8536,-35.1205,98.0,6.59,34.849,-0.00366104003073,0.32218,1.8316,0.00488233836992,1.6,0.09,8.99711175915,3.5966043579,11.5952139959,0.000508062908867,27.360073887,0.130681034483
2020-01-02 06:58:04,55.8536,-35.1205,100.0,6.59,34.849,-0.0036610400307,0.34354,1.8316,0.00488233836992,1.7,0.08,9.03852910894,3.68526401643,11.5953617659,0.000510565863487,27.3601081929,0.139887931034
2020-01-02 06:58:04,55.8536,-35.1205,102.0,6.591,34.849,-0.00366104003048,0.32574,1.81955,0.00395589845153,1.7,0.07,9.53556735598,4.74924424401,11.5946229389,0.000540603134888,27.3600061066,0.132215517241
2020-01-02 06:58:04,55.8536,-35.1205,104.0,6.593,34.849,-0.00366104003025,0.32752,1.8316,0.00488233836992,1.6,0.05,9.24570600102,4.12875527308,11.5901911923,0.000523086084159,27.359767607,0.132982758621
2020-01-02 06:58:04,55.8536,-35.1205,106.0,6.592,34.849,-0.00366104003026,0.31684,1.8316,0.00441911841073,1.7,0.09,9.03858920619,3.68539266304,11.5931454586,0.000510569495315,27.3599311087,0.128379310345
2020-01-02 06:58:04,55.8536,-35.1205,108.0,6.593,34.849,-0.00366104003011,0.3115,1.81955,0.00441911841073,1.6,0.13,8.37594165539,2.26690244404,11.5894527704,0.000470524037153,27.3598266248,0.126077586207
2020-01-02 06:58:04,55.8536,-35.1205,110.0,6.594,34.849,-0.00366104002998,0.33642,1.81955,0.00349267849233,1.6,0.1,8.83156254713,3.24222300129,11.5912989337,0.000498058353602,27.3597221449,0.136818965517
2020-01-02 06:58:04,55.8536,-35.1205,112.0,6.594,34.849,-0.00366104002999,0.35422,1.8075,0.00441911841073,1.5,0.05,8.04463290109,1.5576894893,11.5877250891,0.000450502215835,27.3597516756,0.14449137931
2020-01-02 06:58:04,55.8536,-35.1205,114.0,6.594,34.849,-0.00366104002993,0.30972,1.84365,0.00488233836992,1.6,0.1,8.91439724671,3.41954231834,11.590560425,0.000503064262841,27.3597812133,0.125310344828
2020-01-02 06:58:04,55.8536,-35.1205,116.0,6.595,34.849,-0.0036610400298,0.32574,1.8316,0.00488233836992,1.6,0.06,8.37600174161,2.26703106704,11.5872378516,0.000470527668315,27.3596767599,0.132215517241
2020-01-02 06:58:04,55.8536,-35.1205,118.0,6.594,34.849,-0.00366104002985,0.3115,1.84365,0.00441911841073,1.6,0.06,8.58305844838,2.71026505013,11.5835474766,0.000483040625886,27.3598403101,0.126077586207
2020-01-02 06:58:04,55.8536,-35.1205,120.0,6.598,34.85,-0.00366104002918,0.31862,1.81955,0.00534555832912,1.6,0.08,9.20439449059,4.04032217858,11.582809575,0.000520589525678,27.3601226772,0.129146551724
2020-01-02 06:58:04,55.8536,-35.1205,122.0,6.6,34.85,-0.00366104002889,0.30438,1.8316,0.00441911841073,1.6,0.04,8.58319431232,2.710555886,11.5835474766,0.000483048836486,27.3598841834,0.12300862069
2020-01-02 06:58:04,55.8536,-35.1205,124.0,6.6,34.85,-0.00366104002882,0.31328,1.8316,0.00441911841073,1.6,0.08,9.16303720941,3.95179110536,11.5813339451,0.000518090201156,27.3599137819,0.126844827586
2020-01-02 06:58:04,55.8536,-35.1205,126.0,6.601,34.85,-0.00366104002863,0.32574,1.79545,0.00488233836992,1.6,0.06,8.87314579242,3.33123778243,11.5787521489,0.000500571333703,27.3598093404,0.132215517241
2020-01-02 06:58:04,55.8536,-35.1205,127.9,6.601,34.85,-0.00366104002861,0.30794,1.8316,0.00488233836992,1.7,0.06,8.62464169367,2.79927983128,11.5765397436,0.000485553605987,27.3598368226,0.124543103448
2020-01-02 06:58:04,55.8536,-35.1205,130.0,6.603,34.85,-0.00366104002821,0.29904,1.8316,0.00488233836992,1.6,0.06,9.24596199813,4.12930327087,11.5761710599,0.000523101554708,27.3595990938,0.120706896552
2020-01-02 06:58:04,55.8536,-35.1205,132.0,6.604,34.851,-0.00366104002821,0.3115,1.8316,0.00441911841073,1.6,0.07,9.08027826548,3.77463395394,11.5758023907,0.000513088870023,27.3602828038,0.126077586207
2020-01-02 06:58:04,55.8536,-35.1205,134.0,6.604,34.851,-0.00366104002788,0.32218,1.79545,0.00488233836992,1.6,0.05,9.16311296506,3.95195327099,11.5743278579,0.000518094779261,27.360311767,0.130681034483
2020-01-02 06:58:04,55.8536,-35.1205,136.0,6.608,34.852,-0.00366104002735,0.3382,1.81955,0.00488233836992,1.6,0.06,9.86728364144,5.45932957647,11.5691688108,0.000560649584339,27.3605931954,0.137586206897
2020-01-02 06:58:04,55.8536,-35.1205,138.0,6.608,34.852,-0.00366104002737,0.3115,1.8316,0.00488233836992,1.6,0.09,8.83184989665,3.24283811332,11.5700235432,0.000498075718856,27.3606221901,0.126077586207
2020-01-02 06:58:04,55.8536,-35.1205,140.0,6.608,34.852,-0.0036610400275,0.30794,1.84365,0.00441911841073,1.6,0.08,8.99751929582,3.59747674743,11.565485507,0.000508087537333,27.3606511918,0.124543103448
2020-01-02 06:58:04,55.8536,-35.1205,142.0,6.61,34.852,-0.00366104002706,0.3204,1.8075,0.00534555832912,1.6,0.06,8.87332727985,3.33162628179,11.5555477811,0.000500582301445,27.3604119728,0.129913793103
2020-01-02 06:58:04,55.8536,-35.1205,144.0,6.616,34.853,-0.00366104002593,0.30438,1.81955,0.00534555832912,1.6,0.05,8.95629768181,3.50923608887,11.5533408222,0.00050559641152,27.3604248754,0.12300862069
2020-01-02 06:58:04,55.8536,-35.1205,146.0,6.618,34.854,-0.00366104002558,0.3293,1.84365,0.00488233836992,1.6,0.06,8.29363573755,2.09071505861,11.5507666912,0.000465550083525,27.3609743382,0.13375
2020-01-02 06:58:04,55.8536,-35.1205,148.0,6.624,34.855,-0.00366104002468,0.30794,1.8075,0.00488233836992,1.6,0.07,8.87361425771,3.33224059823,11.5436363512,0.000500599644239,27.360986759,0.124543103448
2020-01-02 06:58:04,55.8536,-35.1205,150.0,6.628,34.856,-0.00366104002381,0.31862,1.81955,0.00488233836992,1.6,0.08,8.91510720665,3.42106208736,11.5412117977,0.000503107167505,27.3612674678,0.129146551724
2020-01-02 06:58:04,55.8536,-35.1205,152.0,6.63,34.857,-0.0036610400236,0.29548,1.8075,0.00441911841073,1.6,0.07,8.66661872488,2.88913756656,11.5390082008,0.000488090383563,27.3618158612,0.119172413793
2020-01-02 06:58:04,55.8536,-35.1205,154.0,6.629,34.857,-0.00366104002356,0.3026,1.81955,0.00441911841073,1.6,0.06,8.7080060937,2.9777330466,11.5357037739,0.000490591526356,27.361977616,0.12224137931
2020-01-02 06:58:04,55.8536,-35.1205,156.0,6.632,34.858,-0.00366104002304,0.2937,1.81955,0.00488233836992,1.7,0.08,8.50096493748,2.53453235162,11.5382737833,0.000478079508543,27.3623908076,0.118405172414
2020-01-02 06:58:04,55.8536,-35.1205,158.0,6.635,34.858,-0.00366104002258,0.29726,1.8316,0.00488233836992,1.6,0.07,8.50105485952,2.5347248424,11.540477208,0.000478084942759,27.3620151528,0.119939655172
2020-01-02 06:58:04,55.8536,-35.1205,160.0,6.635,34.858,-0.00366104002259,0.28302,1.84365,0.00534555832912,1.6,0.07,9.03948040681,3.68730040323,11.5430485232,0.00051062335281,27.3620426209,0.113801724138
2020-01-02 06:58:04,55.8536,-35.1205,162.0,6.631,34.858,-0.00366104002318,0.29904,1.8316,0.00488233836992,1.7,0.1,8.58376965937,2.71178749722,11.5474581291,0.000483083606155,27.3626075129,0.120706896552
2020-01-02 06:58:04,55.8536,-35.1205,164.0,6.626,34.857,-0.003661040024,0.30794,1.84365,0.00488233836992,1.6,0.06,8.91500288872,3.42083878017,11.5503990157,0.00050310086331,27.3625176897,0.124543103448
2020-01-02 06:58:04,55.8536,-35.1205,166.0,6.623,34.856,-0.00366104002428,0.29548,1.8075,0.00488233836992,1.6,0.05,8.83212256739,3.24342180337,11.5474581291,0.000498092197035,27.362159091,0.119172413793
2020-01-02 06:58:04,55.8536,-35.1205,168.0,6.623,34.856,-0.00366104002419,0.28836,1.81955,0.00488233836992,1.6,0.05,8.74928786781,3.06610248631,11.5459880307,0.000493086287796,27.3621865367,0.116103448276
2020-01-02 06:58:04,55.8536,-35.1205,170.0,6.625,34.857,-0.00366104002364,0.3026,1.8316,0.00441911841073,1.6,0.05,8.58363410206,2.71149731775,11.5445181621,0.000483075414086,27.3627343183,0.12224137931
2020-01-02 06:58:04,55.8536,-35.1205,172.0,6.626,34.857,-0.00366104002341,0.30794,1.84365,0.00441911841073,1.6,0.06,9.12208963767,3.8641370728,11.5408444957,0.000515615636407,27.3626275389,0.124543103448
2020-01-02 06:58:04,55.8536,-35.1205,174.0,6.626,34.857,-0.00366104002327,0.2937,1.79545,0.00441911841073,1.6,0.04,8.9978375883,3.59815809722,11.5287315758,0.000508106772549,27.3626550189,0.118405172414
2020-01-02 06:58:04,55.8536,-35.1205,176.0,6.633,34.859,-0.00366104002205,0.30438,1.8557,0.00441911841073,1.6,0.07,8.50095056961,2.53450159518,11.5137039205,0.000478078640257,27.3633200729,0.12300862069
2020-01-02 06:58:04,55.8536,-35.1205,178.0,6.639,34.861,-0.003661040021,0.28302,1.84365,0.00349267849233,1.6,0.12,8.45962435758,2.44603702986,11.49248631,0.000475581193322,27.3641173704,0.113801724138
2020-01-02 06:58:04,55.8536,-35.1205,180.0,6.654,34.864,-0.00366104001834,0.2848,1.79545,0.00349267849233,1.6,0.08,8.54277532677,2.62403336644,11.4691293889,0.000480606215528,27.3644923873,0.114568965517
2020-01-02 06:58:04,55.8536,-35.1205,182.0,6.667,34.869,-0.00366104001588,0.2848,1.84365,0.00395589845153,1.6,0.07,9.49554178984,4.66356389401,11.448012411,0.000538184289255,27.366711675,0.114568965517
2020-01-02 06:58:04,55.8536,-35.1205,184.0,6.68,34.872,-0.00366104001368,0.2581,1.81955,0.00349267849233,1.6,0.08,8.95737204935,3.51153592358,11.4233151832,0.000505661338253,27.3673515595,0.103060344828
2020-01-02 06:58:04,55.8536,-35.1205,186.0,6.697,34.877,-0.00366104001078,0.25276,1.8316,0.00395589845153,1.6,0.07,8.54348493632,2.62555238543,11.4012157873,0.000480649099018,27.3690266293,0.10075862069
2020-01-02 06:58:04,55.8536,-35.1205,188.0,6.708,34.881,-0.00366104000888,0.2403,1.84365,0.00441911841073,1.6,0.1,8.46080142665,2.44855671163,11.3759202273,0.000475652326566,27.3707209819,0.0953879310345
2020-01-02 06:58:04,55.8536,-35.1205,190.0,6.74,34.889,-0.00366104000348,0.22962,1.8316,0.00441911841073,1.6,0.06,8.04722777042,1.56324417183,11.3582541506,0.000450659030315,27.3727239471,0.0907844827586
2020-01-02 06:58:04,55.8536,-35.1205,192.0,6.748,34.893,-0.00366104000246,0.22606,1.81955,0.00395589845153,1.6,0.1,7.71595011541,0.854097789478,11.3506932378,0.000430639088405,27.3748196389,0.08925
2020-01-02 06:58:04,55.8536,-35.1205,194.0,6.756,34.896,-0.00366104000088,0.20826,1.8316,0.00395589845153,1.6,0.11,8.04739424821,1.56360054093,11.3370272073,0.000450669090987,27.3761260571,0.0815775862069
