datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,o2_c,bbp,cphyto,sigma,poc,chla_adj
2020-03-16 07:13:30,56.0564,-37.7386,26.0,4.445,34.826,-0.00366104040149,0.4628,1.79545,0.00302945853314,2.8,1.47,11.1717651368,0.000496460534579,8.80512282311,27.6019172454,3.18562505585,0.191293103448
2020-03-16 07:13:30,56.0564,-37.7386,28.0,4.445,34.826,-0.00366104040147,0.44144,1.8075,0.00349267849233,2.0,0.95,11.1716945379,0.000503969398437,8.92937487248,27.6019857978,3.45160403143,0.182086206897
2020-03-16 07:13:30,56.0564,-37.7386,30.0,4.444,34.827,-0.0036610404015,0.45746,1.81955,0.00395589845153,2.4,1.09,11.1724711557,0.000488946874609,8.68079141063,27.6029581668,2.91947619241,0.18899137931
2020-03-16 07:13:30,56.0564,-37.7386,32.0,4.444,34.827,-0.00366104040149,0.44678,1.81955,0.00395589845153,2.0,0.79,11.1714121477,0.000518982330041,9.17779960813,27.6030040569,3.98339209472,0.184387931034
2020-03-16 07:13:30,56.0564,-37.7386,34.1,4.444,34.827,-0.00366104040149,0.45212,1.81955,0.00395589845153,1.7,1.02,11.1689416035,0.000528994148518,9.3434690073,27.6030522486,4.33803072882,0.186689655172
2020-03-16 07:13:30,56.0564,-37.7386,36.0,4.444,34.827,-0.00366104040151,0.45746,1.81955,0.00441911841073,2.0,0.72,11.1682358557,0.000516479375422,9.13638225834,27.6030958569,3.89473243619,0.18899137931
2020-03-16 07:13:30,56.0564,-37.7386,38.1,4.444,34.827,-0.00366104040151,0.4628,1.81955,0.00395589845153,1.8,0.67,11.1663306074,0.000501461647706,8.88787815959,27.6031440623,3.36277448504,0.191293103448
2020-03-16 07:13:30,56.0564,-37.7386,40.0,4.444,34.827,-0.00366104040144,0.46636,1.84365,0.00395589845153,1.8,0.56,11.1691533384,0.000491449829229,8.72220876042,27.6031876829,3.00813585093,0.192827586207
2020-03-16 07:13:30,56.0564,-37.7386,42.0,4.445,34.827,-0.00366104040132,0.44678,1.7834,0.00349267849233,1.8,0.48,11.1666128415,0.000531499164629,9.38492046937,27.6031213259,4.42676340947,0.184387931034
2020-03-16 07:13:30,56.0564,-37.7386,44.1,4.446,34.827,-0.0036610404012,0.445,1.8316,0.00441911841073,1.7,0.34,11.1666128415,0.000496459861331,8.80511168261,27.6030571298,3.18560120805,0.183620689655
2020-03-16 07:13:30,56.0564,-37.7386,46.1,4.446,34.826,-0.00366104040121,0.44856,1.8316,0.00488233836992,1.8,0.29,11.163353566,0.000501468505164,8.88799163258,27.6023060514,3.36301738993,0.185155172414
2020-03-16 07:13:30,56.0564,-37.7386,48.0,4.446,34.827,-0.0036610404012,0.43432,1.8075,0.00441911841073,1.9,0.4,11.1667116255,0.000501465770569,8.88794638219,27.603141361,3.3629205251,0.179017241379
2020-03-16 07:13:30,56.0564,-37.7386,50.0,4.447,34.826,-0.0036610404011,0.4361,1.8075,0.00441911841073,1.8,0.33,11.1652440871,0.000521494203347,9.21936453886,27.6022807556,4.07236767097,0.179784482759
2020-03-16 07:13:30,56.0564,-37.7386,52.0,4.444,34.827,-0.00366104040145,0.45924,1.8075,0.00441911841073,1.7,0.37,11.1634099938,0.00052398823928,9.26063430771,27.6034371923,4.16071141177,0.18975862069
2020-03-16 07:13:30,56.0564,-37.7386,54.0,4.451,34.826,-0.00366104040029,0.4717,1.84365,0.00488233836992,1.6,0.41,11.1619429827,0.000491466991646,8.72249275352,27.601909709,3.00874377808,0.195129310345
2020-03-16 07:13:30,56.0564,-37.7386,56.1,4.452,34.826,-0.00366104040019,0.44678,1.81955,0.00441911841073,1.7,0.32,11.1599544284,0.000508989734618,9.01244830021,27.6018354237,3.62943437964,0.184387931034
2020-03-16 07:13:30,56.0564,-37.7386,57.9,4.452,34.826,-0.00366104040022,0.45034,1.8316,0.00441911841073,1.7,0.43,11.1611108402,0.000526510416953,9.30236974875,27.6018656892,4.25005198932,0.185922413793
2020-03-16 07:13:30,56.0564,-37.7386,60.0,4.451,34.826,-0.00366104040038,0.445,1.8316,0.00534555832912,1.8,0.46,11.1596582975,0.000546531993271,9.63367444894,27.6020105841,4.95925626564,0.183620689655
2020-03-16 07:13:30,56.0564,-37.7386,62.0,4.452,34.826,-0.00366104040015,0.4717,1.81955,0.00441911841073,1.7,0.31,11.155048349,0.000498977916141,8.84677890105,27.6019346472,3.27479574553,0.195129310345
2020-03-16 07:13:30,56.0564,-37.7386,64.0,4.452,34.826,-0.00366104040014,0.45034,1.81955,0.00441911841073,1.7,0.17,11.1560913763,0.000503983825379,8.92961360063,27.6019682951,3.45211506258,0.185922413793
2020-03-16 07:13:30,56.0564,-37.7386,66.0,4.454,34.826,-0.0036610403999,0.45212,1.8316,0.00441911841073,1.6,0.19,11.1554852784,0.000493976127821,8.76401239188,27.6017827781,3.09762239966,0.186689655172
2020-03-16 07:13:30,56.0564,-37.7386,68.0,4.453,34.826,-0.00366104039992,0.45568,1.8075,0.00441911841073,1.6,0.17,11.1560913763,0.000519003613614,9.17815179557,27.601926034,3.98414600142,0.188224137931
2020-03-16 07:13:30,56.0564,-37.7386,70.0,4.454,34.826,-0.00366104039988,0.46636,1.81955,0.00441911841073,1.7,0.2,11.1524694792,0.000511496810156,9.05393384042,27.60185012,3.71824000934,0.192827586207
2020-03-16 07:13:30,56.0564,-37.7386,72.0,4.454,34.826,-0.00366104039983,0.43966,1.81955,0.00488233836992,1.7,0.2,11.1538504232,0.000551544084065,9.71661143709,27.6018838008,5.13679454575,0.181318965517
2020-03-16 07:13:30,56.0564,-37.7386,74.0,4.454,34.826,-0.00366104039979,0.45568,1.8075,0.00441911841073,1.7,0.3,11.1562041431,0.000513999764775,9.09535119022,27.601917488,3.80689966787,0.188224137931
2020-03-16 07:13:30,56.0564,-37.7386,75.9,4.453,34.826,-0.00366104040009,0.45746,1.81955,0.00395589845153,1.5,0.27,11.155738989,0.000488968158182,8.68114359807,27.6020590716,2.92023009912,0.18899137931
2020-03-16 07:13:30,56.0564,-37.7386,78.0,4.452,34.826,-0.00366104040005,0.44144,1.8316,0.00488233836992,1.7,0.22,11.1549496904,0.000491469052283,8.72252685167,27.6021954109,3.00881676996,0.182086206897
2020-03-16 07:13:30,56.0564,-37.7386,80.0,4.454,34.826,-0.00366104039986,0.45746,1.8316,0.00580877828832,1.7,0.29,11.153075378,0.000478958400105,8.51550829313,27.6020013858,2.56566444851,0.18899137931
2020-03-16 07:13:30,56.0564,-37.7386,82.0,4.453,34.826,-0.00366104040004,0.45212,1.81955,0.00534555832912,1.6,0.27,11.1532444732,0.000508991795136,9.0124823964,27.6021360617,3.62950736732,0.186689655172
2020-03-16 07:13:30,56.0564,-37.7386,84.0,4.453,34.826,-0.00366104039995,0.44678,1.81955,0.00488233836992,1.7,0.11,11.1527231064,0.000508991795136,9.0124823964,27.6021611765,3.62950736732,0.184387931034
2020-03-16 07:13:30,56.0564,-37.7386,86.0,4.453,34.826,-0.00366104039995,0.44322,1.8075,0.00488233836992,1.7,0.14,11.1511591836,0.00053151838671,9.38523854453,27.6021862977,4.42744429405,0.182853448276
2020-03-16 07:13:30,56.0564,-37.7386,88.3,4.452,34.826,-0.00366104040012,0.45746,2.06055,0.00488233836992,1.8,0.23,11.1500321973,0.000508989734618,9.01244830021,27.6023247367,3.62943437964,0.18899137931
2020-03-16 07:13:30,56.0564,-37.7386,89.9,4.452,34.827,-0.00366104040029,0.46102,1.81955,0.00441911841073,1.7,0.21,11.1491307078,0.00053651950099,9.46799390008,27.6031391233,4.60459376406,0.190525862069
2020-03-16 07:13:30,56.0564,-37.7386,91.8,4.45,34.827,-0.00366104040054,0.45034,1.8075,0.00395589845153,1.6,0.16,11.1446245883,0.000501474014876,8.88808280389,27.6033820453,3.36321255493,0.185922413793
2020-03-16 07:13:30,56.0564,-37.7386,94.0,4.455,34.826,-0.00366104039977,0.4628,1.81955,0.00395589845153,1.6,0.16,11.1432168796,0.00050399000658,8.92971588332,27.6020677485,3.45233401307,0.191293103448
2020-03-16 07:13:30,56.0564,-37.7386,96.0,4.457,34.826,-0.00366104039947,0.4539,1.81955,0.00488233836992,1.7,0.1,11.1452299694,0.000506497081408,8.97120141179,27.6018737701,3.54113961763,0.187456896552
2020-03-16 07:13:30,56.0564,-37.7386,98.0,4.458,34.826,-0.00366104039934,0.45034,1.8075,0.00441911841073,1.6,0.07,11.1453285236,0.000519013914431,9.17832224715,27.6017893603,3.98451087699,0.185922413793
2020-03-16 07:13:30,56.0564,-37.7386,100.0,4.458,34.826,-0.00366104039934,0.43788,1.81955,0.00441911841073,1.7,0.12,11.1406835482,0.000509002095954,9.01265284798,27.6018145441,3.62987224288,0.180551724138
2020-03-16 07:13:30,56.0564,-37.7386,102.0,4.458,34.826,-0.00366104039937,0.45212,1.8075,0.00441911841073,1.6,0.1,11.1408664876,0.000496487322857,8.80556609902,27.6018373248,3.18657395026,0.186689655172
2020-03-16 07:13:30,56.0564,-37.7386,104.0,4.458,34.826,-0.00366104039938,0.46992,1.81955,0.00488233836992,1.7,0.16,11.1420908682,0.000506499141335,8.97123549819,27.6018577026,3.54121258436,0.194362068966
2020-03-16 07:13:30,56.0564,-37.7386,106.0,4.458,34.826,-0.00366104039942,0.44856,1.8316,0.00488233836992,1.6,0.13,11.1404021101,0.000496487322857,8.80556609902,27.6018780869,3.18657395026,0.185155172414
2020-03-16 07:13:30,56.0564,-37.7386,108.0,4.458,34.827,-0.0036610403994,0.43788,1.8075,0.00488233836992,1.7,0.1,11.1356189833,0.00049898754319,8.84693820353,27.6026927523,3.27513675489,0.180551724138
2020-03-16 07:13:30,56.0564,-37.7386,110.0,4.459,34.827,-0.00366104039938,0.44678,1.8316,0.00441911841073,1.7,0.12,11.1387558702,0.00051651028536,9.13689373694,27.6026035731,3.89582732802,0.184387931034
2020-03-16 07:13:30,56.0564,-37.7386,112.0,4.459,34.826,-0.00366104039943,0.43788,1.8316,0.00488233836992,1.7,0.09,11.1357174343,0.000526524838098,9.30260838096,27.6018297072,4.2505628151,0.180551724138
2020-03-16 07:13:30,56.0564,-37.7386,114.0,4.458,34.826,-0.00366104039969,0.44322,1.8075,0.00534555832912,1.7,0.06,11.1328065442,0.000531528687528,9.38540899611,27.6019596883,4.42780916961,0.182853448276
2020-03-16 07:13:30,56.0564,-37.7386,116.0,4.459,34.826,-0.00366104039955,0.44144,1.8075,0.00488233836992,1.7,0.07,11.1350142361,0.000503998246524,8.92985223284,27.6018705407,3.45262588837,0.182086206897
2020-03-16 07:13:30,56.0564,-37.7386,118.0,4.451,34.826,-0.00366104040085,0.44856,1.81955,0.00488233836992,1.7,0.05,11.1319629806,0.000544029038652,9.59225709915,27.602767124,4.87059660712,0.185155172414
2020-03-16 07:13:30,56.0564,-37.7386,120.0,4.449,34.826,-0.00366104040123,0.46102,1.8075,0.00534555832912,1.7,0.09,11.1300933581,0.000498971733875,8.84667660073,27.603006444,3.27457675733,0.190525862069
2020-03-16 07:13:30,56.0564,-37.7386,122.0,4.449,34.826,-0.00366104040147,0.44678,1.8075,0.00488233836992,1.7,0.07,11.1272826132,0.000498971733875,8.84667660073,27.6030268486,3.27457675733,0.184387931034
2020-03-16 07:13:30,56.0564,-37.7386,123.9,4.447,34.826,-0.00366104040164,0.43966,1.7834,0.00488233836992,1.6,0.06,11.1240934618,0.000518991248728,9.17794718906,27.6032650934,3.98370801244,0.181318965517
2020-03-16 07:13:30,56.0564,-37.7386,126.0,4.443,34.825,-0.00366104040242,0.445,1.79545,0.00534555832912,1.7,0.09,11.1257792186,0.000518985737811,9.17785599781,27.6029297558,3.98351280476,0.183620689655
2020-03-16 07:13:30,56.0564,-37.7386,128.0,4.441,34.825,-0.00366104040286,0.45034,1.81955,0.00488233836992,1.6,0.09,11.1203718472,0.000473928431193,8.43227546892,27.6031689138,2.38749288972,0.185922413793
2020-03-16 07:13:30,56.0564,-37.7386,130.0,4.422,34.825,-0.00366104040603,0.4628,1.8075,0.00534555832912,1.6,0.09,11.1179150057,0.000526451281612,9.30139121359,27.6052645634,4.24795729725,0.191293103448
2020-03-16 07:13:30,56.0564,-37.7386,132.0,4.414,34.824,-0.0036610404072,0.4539,1.84365,0.00534555832912,1.6,0.06,11.1125824178,0.00051141977277,9.05265907326,27.6053630332,3.71551119106,0.187456896552
2020-03-16 07:13:30,56.0564,-37.7386,134.0,4.414,34.824,-0.0036610404073,0.45212,1.81955,0.00488233836992,1.7,0.06,11.1161605222,0.000516425682009,9.13549377285,27.6053834151,3.89283050811,0.186689655172
2020-03-16 07:13:30,56.0564,-37.7386,136.0,4.415,34.824,-0.00366104040744,0.44322,1.8316,0.00488233836992,1.7,0.06,11.1137048099,0.000508918883116,9.01127589325,27.6052947958,3.62692467775,0.182853448276
2020-03-16 07:13:30,56.0564,-37.7386,138.0,4.414,34.824,-0.00366104040752,0.44322,1.8075,0.00580877828832,1.6,0.07,11.1123018412,0.000558975910537,9.8395887193,27.6054241982,5.40004470305,0.182853448276
2020-03-16 07:13:30,56.0564,-37.7386,140.1,4.411,34.823,-0.00366104040806,0.445,1.84365,0.00534555832912,1.7,0.07,11.1087953598,0.000518925176622,9.17685386858,27.6049781386,3.98136760629,0.183620689655
2020-03-16 07:13:30,56.0564,-37.7386,142.0,4.411,34.824,-0.00366104040818,0.46102,1.8075,0.00488233836992,1.7,0.06,11.1075333551,0.000498898804066,8.84546980321,27.6057919283,3.27199343762,0.190525862069
2020-03-16 07:13:30,56.0564,-37.7386,144.0,4.406,34.823,-0.00366104040905,0.45568,1.81955,0.00441911841073,1.7,0.07,11.1105484326,0.000503897120652,8.92817886427,27.6055625215,3.44904380775,0.188224137931
2020-03-16 07:13:30,56.0564,-37.7386,146.0,4.4,34.823,-0.0036610404101,0.45212,1.8316,0.00534555832912,1.6,0.11,11.1022068084,0.000523908359793,9.25931251122,27.6062360292,4.15788192058,0.186689655172
2020-03-16 07:13:30,56.0564,-37.7386,148.1,4.382,34.822,-0.00366104041334,0.44856,1.8316,0.00534555832912,1.6,0.11,11.0985641144,0.000513862058658,9.09307251429,27.607419678,3.80202184177,0.185155172414
2020-03-16 07:13:30,56.0564,-37.7386,150.0,4.374,34.821,-0.00366104041471,0.46636,1.79545,0.00488233836992,1.6,0.09,11.0954829672,0.000531368923699,9.38276532276,27.6075128635,4.42215001525,0.192827586207
2020-03-16 07:13:30,56.0564,-37.7386,152.0,4.35,34.82,-0.00366104041856,0.445,1.79545,0.00441911841073,1.6,0.07,11.0910031504,0.000491274680381,8.71931050529,27.6093383404,3.00193172846,0.183620689655
2020-03-16 07:13:30,56.0564,-37.7386,154.0,4.338,34.819,-0.00366104042034,0.43076,1.81955,0.00488233836992,1.7,0.07,11.0895336886,0.000496258448579,8.80177882858,27.6098600671,3.17846676555,0.177482758621
2020-03-16 07:13:30,56.0564,-37.7386,156.0,4.339,34.819,-0.00366104042041,0.42186,1.84365,0.00441911841073,1.6,0.11,11.08708511,0.000508775295525,9.00889989431,27.6097706547,3.62183851807,0.173646551724
2020-03-16 07:13:30,56.0564,-37.7386,158.0,4.332,34.819,-0.00366104042164,0.42898,1.81955,0.00488233836992,1.6,0.07,11.0842875373,0.000481228275274,8.5530687879,27.6105455126,2.64606796676,0.176715517241
2020-03-16 07:13:30,56.0564,-37.7386,160.0,4.335,34.819,-0.00366104042108,0.42186,1.8075,0.00534555832912,1.7,0.07,11.0853365268,0.000516275863273,9.13301466479,27.6102401566,3.88752362886,0.173646551724
2020-03-16 07:13:30,56.0564,-37.7386,162.0,4.328,34.818,-0.00366104042248,0.4183,1.81955,0.00488233836992,1.7,0.05,11.0826094045,0.000508755214571,9.00856760708,27.6102199958,3.62112721055,0.172112068966
2020-03-16 07:13:30,56.0564,-37.7386,164.0,4.33,34.819,-0.00366104042202,0.43076,1.8075,0.00534555832912,1.6,0.05,11.081141291,0.000531283218181,9.3813471207,27.6108173991,4.41911415441,0.177482758621
2020-03-16 07:13:30,56.0564,-37.7386,166.0,4.319,34.818,-0.00366104042405,0.43254,1.84365,0.00441911841073,1.6,0.06,11.0761794151,0.000493718806414,8.7597543959,27.6112281212,3.0885075608,0.17825
2020-03-16 07:13:30,56.0564,-37.7386,168.0,4.302,34.817,-0.00366104042695,0.40228,1.8316,0.00488233836992,1.7,0.07,11.0694746818,0.000493686233507,8.75921539953,27.6122831668,3.0873537633,0.165206896552
2020-03-16 07:13:30,56.0564,-37.7386,170.0,4.296,34.817,-0.00366104042767,0.40406,1.79545,0.00488233836992,1.7,0.06,11.0650773739,0.000481158989472,8.55192228917,27.6129471721,2.64361372509,0.165974137931
2020-03-16 07:13:30,56.0564,-37.7386,172.0,4.284,34.817,-0.00366104042965,0.4005,1.81955,0.00534555832912,1.7,0.05,11.0638911615,0.000551216764097,9.71119514808,27.6142552821,5.12520021785,0.164439655172
2020-03-16 07:13:30,56.0564,-37.7386,174.0,4.282,34.816,-0.00366104042988,0.38982,1.8316,0.00534555832912,1.7,0.08,11.0654262893,0.000498653295487,8.84140727862,27.6136937933,3.26329703274,0.159836206897
2020-03-16 07:13:30,56.0564,-37.7386,176.0,4.281,34.816,-0.00366104042999,0.40228,1.81955,0.00534555832912,1.7,0.09,11.0622865311,0.000483633487227,8.5928687523,27.6138196689,2.73126538454,0.165206896552
2020-03-16 07:13:30,56.0564,-37.7386,178.0,4.278,34.816,-0.00366104043062,0.38448,1.84365,0.00534555832912,1.7,0.06,11.0613796909,0.000488633154118,8.67560015738,27.6141598649,2.90836358517,0.157534482759
2020-03-16 07:13:30,56.0564,-37.7386,180.0,4.277,34.816,-0.00366104043089,0.39338,1.8316,0.00580877828832,1.7,0.06,11.0594965412,0.000506151755433,8.96548717048,27.614285378,3.52890748096,0.161370689655
2020-03-16 07:13:30,56.0564,-37.7386,182.0,4.275,34.816,-0.00366104043115,0.38626,1.81955,0.00534555832912,1.7,0.05,11.0577532305,0.000488626910701,8.67549684516,27.6145181508,2.90814243084,0.158301724138
2020-03-16 07:13:30,56.0564,-37.7386,184.0,4.273,34.816,-0.00366104043151,0.39694,1.8316,0.00534555832912,1.7,0.06,11.0574046083,0.000483616838589,8.59259326092,27.614750869,2.73067565651,0.162905172414
2020-03-16 07:13:30,56.0564,-37.7386,186.0,4.273,34.816,-0.00366104043154,0.38982,1.84365,0.00488233836992,1.7,0.06,11.0584505148,0.000493628657066,8.75826266008,27.6147690851,3.08531429061,0.159836206897
2020-03-16 07:13:30,56.0564,-37.7386,188.0,4.273,34.816,-0.00366104043153,0.40228,1.84365,0.00488233836992,1.7,0.05,11.0544070072,0.000531172976356,9.37952290696,27.6147873075,4.41520916849,0.165206896552
2020-03-16 07:13:30,56.0564,-37.7386,190.0,4.27,34.816,-0.00366104043216,0.38092,1.81955,0.00534555832912,1.7,0.05,11.0505046303,0.000946657197962,16.2546996306,27.6151271694,19.1324912662,0.156
2020-03-16 07:13:30,56.0564,-37.7386,192.0,4.258,34.815,-0.00366104043418,0.38982,1.8316,0.00534555832912,1.7,0.04,11.0527343555,0.000491097205568,8.7163737615,27.6156359882,2.99564521562,0.159836206897
2020-03-16 07:13:30,56.0564,-37.7386,194.0,4.255,34.815,-0.00366104043468,0.38804,1.8075,0.00580877828832,1.7,0.04,11.0484565505,0.000518623455902,9.17186118015,27.6159752515,3.97068005496,0.159068965517
2020-03-16 07:13:30,56.0564,-37.7386,196.0,4.253,34.815,-0.00366104043492,0.38982,1.84365,0.00627199824751,1.7,0.05,11.047537154,0.000478572014412,8.50911462093,27.6162074204,2.55197789451,0.159836206897
2020-03-16 07:13:30,56.0564,-37.7386,198.0,4.253,34.815,-0.00366104043501,0.38626,1.81955,0.00580877828832,1.7,0.07,11.0496686238,0.000453542468219,8.09494112301,27.6162256049,1.66538130925,0.158301724138
2020-03-16 07:13:30,56.0564,-37.7386,200.0,4.252,34.815,-0.00366104043507,0.37914,1.8316,0.00627199824751,1.7,0.08,11.048233658,0.000486078794301,8.63333218607,27.6163507631,2.81788305174,0.155232758621
2020-03-16 07:13:30,56.0564,-37.7386,202.0,4.252,34.815,-0.00366104043508,0.38982,1.81955,0.00580877828832,1.7,0.06,11.0468824887,0.00049108470354,8.71616688566,27.6163689569,2.99520236879,0.159836206897
2020-03-16 07:13:30,56.0564,-37.7386,204.0,4.251,34.815,-0.00366104043538,0.3827,1.81955,0.00627199824751,1.7,0.06,11.0470635617,0.00049859148331,8.84038444883,27.6164928766,3.26110752181,0.156767241379
2020-03-16 07:13:30,56.0564,-37.7386,205.9,4.248,34.815,-0.0036610404357,0.3916,1.81955,0.00627199824751,1.7,0.06,11.049389972,0.000491076366474,8.71602892903,27.6168297672,2.99490705325,0.160603448276
2020-03-16 07:13:30,56.0564,-37.7386,208.0,4.249,34.815,-0.00366104043571,0.39694,1.81955,0.00580877828832,1.7,0.06,11.0468824887,0.000501090269397,8.88173282031,27.6167406791,3.34961952257,0.162905172414
2020-03-16 07:13:30,56.0564,-37.7386,210.0,4.248,34.815,-0.00366104043573,0.38804,1.84365,0.00673521820671,1.7,0.04,11.0474396477,0.000536129549622,9.46154122528,27.6168645617,4.59078090672,0.159068965517
2020-03-16 07:13:30,56.0564,-37.7386,212.0,4.248,34.815,-0.00366104043574,0.38982,1.8316,0.00627199824751,1.7,0.07,11.046603922,0.000493579321094,8.75744627883,27.6168815443,3.08356671178,0.159836206897
2020-03-16 07:13:30,56.0564,-37.7386,214.0,4.248,34.815,-0.00366104043577,0.39694,1.79545,0.00627199824751,1.7,0.04,11.047161064,0.000486070457236,8.63319422945,27.6168985332,2.8175877362,0.162905172414
2020-03-16 07:13:30,56.0564,-37.7386,216.0,4.247,34.815,-0.00366104043599,0.3916,1.81955,0.00627199824751,1.7,0.06,11.0516194248,0.000496080191149,8.79882913454,27.6170224092,3.17215253088,0.160603448276
2020-03-16 07:13:30,56.0564,-37.7386,218.0,4.244,34.815,-0.00366104043649,0.4183,1.81955,0.00580877828832,1.7,0.07,11.0479968406,0.00054112711989,9.54423793673,27.617359969,4.76780484076,0.172112068966
2020-03-16 07:13:30,56.0564,-37.7386,220.0,4.243,34.815,-0.00366104043662,0.40584,1.81955,0.00673521820671,1.7,0.07,11.0429833291,0.000526107307134,9.29569933602,27.6174837899,4.23577303331,0.16674137931
2020-03-16 07:13:30,56.0564,-37.7386,222.0,4.243,34.815,-0.00366104043668,0.3916,1.8316,0.00627199824751,1.6,0.06,11.0420784054,0.000518598443276,9.17144728664,27.6175007868,3.96979405774,0.160603448276
2020-03-16 07:13:30,56.0564,-37.7386,224.0,4.243,34.815,-0.00366104043671,0.39694,1.81955,0.00534555832912,1.7,0.05,11.0404776066,0.000486060033225,8.63302173935,27.6175177899,2.8172184969,0.162905172414
2020-03-16 07:13:30,56.0564,-37.7386,226.0,4.241,34.815,-0.00366104043703,0.40228,1.84365,0.00534555832912,1.7,0.04,11.0388075074,0.000491061772026,8.7157874291,27.6177483972,2.99439008871,0.165206896552
2020-03-16 07:13:30,56.0564,-37.7386,228.0,4.237,34.815,-0.0036610404378,0.39694,1.8316,0.00534555832912,1.6,0.06,11.0374159918,0.000548621385967,9.66824843101,27.6181924465,5.03326673371,0.162905172414
2020-03-16 07:13:30,56.0564,-37.7386,230.0,4.233,34.815,-0.00366104043849,0.38804,1.81955,0.00580877828832,1.7,0.05,11.0351900087,0.000593666224905,10.4136226524,27.6186362861,6.62884501858,0.159068965517
2020-03-16 07:13:30,56.0564,-37.7386,232.0,4.23,34.814,-0.00366104043902,0.37736,1.8316,0.00580877828832,1.7,0.05,11.0358160115,0.000483532702845,8.5912010345,27.6181783476,2.72769540019,0.154465517241
2020-03-16 07:13:30,56.0564,-37.7386,234.0,4.22,34.814,-0.00366104044046,0.3738,1.79545,0.00534555832912,1.7,0.04,11.0351900087,0.000511044331483,9.04644650233,27.6192611576,3.70221230979,0.152931034483
2020-03-16 07:13:30,56.0564,-37.7386,236.0,4.224,34.814,-0.00366104043989,0.41118,1.84365,0.00580877828832,1.7,0.05,11.0401992355,0.000508549727163,9.00516732815,27.6188519457,3.61384843557,0.169043103448
2020-03-16 07:13:30,56.0564,-37.7386,238.0,4.226,34.815,-0.00366104043949,0.40228,1.81955,0.00580877828832,1.7,0.09,11.0406863905,0.000513557070135,9.08802575226,27.6194507163,3.79121853831,0.165206896552
2020-03-16 07:13:30,56.0564,-37.7386,240.0,4.228,34.815,-0.00366104043927,0.39516,1.81955,0.00534555832912,1.7,0.07,11.0452112162,0.000481022834094,8.54966927392,27.6192545153,2.63879082927,0.162137931034
