datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,bbp,cphyto,o2_c,sigma,chla_adj,poc
2018-03-03 07:18:29,53.1867,-30.0186,0.3,6.038,34.686,-0.00366104012308,0.5518,1.84365,0.0113674177987,13.1,nan,0.000747766707139,12.9635824186,11.8283118957,27.3012216414,0.229655172414,12.0873923003
2018-03-03 07:18:29,53.1867,-30.0186,2.2,6.043,34.682,-0.00366104012278,0.55536,1.84365,0.0113674177987,9.5,nan,0.000840396195626,14.4963580814,11.8297204047,27.297451436,0.231189655172,15.3685140414
2018-03-03 07:18:29,53.1867,-30.0186,3.8,6.045,34.682,-0.00366104012405,0.58562,1.81955,0.0113674177987,10.5,nan,0.000607625162353,10.6446065426,11.8282361753,27.2972199512,0.244232758621,7.12329850088
2018-03-03 07:18:29,53.1867,-30.0186,6.0,6.045,34.683,-0.00366104012452,0.55892,1.8557,0.0109041978395,8.4,nan,0.000595107689426,10.4374751186,11.8252078506,27.2980427776,0.232724137931,6.67990457485
2018-03-03 07:18:29,53.1867,-30.0186,8.0,6.046,34.683,-0.00366104012437,0.55892,1.86775,0.0113674177987,6.8,nan,0.000605121380921,10.6031755113,11.8207125579,27.2979448944,0.232724137931,7.03460955498
2018-03-03 07:18:29,53.1867,-30.0186,9.9,6.048,34.683,-0.00366104012409,0.58028,1.86775,0.0118306377579,4.9,2.18,0.000692728538294,12.0528447354,11.8207125579,27.2977178544,0.241931034483,10.1378302834
2018-03-03 07:18:29,53.1867,-30.0186,11.9,6.048,34.683,-0.00366104012402,0.5696,1.86775,0.0113674177987,4.9,2.48,0.000622645808953,10.8931589413,11.8180345503,27.297732471,0.237327586207,7.65535984473
2018-03-03 07:18:29,53.1867,-30.0186,14.0,6.048,34.683,-0.00366104012397,0.57672,1.8316,0.0113674177987,4.6,1.7,0.000625148763572,10.9345762911,11.8168849017,27.2977469871,0.240396551724,7.74401950325
2018-03-03 07:18:29,53.1867,-30.0186,15.9,6.049,34.683,-0.00366104012394,0.57672,1.86775,0.0113674177987,4.6,2.22,0.000660192000922,11.5144501761,11.818140446,27.2976324569,0.240396551724,8.98532105666
2018-03-03 07:18:29,53.1867,-30.0186,17.9,6.049,34.683,-0.00366104012393,0.58562,1.8557,0.0109041978395,3.0,1.27,0.000617641772394,10.8103552296,11.8201072928,27.2976462995,0.244232758621,7.47810686172
