datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,bbp,cphyto,o2_c,sigma,chla_adj,poc
2018-06-11 07:16:59,53.0832,-30.2634,0.3,8.881,34.748,-0.00366103964801,1.48452,1.8316,0.00951453796189,9.1,nan,0.00159348025182,26.9579287135,14.0895022299,26.9424855278,0.631689655172,42.0442574798
2018-06-11 07:16:59,53.0832,-30.2634,1.9,8.878,34.749,-0.00366103964562,1.27448,1.8316,0.00997775792109,5.9,nan,0.00163101723473,27.5790675626,14.0951016358,26.9437785138,0.541155172414,43.3738924886
2018-06-11 07:16:59,53.0832,-30.2634,3.9,8.878,34.75,-0.00366103964386,1.53258,1.81955,0.00951453796189,6.0,nan,0.00213160552487,35.8624939397,14.0963694712,26.9446037625,0.652405172414,61.105730902
2018-06-11 07:16:59,53.0832,-30.2634,6.0,8.875,34.75,-0.00366103964468,1.22108,1.84365,0.00997775792109,3.9,1.93,0.00134817602534,22.8987856213,14.0888025079,26.9451238118,0.518137931034,33.3550911696
2018-06-11 07:16:59,53.0832,-30.2634,8.0,8.874,34.75,-0.00366103964525,1.48808,1.84365,0.0104409778803,4.2,1.79,0.00159346400993,26.9576599529,14.0839624284,26.9453243916,0.633224137931,42.0436821598
2018-06-11 07:16:59,53.0832,-30.2634,10.0,8.868,34.75,-0.00366103964681,1.50766,1.84365,0.00951453796189,3.4,1.71,0.00150585118745,25.507896986,14.0818644734,26.9463179495,0.641663793103,38.940260762
2018-06-11 07:16:59,53.0832,-30.2634,12.0,8.867,34.749,-0.00366103964753,1.49342,1.8316,0.00997775792109,3.0,1.64,0.00170608862212,28.8213025943,14.0724192703,26.9457191198,0.635525862069,46.0330711728
2018-06-11 07:16:59,53.0832,-30.2634,14.0,8.863,34.749,-0.00366103964882,1.76042,1.8557,0.00997775792109,2.3,1.08,0.00183373303142,30.9334835776,14.0660389865,26.9463791911,0.750612068966,50.554491439
2018-06-11 07:16:59,53.0832,-30.2634,16.0,8.837,34.749,-0.00366103965427,2.0292,1.8316,0.00951453796189,2.3,0.78,0.0035907663377,60.0077873943,14.0538174923,26.9505226503,0.866465517241,112.792125214
2018-06-11 07:16:59,53.0832,-30.2634,18.0,8.831,34.749,-0.00366103965595,1.3617,1.8557,0.00997775792109,2.3,0.66,0.00168100252934,28.4061933984,14.038070669,26.9514976395,0.57875,45.1444715944
2018-06-11 07:16:59,53.0832,-30.2634,20.0,8.804,34.745,-0.00366103966143,1.56462,1.8557,0.00951453796189,2.2,0.75,0.00130052147006,22.1102274228,14.003831098,26.9526558607,0.666215517241,31.6670715124
2018-06-11 07:16:59,53.0832,-30.2634,22.0,8.706,34.745,-0.00366103967876,1.86188,1.86775,0.00997775792109,2.1,1.08,0.00228402774998,38.3846829417,13.9474851181,26.9681673455,0.794344827586,66.5048309599
2018-06-11 07:16:59,53.0832,-30.2634,24.0,8.658,34.742,-0.00366103968799,2.07548,1.89185,0.00997775792109,2.0,0.55,0.00184594237863,31.1355163273,13.8893539786,26.9734226262,0.886413793103,50.9869709359
2018-06-11 07:16:59,53.0832,-30.2634,26.0,8.38,34.741,-0.00366103973543,2.66644,1.9039,0.0104409778803,2.1,0.86,0.00400554862938,66.8713490144,13.7685050152,27.0157709777,1.14113793103,127.48454355
2018-06-11 07:16:59,53.0832,-30.2634,28.0,8.06,34.745,-0.00366103978618,2.49022,1.96415,0.0104409778803,1.9,0.5,0.00261337151217,43.8344604546,13.590590949,27.0675243617,1.06518103448,78.1708457041
2018-06-11 07:16:59,53.0832,-30.2634,30.0,7.974,34.749,-0.00366103980002,2.93522,1.9521,0.0104409778803,1.9,0.25,0.00225028986088,37.8264091547,13.4394780108,27.083608738,1.25699137931,65.3097674522
2018-06-11 07:16:59,53.0832,-30.2634,32.0,7.911,34.755,-0.00366103981015,3.50126,1.96415,0.0104409778803,1.9,0.22,0.0023477841815,39.4396850601,13.2983952721,27.097735015,1.50097413793,68.7632112771
2018-06-11 07:16:59,53.0832,-30.2634,34.0,7.874,34.758,-0.00366103981689,3.89464,1.96415,0.0104409778803,1.8,0.18,0.00288334664543,48.301842501,13.1638464857,27.1056196769,1.67053448276,87.7339048744
2018-06-11 07:16:59,53.0832,-30.2634,36.0,7.765,34.764,-0.00366103983542,4.1474,1.9521,0.0104409778803,1.9,0.31,0.0029732539738,49.7895735366,13.0244668467,27.1264431546,1.77948275862,90.9186022598
2018-06-11 07:16:59,53.0832,-30.2634,38.0,7.637,34.76,-0.00366103985554,4.16164,1.928,0.00997775792109,1.8,0.31,0.00331595274209,55.4603414562,12.9091248972,27.1420426567,1.78562068966,103.05767803
2018-06-11 07:16:59,53.0832,-30.2634,40.0,7.505,34.758,-0.00366103987727,2.88716,1.89185,0.00951453796189,1.9,0.15,0.00244971050685,41.1262990472,12.8272775973,27.1596099553,1.23627586207,72.3736455737
2018-06-11 07:16:59,53.0832,-30.2634,42.0,7.477,34.758,-0.00366103988211,2.79638,1.9039,0.00997775792109,1.9,0.07,0.00254227180381,42.6579463186,12.7788319477,27.1636848505,1.19714655172,75.6523518344
2018-06-11 07:16:59,53.0832,-30.2634,44.0,7.429,34.758,-0.00366103988984,2.42614,1.8798,0.00997775792109,1.9,0.1,0.00309784520501,51.8512324114,12.7302359025,27.1706152004,1.03756034483,95.331872852
2018-06-11 07:16:59,53.0832,-30.2634,46.0,7.401,34.758,-0.00366103989462,1.81738,1.84365,0.00997775792109,1.9,0.1,0.00209661510281,35.2834940094,12.698459347,27.1746663866,0.775163793103,59.8663001716
2018-06-11 07:16:59,53.0832,-30.2634,48.0,7.382,34.758,-0.00366103989816,1.82272,1.86775,0.0104409778803,1.9,0.09,0.00567330446127,94.4683442309,12.6663540468,27.1774260108,0.777465517241,186.559790627
2018-06-11 07:16:59,53.0832,-30.2634,50.0,7.367,34.758,-0.00366103990067,1.67676,1.84365,0.0109041978395,1.8,0.07,0.00186878752337,31.5135436968,12.644272182,27.1796119802,0.714551724138,51.7961916529
2018-06-11 07:16:59,53.0832,-30.2634,52.0,7.348,34.759,-0.00366103990399,1.48096,1.84365,0.0104409778803,1.9,0.05,0.00249699360334,41.9087105746,12.6174276208,27.1831397971,0.630155172414,74.0485074176
2018-06-11 07:16:59,53.0832,-30.2634,54.0,7.334,34.759,-0.00366103990668,1.3439,1.8316,0.0104409778803,1.9,0.06,0.00186872775387,31.512554668,12.5842060997,27.185166529,0.571077586207,51.7940744977
2018-06-11 07:16:59,53.0832,-30.2634,56.0,7.312,34.76,-0.00366103991032,1.0858,1.84365,0.0104409778803,1.9,0.07,0.00142566398417,24.1810085871,12.5521874667,27.1891128105,0.459827586207,36.0998696471
2018-06-11 07:16:59,53.0832,-30.2634,58.0,7.3,34.759,-0.00366103991281,1.32432,1.81955,0.0109041978395,1.9,0.06,0.00200382834599,33.7481159673,12.5053255935,27.1900634421,0.562637931034,56.5796076717
2018-06-11 07:16:59,53.0832,-30.2634,60.0,7.234,34.766,-0.00366103992438,0.6319,1.8075,0.0104409778803,1.9,0.05,0.00125030551511,21.2792847621,12.4502854923,27.2049367639,0.264181034483,29.8883219563
2018-06-11 07:16:59,53.0832,-30.2634,62.0,7.201,34.767,-0.00366103992925,0.60876,1.84365,0.0109041978395,1.9,0.04,0.00131782503386,22.3965561278,12.4228796138,27.2104061551,0.254206896552,32.2799983494
2018-06-11 07:16:59,53.0832,-30.2634,64.0,7.198,34.769,-0.00366103993004,0.55358,1.79545,0.0109041978395,2.0,0.04,0.00128777899761,21.8993728454,12.397797312,27.2124389306,0.230422413793,31.2157076533
2018-06-11 07:16:59,53.0832,-30.2634,66.0,7.176,34.772,-0.00366103993632,0.51264,1.81955,0.00997775792109,1.9,0.03,0.00140286843376,23.803801874,12.3510988431,27.2179271006,0.212775862069,35.2924056605
2018-06-11 07:16:59,53.0832,-30.2634,68.0,7.135,34.772,-0.00366103994183,0.44144,1.8316,0.0104409778803,1.9,0.05,0.00152794433526,25.8734807739,12.302871057,27.2237073997,0.182086206897,39.7228442437
2018-06-11 07:16:59,53.0832,-30.2634,70.0,7.02,34.777,-0.00366103996088,0.33286,1.8075,0.0109041978395,1.9,0.05,0.00102463463398,17.5450221632,12.2442017885,27.2436944805,0.135284482759,21.8946080047
2018-06-11 07:16:59,53.0832,-30.2634,72.0,6.932,34.78,-0.00366103997379,0.22962,1.79545,0.0109041978395,1.9,0.05,0.00104199137852,17.8322308702,12.2034987933,27.2582493661,0.0907844827586,22.5094186098
2018-06-11 07:16:59,53.0832,-30.2634,74.0,6.876,34.78,-0.00366103998327,0.23496,1.8075,0.00997775792109,1.9,0.06,0.00176274264574,29.758778446,12.1801161266,27.2659756644,0.0930862068966,48.0398699975
2018-06-11 07:16:59,53.0832,-30.2634,76.0,6.868,34.781,-0.00366103998462,0.20826,1.79545,0.00951453796189,1.9,0.05,0.00107941909186,18.4515615938,12.162337545,27.267894777,0.0815775862069,23.835183072
2018-06-11 07:16:59,53.0832,-30.2634,78.0,6.852,34.783,-0.0036610399874,0.19224,1.7834,0.0104409778803,1.9,0.06,0.000966752226232,16.5872197684,12.1498037663,27.271703329,0.0746724137931,19.8442973576
2018-06-11 07:16:59,53.0832,-30.2634,80.0,6.837,34.782,-0.00366103998987,0.21716,1.79545,0.00997775792109,1.9,0.06,0.00088663356127,15.2614654995,12.1352065914,27.2730079017,0.0854137931034,17.0063340073
2018-06-11 07:16:59,53.0832,-30.2634,82.0,6.84,34.785,-0.00366103998969,0.21004,1.8075,0.00951453796189,1.9,0.07,0.00141725726873,24.0418994433,12.1206156669,27.2750052412,0.0823448275862,35.8020869728
2018-06-11 07:16:59,53.0832,-30.2634,84.0,6.82,34.786,-0.00366103999326,0.16198,1.79545,0.00997775792109,1.9,0.05,0.0010117401831,17.3316527403,12.1020104382,27.2785663404,0.0616293103448,21.4378607656
2018-06-11 07:16:59,53.0832,-30.2634,86.0,6.799,34.786,-0.00366103999657,0.16732,1.8075,0.00997775792109,1.9,0.05,0.000879045992996,15.1359110979,12.0847782234,27.2814708448,0.0639310344828,16.7375671639
2018-06-11 07:16:59,53.0832,-30.2634,88.0,6.788,34.786,-0.00366103999859,0.15664,1.8075,0.00905131800269,1.9,0.04,0.000989156284056,16.9579483036,12.0684615323,27.2830104314,0.0593275862069,20.6378938938
2018-06-11 07:16:59,53.0832,-30.2634,90.0,6.771,34.786,-0.00366104000153,0.15664,1.8075,0.00951453796189,1.9,0.06,0.00103918488587,17.7857907602,12.0473217942,27.2853639038,0.0593275862069,22.4100070273
2018-06-11 07:16:59,53.0832,-30.2634,92.0,6.751,34.785,-0.00366104000484,0.14596,1.7834,0.00951453796189,1.9,0.05,0.00105917529025,18.1165796465,12.0304957505,27.2873325572,0.054724137931,23.1181071314
2018-06-11 07:16:59,53.0832,-30.2634,94.0,6.723,34.784,-0.00366104000969,0.13884,1.8075,0.00905131800269,1.9,0.06,0.000801323294092,13.849803798,12.0083584872,27.2903793375,0.0516551724138,13.9844737233
2018-06-11 07:16:59,53.0832,-30.2634,96.0,6.678,34.782,-0.00366104001665,0.3738,1.77135,0.00905131800269,1.9,0.05,0.00343185286038,57.3781851531,11.9888277825,27.2949217071,0.152931034483,107.163092021
2018-06-11 07:16:59,53.0832,-30.2634,98.0,6.656,34.78,-0.00366104002054,0.13706,1.79545,0.00997775792109,2.0,0.04,0.00119167410984,20.3090884181,11.9726720114,27.296349192,0.0508879310345,27.8114803188
2018-06-11 07:16:59,53.0832,-30.2634,100.0,6.637,34.78,-0.00366104002453,0.12104,1.81955,0.00997775792109,1.9,0.07,0.000891285200861,15.3384379633,11.956650702,27.2989453925,0.0439827586207,17.1711043849
2018-06-11 07:16:59,53.0832,-30.2634,102.0,6.585,34.777,-0.00366104003206,0.10858,1.79545,0.00997775792109,1.9,0.05,0.000713489245895,12.3963801244,11.9379442854,27.3035878094,0.0386120689655,10.8732160681
2018-06-11 07:16:59,53.0832,-30.2634,104.0,6.57,34.778,-0.00366104003431,0.0979,1.7834,0.00951453796189,1.9,0.05,0.000718465235158,12.4787197267,11.9220723738,27.3064172618,0.0340086206897,11.0494755598
2018-06-11 07:16:59,53.0832,-30.2634,106.0,6.589,34.783,-0.00366104003086,0.09968,1.7834,0.0104409778803,1.9,0.06,0.000705971539468,12.2719817536,11.9079673093,27.3078572458,0.034775862069,10.6069238711
