datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,o2_c,bbp,chla_adj,sigma,poc,cphyto
2018-02-12 07:18:27,51.9905,-39.7012,0.5,4.865,34.594,-0.00366104033488,0.449055,2.2435,-0.0347928613948,12.3,nan,10.5618222393,0.000495622368275,0.185368534483,27.3702571219,3.15593552904,8.7912533639
2018-02-12 07:18:27,51.9905,-39.7012,1.7,4.875,34.59,-0.00366104033545,0.454338,2.2435,-0.0343084835388,9.7,nan,10.560545968,0.00050950748841,0.187645689655,27.3659568634,3.64777425446,9.02101577073
2018-02-12 07:18:27,51.9905,-39.7012,4.1,4.883,34.59,-0.00366104033561,0.452577,2.2435,-0.0343084835388,6.3,nan,10.5596191097,0.000507214500849,0.186886637931,27.3650676232,3.56655204908,8.98307282636
2018-02-12 07:18:27,51.9905,-39.7012,6.0,4.888,34.59,-0.0036610403347,0.470187,2.23068,-0.0343084835388,5.5,nan,10.5574031106,0.000484134290634,0.194477155172,27.3645154611,2.74900484284,8.60115573831
2018-02-12 07:18:27,51.9905,-39.7012,8.1,4.887,34.59,-0.00366104033493,0.459621,2.2435,-0.0338241056828,5.3,nan,10.5589878281,0.000493368378607,0.189922844828,27.3646504153,3.076094707,8.75395573261
2018-02-12 07:18:27,51.9905,-39.7012,10.1,4.884,34.59,-0.00366104033539,0.473709,2.2435,-0.0343084835388,4.9,2.35,10.5590818458,0.000486435299102,0.195995258621,27.3650113346,2.83051116479,8.6392314077
2018-02-12 07:18:27,51.9905,-39.7012,12.1,4.883,34.59,-0.0036610403356,0.464904,2.25632,-0.0343084835388,4.4,2.17,10.5578865531,0.000472579158126,0.1922,27.3651177627,2.33969893915,8.40994853013
2018-02-12 07:18:27,51.9905,-39.7012,14.1,4.883,34.59,-0.00366104033561,0.468426,2.2435,-0.0338241056828,3.9,1.77,10.5558321087,0.000481815249519,0.193718103448,27.3651100452,2.66685976847,8.56278167579
2018-02-12 07:18:27,51.9905,-39.7012,15.9,4.88,34.59,-0.00366104033596,0.482514,2.21786,-0.0338241056828,3.3,1.74,10.5552950792,0.000474882168616,0.199790517241,27.3654454601,2.42127617672,8.44805732775
2018-02-12 07:18:27,51.9905,-39.7012,17.9,4.882,34.59,-0.00366104033571,0.478992,2.2435,-0.0338241056828,2.9,1.47,10.5554293335,0.000497976405453,0.198272413793,27.3652095263,3.23932023397,8.8302065197
2018-02-12 07:18:27,51.9905,-39.7012,20.0,4.881,34.59,-0.00366104033569,0.494841,2.2435,-0.0338241056828,2.6,1.19,10.5549057536,0.000484120264245,0.20510387931,27.3653155501,2.74850800008,8.60092363827
2018-02-12 07:18:27,51.9905,-39.7012,22.0,4.888,34.59,-0.0036610403348,0.494841,2.65374,-0.0333397278268,2.5,1.21,10.5545298697,0.00121609453351,0.20510387931,27.364574514,28.6765005659,20.713182532
2018-02-12 07:18:27,51.9905,-39.7012,24.0,4.886,34.59,-0.00366104033498,0.477231,2.23068,-0.0333397278268,2.3,0.84,10.5545298697,0.000495675397918,0.197513362069,27.3648608411,3.15781394505,8.79213086573
2018-02-12 07:18:27,51.9905,-39.7012,26.0,4.891,34.59,-0.00366104033419,0.484275,2.21786,-0.0343084835388,2.2,0.73,10.5501010352,0.000553410985641,0.200549568966,27.364347922,5.20292393339,9.7475037733
2018-02-12 07:18:27,51.9905,-39.7012,28.0,4.89,34.59,-0.0036610403343,0.470187,2.23068,-0.0343084835388,2.3,0.79,10.5530533403,0.000470284160036,0.194477155172,27.3645201387,2.2584055168,8.37197231676
2018-02-12 07:18:27,51.9905,-39.7012,30.0,4.89,34.59,-0.00366104033441,0.489558,2.2435,-0.0343084835388,2.0,0.56,10.5535768083,0.000472593182884,0.202826724138,27.3645781568,2.34019572413,8.41018060318
2018-02-12 07:18:27,51.9905,-39.7012,32.0,4.89,34.59,-0.00366104033437,0.494841,2.23068,-0.0338241056828,2.2,0.76,10.5514562868,0.000484138297125,0.20510387931,27.3646201255,2.74914676077,8.60122203526
2018-02-12 07:18:27,51.9905,-39.7012,34.0,4.891,34.59,-0.00366104033414,0.480753,2.25632,-0.0343084835388,2.0,0.87,10.5527983288,0.000474904208803,0.199031465517,27.3645479094,2.42205688423,8.44842203517
2018-02-12 07:18:27,51.9905,-39.7012,36.0,4.891,34.59,-0.00366104033418,0.470187,2.25632,-0.0343084835388,2.1,0.41,10.549161876,0.000495685414437,0.194477155172,27.3645898949,3.15816875018,8.79229661291
2018-02-12 07:18:27,51.9905,-39.7012,38.0,4.89,34.59,-0.00366104033439,0.484275,2.26914,-0.0347928613948,2.0,0.5,10.5499266122,0.000497992434214,0.200549568966,27.3647460715,3.23988800474,8.83047175375
2018-02-12 07:18:27,51.9905,-39.7012,40.0,4.89,34.59,-0.00366104033433,0.540627,2.2435,-0.0338241056828,2.0,0.38,10.5468010109,0.000495683411366,0.224839224138,27.3647880668,3.15809779741,8.79226346733
2018-02-12 07:18:27,51.9905,-39.7012,42.0,4.889,34.59,-0.00366104033448,0.471948,2.23068,-0.0343084835388,2.0,0.49,10.5457146923,0.000514153590964,0.195236206897,27.3649472953,3.81234849914,9.09789661115
2018-02-12 07:18:27,51.9905,-39.7012,44.0,4.888,34.59,-0.00366104033469,0.484275,2.2435,-0.0347928613948,2.0,0.35,10.5485850144,0.00047720722209,0.200549568966,27.3651065119,2.50363422086,8.48653087907
2018-02-12 07:18:27,51.9905,-39.7012,46.0,4.889,34.59,-0.00366104033451,0.486036,2.23068,-0.0347928613948,2.0,0.21,10.5459024414,0.000479518248242,0.20130862069,27.3650374338,2.58549538921,8.52477231492
2018-02-12 07:18:27,51.9905,-39.7012,48.0,4.891,34.59,-0.0036610403341,0.49308,2.2435,-0.0343084835388,1.9,0.17,10.5462377176,0.000509539551526,0.204344827586,27.3648541907,3.64890999415,9.0215463314
2018-02-12 07:18:27,51.9905,-39.7012,50.0,4.892,34.59,-0.003661040334,0.473709,2.23068,-0.0338241056828,2.0,0.38,10.543394986,0.000477215234606,0.195995258621,27.3647851085,2.5039180402,8.48666346524
2018-02-12 07:18:27,51.9905,-39.7012,52.0,4.892,34.59,-0.00366104033398,0.470187,2.23068,-0.0343084835388,2.0,0.19,10.5459024414,0.000472597188909,0.194477155172,27.3648200671,2.34033762555,8.41024689241
2018-02-12 07:18:27,51.9905,-39.7012,54.0,4.892,34.59,-0.00366104033394,0.49308,2.2435,-0.0343084835388,2.0,0.25,10.544735781,0.000491069371695,0.204344827586,27.3648550322,2.99465928417,8.71591318373
2018-02-12 07:18:27,51.9905,-39.7012,55.9,4.893,34.59,-0.00366104033387,0.473709,2.23068,-0.0347928613948,2.0,0.12,10.5437972028,0.000470290168899,0.195995258621,27.364774079,2.25861836273,8.37207174772
2018-02-12 07:18:27,51.9905,-39.7012,58.0,4.893,34.59,-0.00366104033382,0.47547,2.2435,-0.0343084835388,2.0,0.17,10.5434486139,0.000470290168899,0.196754310345,27.3648108099,2.25861836273,8.37207174772
2018-02-12 07:18:27,51.9905,-39.7012,60.0,4.893,34.59,-0.00366104033383,0.471948,2.25632,-0.0347928613948,2.0,0.2,10.5421080179,0.000488762351684,0.195236206897,27.3648457986,2.91294002136,8.67773803904
2018-02-12 07:18:27,51.9905,-39.7012,62.0,4.893,34.59,-0.00366104033377,0.482514,2.2435,-0.0338241056828,2.0,0.1,10.5403119443,0.000472599191747,0.199790517241,27.3648807938,2.34040857006,8.41028003413
2018-02-12 07:18:27,51.9905,-39.7012,64.0,4.894,34.59,-0.00366104033374,0.473709,2.25632,-0.0338241056828,2.0,0.1,10.5400975126,0.00419012798004,0.195995258621,27.3648016221,134.022713309,69.9256543028
2018-02-12 07:18:27,51.9905,-39.7012,65.9,4.893,34.59,-0.00366104033389,0.466665,2.2435,-0.0343084835388,1.9,0.09,10.5389718333,0.000486453328836,0.192959051724,27.3649490537,2.83114981403,8.63952975263
2018-02-12 07:18:27,51.9905,-39.7012,68.0,4.892,34.59,-0.00366104033404,0.482514,2.21786,-0.0338241056828,2.0,0.07,10.5385296421,0.000465670120365,0.199790517241,27.3650999745,2.09496700356,8.29562203316
2018-02-12 07:18:27,51.9905,-39.7012,70.0,4.893,34.59,-0.00366104033399,0.470187,2.25632,-0.0343084835388,2.0,0.15,10.5381276697,0.00048183528314,0.194477155172,27.3650208413,2.66756939938,8.5631131798
2018-02-12 07:18:27,51.9905,-39.7012,72.0,4.892,34.59,-0.00366104033409,0.480753,2.2435,-0.0338241056828,2.0,0.08,10.5359841318,0.000528013737266,0.199031465517,27.3651700177,4.30330260142,9.32724576638
2018-02-12 07:18:27,51.9905,-39.7012,74.0,4.892,34.59,-0.00366104033413,0.478992,2.2435,-0.0343084835388,1.9,0.09,10.536252045,0.000474906211757,0.198272413793,27.3652050493,2.42212783287,8.44845517882
2018-02-12 07:18:27,51.9905,-39.7012,76.0,4.892,34.589,-0.00366104033411,0.486036,2.21786,-0.0338241056828,1.9,0.11,10.5365199666,0.000481836011817,0.20130862069,27.3644471229,2.66759521059,8.5631252375
2018-02-12 07:18:27,51.9905,-39.7012,78.0,4.892,34.59,-0.00366104033406,0.484275,2.25632,-0.0338241056828,2.0,0.08,10.5327698188,0.000511850577328,0.200549568966,27.3652689,3.73077115013,9.05978776147
2018-02-12 07:18:27,51.9905,-39.7012,80.0,4.892,34.59,-0.00366104033401,0.470187,2.23068,-0.0343084835388,2.0,0.06,10.533841124,0.000518777645873,0.194477155172,27.3652977192,3.97614177211,9.17441262072
2018-02-12 07:18:27,51.9905,-39.7012,82.0,4.892,34.589,-0.00366104033403,0.47547,2.25632,-0.0343084835388,1.9,0.04,10.5343768263,0.000493381126058,0.196754310345,27.364533577,3.07654624724,8.75416666958
2018-02-12 07:18:27,51.9905,-39.7012,84.0,4.893,34.59,-0.00366104033393,0.466665,2.29478,-0.0333397278268,1.9,0.04,10.5325020132,0.000622685676879,0.192959051724,27.3652412507,7.6567720464,10.8938186511
2018-02-12 07:18:27,51.9905,-39.7012,86.0,4.893,34.59,-0.0036610403339,0.466665,2.2435,-0.0347928613948,1.9,0.08,10.5327698188,0.000497998443077,0.192959051724,27.3652700932,3.24010085067,8.8305711847
2018-02-12 07:18:27,51.9905,-39.7012,88.0,4.893,34.59,-0.00366104033389,0.484275,2.2435,-0.0347928613948,1.9,0.12,10.5311631094,0.000467981146051,0.200549568966,27.3652989424,2.17682815541,8.3338634613
2018-02-12 07:18:27,51.9905,-39.7012,90.0,4.893,34.59,-0.00366104033391,0.477231,2.25632,-0.0343084835388,2.0,0.06,10.5292889917,0.000516470625862,0.197513362069,27.3653277981,3.8944225093,9.13623747603
2018-02-12 07:18:27,51.9905,-39.7012,92.0,4.893,34.59,-0.00366104033395,0.473709,2.2435,-0.0338241056828,1.9,0.05,10.5311631094,0.000523397694407,0.195995258621,27.3653566605,4.13979313128,9.25086233527
2018-02-12 07:18:27,51.9905,-39.7012,94.0,4.893,34.59,-0.00366104033388,0.47547,8.4612,-0.0338241056828,2.0,0.05,10.5292889917,0.00233598063023,0.196754310345,27.3653855295,68.345105884,39.2443671714
2018-02-12 07:18:27,51.9905,-39.7012,96.0,4.893,34.59,-0.00366104033386,0.480753,2.23068,-0.0338241056828,1.9,0.06,10.5251406021,0.000465672123202,0.199031465517,27.3654144051,2.09503794808,8.29565517489
2018-02-12 07:18:27,51.9905,-39.7012,98.0,4.894,34.589,-0.00366104033381,0.480753,2.28196,-0.0338241056828,2.0,0.05,10.5263447685,0.00048876708587,0.199031465517,27.3645362022,2.9131077157,8.67781637743
2018-02-12 07:18:27,51.9905,-39.7012,100.0,4.892,34.59,-0.00366104033411,0.45786,2.25632,-0.0347928613948,1.9,0.05,10.5238028357,0.000488760348847,0.189163793103,27.3655862743,2.91286907684,8.67770489732
2018-02-12 07:18:27,51.9905,-39.7012,102.0,4.893,34.59,-0.00366104033403,0.47547,2.2435,-0.0343084835388,1.9,0.04,10.5247392505,0.000486453328836,0.196754310345,27.365497307,2.83114981403,8.63952975263
2018-02-12 07:18:27,51.9905,-39.7012,104.0,4.893,34.59,-0.00366104033391,0.484275,2.23068,-0.0338241056828,1.9,0.05,10.5227996465,0.000479526260292,0.200549568966,27.3655186798,2.58577919205,8.52490489338
2018-02-12 07:18:27,51.9905,-39.7012,106.0,4.894,34.59,-0.00366104033388,0.486036,2.23068,-0.0333397278268,2.0,0.07,10.5236690704,0.000458747057379,0.20130862069,27.3654259601,1.84973826648,8.18106345544
2018-02-12 07:18:27,51.9905,-39.7012,108.0,4.893,34.59,-0.00366104033393,0.468426,2.23068,-0.0343084835388,1.9,0.08,10.5217965736,0.00050723453447,0.193718103448,27.3655614453,3.56726167999,8.98340433037
2018-02-12 07:18:27,51.9905,-39.7012,110.0,4.894,34.59,-0.00366104033387,0.466665,2.2435,-0.0343084835388,2.0,0.05,10.5215291071,0.000488764354406,0.192959051724,27.3654687459,2.91301096175,8.67777117884
2018-02-12 07:18:27,51.9905,-39.7012,112.0,4.894,34.59,-0.00366104033384,0.470187,2.25632,-0.0343084835388,1.9,0.06,10.5204593238,0.000477219240165,0.194477155172,27.3654901487,2.50405992511,8.48672974676
2018-02-12 07:18:27,51.9905,-39.7012,114.0,4.894,34.59,-0.00366104033383,0.471948,2.25632,-0.0338241056828,1.9,0.08,10.5202721253,0.000491073377254,0.195236206897,27.3655115581,2.99480116908,8.71597946525
2018-02-12 07:18:27,51.9905,-39.7012,116.0,4.894,34.59,-0.00366104033389,0.464904,2.23068,-0.0338241056828,1.9,0.07,10.5188950037,0.000530326765673,0.1922,27.365532974,4.38523469366,9.36552033432
2018-02-12 07:18:27,51.9905,-39.7012,118.0,4.894,34.59,-0.00366104033395,0.468426,2.2435,-0.0343084835388,2.0,0.08,10.5151123895,0.000509545560039,0.193718103448,27.3655543965,3.64912282771,9.02164575658
2018-02-12 07:18:27,51.9905,-39.7012,120.0,4.894,34.589,-0.00366104033412,0.471948,2.2435,-0.0343084835388,1.9,0.05,10.5124401607,0.000486458063022,0.195236206897,27.3647828437,2.83131750837,8.63960809102
2018-02-12 07:18:27,51.9905,-39.7012,122.0,4.892,34.59,-0.00366104033441,0.459621,2.23068,-0.0347928613948,2.0,0.07,10.5108372195,0.000507232531632,0.189922844828,27.3658253906,3.56719073547,8.98337118864
2018-02-12 07:18:27,51.9905,-39.7012,124.0,4.892,34.59,-0.00366104033449,0.473709,2.25632,-0.0347928613948,2.0,0.06,10.507098178,0.000493378394543,0.195995258621,27.3658468257,3.0764494915,8.75412147015
