46.875,46.875,46.875,46.875,46.875,46.875,46.875,46.875
47.125,47.125,47.125,47.125,47.125,47.125,47.125,47.125
47.375,47.375,47.375,47.375,47.375,47.375,47.375,47.375
47.625,47.625,47.625,47.625,47.625,47.625,47.625,47.625
