datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,o2_c,bbp,chla_adj,sigma,poc,cphyto
2018-05-18 07:37:04,46.8342,-41.3846,0.4,5.246,33.062,-0.00366104029246,1.469783,2.623607,8.82855390851,7.1,nan,11.7003080098,0.00268988452666,0.6253375,26.1124052858,80.8810897032,45.1005506426
2018-05-18 07:37:04,46.8342,-41.3846,2.0,5.224,33.078,-0.00366104028636,1.435602,2.638905,5.66157933165,5.9,nan,11.7195962483,0.0026557224202,0.610604310345,26.1276028758,79.6709995683,44.5352571684
2018-05-18 07:37:04,46.8342,-41.3846,4.0,5.162,33.103,-0.00366104029265,1.51116,2.646554,3.66202566564,4.0,1.96,11.7300429708,0.0026685144106,0.643172413793,26.1544775266,80.1241174522,44.7469311383
2018-05-18 07:37:04,46.8342,-41.3846,6.0,4.998,33.139,-0.00366104032,1.696457,2.654203,2.55079830044,4.4,2.0,11.7189176994,0.00268594457162,0.723041810345,26.2014831262,80.7415286157,45.0353546959
2018-05-18 07:37:04,46.8342,-41.3846,8.0,4.885,33.174,-0.00366104033829,1.971704,2.692448,1.85540317303,3.8,1.84,11.6778971402,0.00281705913532,0.841682758621,26.2417919212,85.3858686913,47.2049576547
2018-05-18 07:37:04,46.8342,-41.3846,10.0,4.892,33.196,-0.00366104033804,2.295524,2.715395,1.40164029192,2.9,1.37,11.6388630907,0.00294519990027,0.981260344828,26.2584744717,89.9248708673,49.3253520251
2018-05-18 07:37:04,46.8342,-41.3846,12.0,4.86,33.203,-0.0036610403441,2.491615,2.738342,1.07993224308,3.1,1.76,11.6350880192,0.00301489072652,1.06578232759,26.2675737879,92.3934593146,50.4785528486
2018-05-18 07:37:04,46.8342,-41.3846,14.0,4.726,33.201,-0.00366104036677,2.774058,2.814832,0.825656449015,2.8,1.4,11.6341101174,0.0030665554371,1.187525,26.2806709223,94.2235266929,51.3334686244
2018-05-18 07:37:04,46.8342,-41.3846,16.1,4.602,33.202,-0.00366104038619,3.092481,2.814832,0.614930652831,2.4,0.89,11.6085689872,0.00322045575064,1.3247762931,26.2948635171,99.6749835993,53.8801161224
2018-05-18 07:37:04,46.8342,-41.3846,18.0,4.638,33.216,-0.00366104038075,3.437889,2.822481,0.458057004561,2.6,0.96,11.5861992027,0.00329999782123,1.47365905172,26.3021188611,102.492522824,55.1963292632
2018-05-18 07:37:04,46.8342,-41.3846,20.0,4.666,33.23,-0.00366104037735,3.590804,2.807183,0.339113999605,2.5,1.2,11.5597308533,0.00317831706885,1.53957068966,26.3102217914,98.1823472128,53.1828311976
2018-05-18 07:37:04,46.8342,-41.3846,22.0,4.612,33.247,-0.0036610403876,3.443286,2.83013,0.245926369737,2.5,0.56,11.4869319604,0.0031197469748,1.47598534483,26.3295563021,96.1076773415,52.2136493939
2018-05-18 07:37:04,46.8342,-41.3846,24.0,4.505,33.289,-0.0036610404056,2.817234,2.814832,0.179898953599,2.4,0.82,11.3562173049,0.00282247287601,1.20613534483,26.3743476879,85.577634214,47.2945408976
2018-05-18 07:37:04,46.8342,-41.3846,26.0,4.476,33.337,-0.00366104041135,2.106629,2.768938,0.13494411708,2.4,0.72,11.2447163385,0.00252533839489,0.899840086207,26.4155560951,75.0525366238,42.3777427086
2018-05-18 07:37:04,46.8342,-41.3846,28.1,4.493,33.363,-0.00366104041063,1.897945,2.745991,0.102632828332,2.4,0.43,11.2028881925,0.00245714960956,0.809890086207,26.4344215551,72.6371534698,41.2493967321
2018-05-18 07:37:04,46.8342,-41.3846,29.9,4.383,33.37,-0.00366104043317,1.651482,2.784236,0.0782822918844,2.4,0.36,11.1143360399,0.00233034188118,0.703656034483,26.4516288662,68.145370115,39.1510606288
2018-05-18 07:37:04,46.8342,-41.3846,31.9,4.141,33.359,-0.00366104047697,1.289883,2.860726,0.0628290668309,2.4,0.27,11.0572412268,0.00211082195578,0.547794396552,26.4679834394,60.3695353177,35.5185802529
2018-05-18 07:37:04,46.8342,-41.3846,33.9,3.541,33.342,-0.00366104057289,0.955269,2.967812,0.0520586372482,2.4,0.33,10.8740058546,0.00202036802694,0.403564224138,26.5135617772,57.1654762502,34.0218044097
2018-05-18 07:37:04,46.8342,-41.3846,36.0,3.252,33.363,-0.00366104061956,0.717801,2.990759,0.044566164495,2.4,0.27,10.7041834049,0.00173248183503,0.301207327586,26.5572168892,46.9679715603,29.2580412082
2018-05-18 07:37:04,46.8342,-41.3846,38.0,3.175,33.379,-0.00366104063166,0.649439,2.998408,0.0389468099301,2.4,0.14,10.6176472065,0.00144830847613,0.271740948276,26.5769983977,36.9019828414,24.5557156782
2018-05-18 07:37:04,46.8342,-41.3846,40.0,3.125,33.401,-0.00366104063857,0.577479,3.021355,0.0342640144594,2.4,0.17,10.5421096266,0.00147409967428,0.240723706897,26.5990772385,37.8155586624,24.9824925231
2018-05-18 07:37:04,46.8342,-41.3846,42.0,3.128,33.417,-0.00366104063736,0.510916,3.006057,0.0309860576299,2.3,0.17,10.4696846224,0.00130206177926,0.212032758621,26.6116012263,31.7216323449,22.1357155098
2018-05-18 07:37:04,46.8342,-41.3846,44.0,3.141,33.429,-0.00366104063456,0.473137,2.998408,0.0281763803474,2.3,0.12,10.3850987989,0.00125824515808,0.195748706897,26.6200345786,30.1695599895,21.4106650786
2018-05-18 07:37:04,46.8342,-41.3846,46.0,3.175,33.444,-0.00366104062751,0.426363,3.021355,0.0263032621591,2.4,0.21,10.2464157885,0.00131182392632,0.1755875,26.6289579665,32.067427118,22.2972535003
2018-05-18 07:37:04,46.8342,-41.3846,48.0,3.286,33.476,-0.0036610406083,0.379589,3.029004,0.0248984235179,2.4,0.13,10.1175266589,0.00102639100179,0.155426293103,26.6443684605,21.9568220653,17.5740854548
2018-05-18 07:37:04,46.8342,-41.3846,50.0,3.41,33.515,-0.00366104058875,0.318423,3.029004,0.0234935848767,2.3,0.14,10.0638623691,0.00117907660129,0.129061637931,26.6639701116,27.3652513709,20.1006326139
2018-05-18 07:37:04,46.8342,-41.3846,52.1,3.491,33.541,-0.00366104057464,0.318423,3.013706,0.0225570257826,2.3,0.15,10.0322545924,0.000768650757571,0.129061637931,26.6770849499,12.8271471347,13.3091588086
2018-05-18 07:37:04,46.8342,-41.3846,54.0,3.628,33.585,-0.00366104055313,0.26985,3.013706,0.0220887462355,2.4,0.17,10.0171364363,0.00074123496674,0.108125,26.6990549879,11.8560249919,12.8554992057
2018-05-18 07:37:04,46.8342,-41.3846,56.0,3.6,33.605,-0.00366104055864,0.273448,2.990759,0.0216204666884,2.4,0.09,9.99336663131,0.000698930869078,0.109675862069,26.7177060105,10.3575292445,12.1554770811
2018-05-18 07:37:04,46.8342,-41.3846,58.0,3.599,33.641,-0.00366104055685,0.253659,2.990759,0.0202156280472,2.4,0.09,9.93701005754,0.000710186406959,0.10114612069,26.7464960309,10.7562229073,12.3417267821
2018-05-18 07:37:04,46.8342,-41.3846,60.0,3.761,33.676,-0.00366104053084,0.253659,2.975461,0.0197473485001,2.4,0.06,9.92967894747,0.000869450526979,0.10114612069,26.7586233578,16.3976765667,14.9771312426
2018-05-18 07:37:04,46.8342,-41.3846,62.0,3.802,33.698,-0.00366104052669,0.242865,2.967812,0.019279068953,2.3,0.07,9.94633405971,0.000678004682329,0.0964935344828,26.7721175353,9.61628185747,11.8092034452
2018-05-18 07:37:04,46.8342,-41.3846,64.0,3.454,33.7,-0.00366104057952,0.221277,2.944865,0.018810789406,2.3,0.11,9.85848092551,0.00074865408331,0.087188362069,26.807418564,12.118824939,12.9782661723
2018-05-18 07:37:04,46.8342,-41.3846,66.0,3.737,33.745,-0.00366104053285,0.210483,2.944865,0.018810789406,2.4,0.08,9.8927468855,0.00309546248587,0.0825357758621,26.8159862323,95.2474721747,51.8118046442
2018-05-18 07:37:04,46.8342,-41.3846,68.0,3.928,33.775,-0.00366104050454,0.223076,2.929567,0.019279068953,2.4,0.06,9.94321650083,0.00101718555436,0.0879637931034,26.8208988617,21.6307467064,17.4217593865
2018-05-18 07:37:04,46.8342,-41.3846,70.0,3.893,33.77,-0.00366104051108,0.201488,2.914269,0.0183425098589,2.4,0.08,9.96947621685,0.000700712228489,0.0786586206897,26.8204666224,10.4206285576,12.1849539183
